node,page_rank,betweenness,closeness,indegree,outdegree
nsIUrlClassifierUtils,1.885,0.0,0.692,0,0
gfx/skia/src/core/SkUnPreMultiply,3.559,365.632,2.748,6,4
ipc/chromium/src/base/gfx/rect_unittest,1.885,0.0,2.748,0,6
security/nss/lib/crmf/crmfreq,2.427,3481.584,2.749,8,17
layout/mathml/nsMathMLmrowFrame,1.999,921.952,2.748,2,19
widget/cocoa/nsPrintOptionsX,1.885,0.0,2.748,0,1
sys/lwp,1.885,0.0,0.692,0,0
media/libvpx/vpx/vpx_codec_impl_top,4.427,0.0,2.748,4,0
content/xul/templates/src/nsXULTemplateQueryProcessorStorage,2.036,11641.955,2.748,2,33
nsIDOMSVGAnimTransformList,1.885,0.0,0.692,0,0
gfx/skia/include/core/SkAutoKern,2.314,0.387,2.748,4,3
security/nss/lib/softoken/sftkdb,2.325,3346.321,2.749,6,28
js/xpconnect/src/qsWinUndefs,1.885,0.0,0.692,0,0
nsIRDFRemoteDataSource,1.885,0.0,0.692,0,0
other-licenses/7zstub/src/7zip/Archive/7z/7zProperties,2.178,0.833,2.748,2,9
gfx/skia/src/pdf/SkPDFCatalog,4.431,2152.121,2.748,15,12
media/webrtc/trunk/src/system_wrappers/source/aligned_malloc,2.297,5043.244,2.748,2,5
AccessibleComponent,1.885,0.0,0.692,0,0
accessible/src/atk/AccessibleWrap,5.666,18416.086,2.748,27,68
netwerk/streamconv/converters/nsFTPDirListingConv,1.934,0.0,2.748,1,33
media/webrtc/trunk/src/voice_engine/main/source/voe_encryption_impl,2.716,157.513,2.748,7,16
security/nss/lib/pkcs12/p12dec,1.885,0.0,2.749,0,28
media/libvpx/vpx_config_x86_64-darwin9-gcc,1.885,0.0,0.692,0,0
tools/profiler/libunwind/src/src/mi/Gget_accessors,3.487,4125.0,2.748,1,2
docshell/shistory/src/nsSHEntryShared,2.089,931.41,2.748,3,26
security/nss/cmd/libpkix/pkix/top/test_buildchain_partialchain,1.907,4.431,2.748,1,27
mozilla/storage/Variant,1.885,0.0,0.692,0,0
security/nss/lib/freebl/mpi/mp_gf2m-priv,3.616,0.0,2.748,4,3
gfx/cairo/cairo/src/cairo-gl,2.002,0.0,2.748,1,1
android/looper,1.885,0.0,0.692,0,0
security/nss/lib/pk11wrap/pk11obj,5.019,10270.268,2.749,31,29
js/jsd/jsd_java,1.885,0.0,0.692,0,0
security/nss/lib/cryptohi/dsautil,2.222,5.839,2.749,3,10
gfx/skia/include/ports/SkTypeface_android,1.93,0.0,2.748,1,2
security/nss/lib/pki/pkibase,3.286,7117.411,2.748,10,32
gfx/thebes/gfxAndroidPlatform,13.019,503929.235,2.748,39,31
gfx/harfbuzz/src/hb-ot,2.285,98.69,2.748,1,5
intl/uconv/ucvlatin/nsUnicodeToMacCyrillic,2.222,0.034,2.748,2,6
security/nss/lib/base/libc,7.359,4451.501,2.749,18,5
content/base/src/nsInProcessTabChildGlobal,2.041,168.432,2.748,3,38
security/nss/lib/ssl/SSLerrs,2.065,0.0,2.748,1,1
extensions/spellcheck/hunspell/src/atypes,4.215,33206.167,2.748,7,2
content/canvas/src/nsCanvasRenderingContext2D,1.929,16246.607,2.749,2,89
usr/include/linux/fb,1.885,0.0,0.692,0,0
dom/base/Navigator,2.08,124046.689,2.749,5,45
nsprpub/pr/src/md/os2/os2io,2.067,695.833,2.748,1,14
media/webrtc/trunk/src/video_engine/test/libvietest/include/tb_capture_device,3.761,28.545,2.748,11,3
nsprpub/pr/tests/poll_to,1.885,0.0,2.748,0,17
nsprpub/pr/src/io/prfile,17.616,55471.262,2.748,105,16
OMX_Component,1.885,0.0,0.692,0,0
media/webrtc/trunk/src/voice_engine/main/source/voe_hardware_impl,2.954,160.296,2.748,11,16
xpcom/glue/nsCOMPtr,355.664,279773.553,2.749,1793,10
nsICacheSession,1.885,0.0,0.692,0,0
gfx/ots/src/cmap,2.723,29551.333,2.748,2,8
media/libopus/silk/float/wrappers_FLP,2.218,175.207,2.748,3,15
nsITaskbarOverlayIconController,1.885,0.0,0.692,0,0
extensions/universalchardet/src/base/nsEscCharsetProber,2.519,10.0,2.748,2,6
media/libopus/silk/PLC,3.706,3452.621,2.748,5,14
modules/zlib/src/gzguts,5.077,3277.573,2.748,10,7
dom/ipc/ContentProcess,2.799,0.0,2.748,2,3
