node,page_rank,betweenness,closeness,indegree,outdegree
gfx/thebes/gfxDWriteTextAnalysis,2.083,6501.481,1.864,3,4
security/nss/lib/ckfw/capi/cinst,1.898,1968.02,1.863,1,7
testing/gtest/gmock/include/gmock/gmock-generated-matchers,2.728,12871.203,1.864,7,9
dom/bluetooth/BluetoothSocketObserver,1.843,0.0,1.864,6,1
content/media/AudioSegment,9.065,187425.863,1.864,47,15
content/svg/content/src/SVGDefsElement,1.479,0.0,1.864,0,4
rld_interface,1.479,0.0,0.513,0,0
gfx/skia/trunk/src/opts/SkMorphology_opts_none,1.515,0.0,1.864,1,2
gfx/graphite2/src/inc/Font,5.869,9826.561,1.864,14,4
js/src/ctypes/libffi/testsuite/libffi.special/unwindtest_ffi_call,1.479,0.0,1.864,0,2
toolkit/crashreporter/google-breakpad/src/processor/stackwalker_x86,1.894,11890.001,1.864,6,26
nsprpub/lib/prstreams/tests/testprstrm/testprstrm,1.479,0.0,1.864,0,7
usr/include/dlfcn,1.479,0.0,0.513,0,0
media/libopus/silk/fixed/encode_frame_FIX,1.479,0.0,1.864,0,26
media/webrtc/trunk/webrtc/modules/video_coding/main/source/nack_fec_tables,1.57,0.0,1.864,1,1
security/certverifier/CertVerifier,4.849,403735.286,1.864,12,27
media/webrtc/trunk/webrtc/modules/audio_processing/utility/ring_buffer,4.998,11633.805,1.864,8,4
nsIDOMHTMLOptionsCollection,1.479,0.0,0.513,0,0
media/webrtc/trunk/tools/gyp/test/win/rc-build/hello,1.479,0.0,1.863,0,2
intl/icu/source/i18n/unicode/ucsdet,1.651,272.339,1.864,2,4
gfx/skia/trunk/src/opts/SkBitmapProcState_matrix_repeat_neon,1.479,0.0,1.864,0,4
accessible/src/atk/nsMaiInterfaceEditableText,1.59,6.685,1.864,1,12
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/constants,21.65,21053.611,1.864,49,4
js/xpconnect/wrappers/WrapperFactory,2.803,49824.897,1.864,21,29
sys/inttypes,1.479,0.0,0.513,0,0
usr/include/boost/type_traits/is_float,1.479,0.0,0.513,0,0
editor/libeditor/html/nsHTMLEditRules,1.561,7762.435,1.864,3,54
build/stlport/src/dll_main,111.306,2.268,1.863,2,4
ipc/chromium/src/base/system_monitor_posix,1.479,0.0,1.864,0,2
gfx/skia/trunk/src/animator/SkParseSVGPath,1.551,11.678,1.864,1,11
rdf/base/src/nsRDFXMLDataSource,1.539,2935.087,1.864,1,34
js/src/ctypes/libffi/testsuite/libffi.call/cls_double_va,1.479,0.0,1.864,0,3
other-licenses/7zstub/src/7zip/Compress/Branch/x86,1.723,0.0,1.863,1,6
intl/icu/source/i18n/unumsys,1.479,0.0,1.864,0,7
media/webrtc/trunk/tools/gyp/test/library/src/program,1.479,0.0,0.513,0,3
intl/uconv/src/nsISO88591ToUnicode,1.703,0.273,1.864,2,7
ipc/chromium/src/base/string_piece,14.775,171917.609,1.864,15,6
xpcom/glue/FileUtils,5.296,30236.833,1.864,6,8
security/nss/lib/softoken/legacydb/dbmshim,1.552,92.498,1.864,1,23
mozilla/layers/LayersMessages,1.479,0.0,0.513,0,0
media/libyuv/util/psnr_main,1.479,0.0,1.864,0,5
toolkit/xre/MacApplicationDelegate,1.878,0.0,1.863,1,0
mozilla/dom/SVGGElement,1.479,0.0,0.513,0,0
CC/rlocks,1.479,0.0,0.513,0,0
js/src/jsapi-tests/testIntern,1.479,0.0,1.864,0,6
python/mozbuild/mozbuild/test/frontend/data/variable-passthru/fans,1.479,0.0,0.513,0,0
netwerk/protocol/about/nsAboutCacheEntry,1.531,0.0,1.864,1,25
machine/cpu,1.479,0.0,0.513,0,0
docshell/base/nsDefaultURIFixup,1.593,827.661,1.864,2,24
media/webrtc/signaling/src/sipcc/core/src-common/sll_lite,1.711,0.0,1.864,4,2
caps/include/nsJSPrincipals,3.989,5878.196,1.864,34,3
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/source/filterbanks_unittest,1.479,0.0,1.864,0,9
intl/uconv/ucvlatin/cp1253,1.479,0.0,0.513,0,0
xpcom/reflect/xptcall/src/md/unix/xptcinvoke_mips64,1.479,0.0,1.864,0,6
gfx/skia/trunk/include/core/SkFloatBits,12.02,13995.966,1.864,8,3
toolkit/crashreporter/google-breakpad/src/third_party/glog/src/windows/glog/log_severity,5.31,0.0,1.864,15,1
experimental/AndroidPathRenderer/GrAndroidPathRenderer,1.479,0.0,0.513,0,0
gfx/ots/src/math_,1.689,0.0,1.864,1,2
memory/jemalloc/src/test/thread_tcache_enabled,1.479,0.0,1.864,0,1
js/public/HashTable,2.627,263.865,1.864,3,1
toolkit/xre/MozMeegoAppService,1.479,0.0,0.513,0,0
media/webrtc/trunk/webrtc/modules/video_coding/main/source/jitter_estimator,2.16,13594.66,1.864,3,9
js/src/yarr/CheckedArithmetic,2.902,5034.993,1.864,3,3
media/webrtc/trunk/webrtc/common_audio/signal_processing/resample_48khz,1.778,4982.369,1.864,1,4
modules/freetype2/src/truetype/ttsubpix,4.483,6.0,0.513,3,3
toolkit/crashreporter/google-breakpad/src/third_party/glog/src/config_for_unittests,1.562,0.0,1.864,1,1
toolkit/crashreporter/google-breakpad/src/common/linux/safe_readlink,2.64,47.609,1.864,7,2
layout/generic/nsObjectFrame,5.933,71361.727,1.864,8,68
hal/gonk/GonkSwitch,1.479,0.0,1.864,0,14
Resources,1.479,0.0,0.513,0,0
toolkit/crashreporter/google-breakpad/src/common/windows/http_upload,2.763,314.108,1.864,5,7
storage/src/mozStorageError,1.838,5.84,1.864,3,6
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_receiver_strategy,2.481,1581.945,1.864,6,11
netwerk/srtp/src/crypto/hash/sha1,1.835,1.933,1.864,2,4
gfx/skia/trunk/src/ports/SkThread_win,1.479,0.0,1.864,0,2
media/webrtc/signaling/src/sipcc/cpr/include/cpr_in,3.262,0.11,1.864,23,1
content/xml/content/src/nsXMLElement,1.845,2471.995,1.864,5,19
gfx/skia/trunk/src/images/SkImageRef_GlobalPool,1.625,399.306,1.864,1,16
xpctest_attributes,1.479,0.0,0.513,0,0
browser/components/translation/cld2/internal/getonescriptspan,1.892,5314.475,1.864,3,15
gfx/skia/trunk/src/core/SkBitmapProcState,124.317,381553.536,1.864,25,38
js/src/vm/RegExpStatics,3.553,3197.347,1.864,8,20
gfx/skia/trunk/src/pdf/SkPDFCatalog,2.521,368.104,1.864,11,11
js/src/vtune/VTuneWrapper,1.479,0.0,1.863,0,1
xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_linux,1.479,0.0,1.864,0,8
widget/xpwidgets/nsFilePickerProxy,1.856,24343.264,1.864,4,23
intl/uconv/public/nsIUnicodeDecoder,5.462,852.45,1.864,38,3
intl/icu/source/common/unicode/utf16,10.063,0.0,1.864,42,0
ipc/chromium/src/base/platform_file,2.213,1234.212,1.863,2,3
nsprpub/lib/tests/base64t,1.479,0.0,1.864,0,10
vold/ResponseCode,1.479,0.0,0.513,0,0
modules/freetype2/src/pfr/pfrsbit,3.296,1.333,0.513,4,5
security/nss/lib/freebl/ecl/ec2_aff,1.729,1.0,1.864,2,7
intl/uconv/ucvlatin/nsCP1251ToUnicode,1.703,0.273,1.864,2,7
ConditionalMacros,1.479,0.0,0.513,0,0
toolkit/crashreporter/google-breakpad/src/client/mac/handler/testcases/dwarftests,1.479,0.0,0.513,0,0
toolkit/mozapps/update/common/pathhash,4.968,7349.652,1.864,4,2
gfx/gl/GLContextProviderWGL,1.479,0.0,1.864,0,24
gfx/skia/trunk/include/core/SkEmptyShader,1.69,8.908,1.864,5,13
intl/unicharutil/src/nsCategoryImp,1.732,558.265,1.864,2,8
nsIPrivacyTransitionObserver,1.479,0.0,0.513,0,0
content/base/src/nsXHTMLContentSerializer,1.56,11.213,1.864,3,37
netwerk/srtp/src/crypto/hash/hmac,1.714,40307.692,1.864,2,10
mozilla/plugins/PluginModuleParent,1.479,0.0,0.513,0,0
media/omx-plugin/hc/OmxPluginHoneycomb,1.479,0.0,1.864,0,2
security/nss/lib/libpkix/pkix_pl_nss/module/pkix_pl_ldapdefaultclient,3.364,3635.035,1.864,8,31
ipc/chromium/src/base/message_pump,3.713,3468.724,1.864,9,3
intl/icu/source/i18n/csr2022,1.879,4.021,1.864,3,7
media/libyuv/include/libyuv/cpu_id,5.95,14888.276,1.864,24,3
xpcom/build/xrecore,3.524,215.991,1.864,1,1
media/webrtc/trunk/webrtc/test/channel_transport/traffic_control_win,1.851,0.0,1.864,2,5
media/webrtc/signaling/src/sipcc/plat/darwin/netif,1.479,0.0,0.513,0,0
gfx/skia/trunk/src/core/SkMathPriv,6.925,0.476,1.864,12,3
dom/base/nsIScriptTimeoutHandler,1.555,0.0,1.864,2,3
media/libvpx/vp9/encoder/vp9_dct,2.174,5603.358,1.864,5,10
layout/style/nsStyleConsts,22.929,16562.491,1.864,192,4
usr/include/linux/net,1.479,0.0,0.513,0,0
security/sandbox/win/src/shared_handles,14.123,645.601,1.864,29,3
media/webrtc/signaling/src/sipcc/core/includes/util_ios_queue,2.323,0.0,1.864,3,0
usr/include/X11/Shell,1.479,0.0,0.513,0,0
gfx/skia/trunk/src/core/SkScan_Path,1.719,63536.147,1.864,4,22
usr/include/netdb,1.479,0.0,0.513,0,0
netwerk/base/src/ProxyAutoConfig,1.57,1221.596,1.864,2,32
mozilla/_ipdltest/PTestRacyInterruptRepliesParent,1.479,0.0,0.513,0,0
usr/include/time,1.479,0.0,0.513,0,0
media/webrtc/signaling/src/sipcc/core/src-common/util_parse,1.537,2.386,1.864,1,6
mstcpip,1.479,0.0,0.513,0,0
accessible/src/base/nsAccessiblePivot,1.734,57.232,1.864,3,25
js/src/assembler/assembler/X86Assembler,3.419,9770.921,1.864,8,7
dom/camera/ICameraControl,2.677,1146.016,1.864,10,7
gfx/layers/ipc/AutoOpenSurface,2.129,288.302,1.864,11,6
nsIDocumentStateListener,1.479,0.0,0.513,0,0
nsIDebug2,1.479,0.0,0.513,0,0
gfx/skia/trunk/include/utils/SkJSON,1.703,0.0,1.864,1,4
ipc/chromium/src/third_party/libevent/bufferevent-internal,4.108,32035.62,1.864,14,18
gfx/ycbcr/yuv_row_table,1.479,0.0,1.863,0,1
gfx/skia/trunk/src/effects/SkXfermodeImageFilter,1.574,1031.469,1.864,1,37
_stubs/netscape_jsdebug_JSStackFrameInfo,1.479,0.0,0.513,0,0
dom/mobilemessage/src/MobileMessageCallback,1.578,8.734,1.864,2,24
intl/icu/source/tools/toolutil/xmlparser,1.557,0.0,1.864,1,17
mozilla/Likely,1.479,0.0,0.513,0,0
tools/trace-malloc/lib/nsTraceMalloc,2.483,2.635,1.864,7,2
build/stlport/stlport/stdarg,349.749,978482.332,1.864,193,5
qmdisplaystate,1.479,0.0,0.513,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/delay_peak_detector_unittest,1.479,0.0,1.864,0,3
dom/indexedDB/Client,1.645,70.761,1.864,3,22
js/src/gdb/tests/test-JSString,1.479,0.0,1.864,0,6
media/omx-plugin/include/ics/ui/Point,3.13,25316.955,1.864,7,1
TestCodeGenBinding,1.479,0.0,0.513,0,0
mozilla/_ipdltest/PTestSysVShmemParent,1.479,0.0,0.513,0,0
nsprpub/pr/src/malloc/prmem,115.904,587112.77,1.864,205,4
usr/include/unicode/ubrk,1.479,0.0,0.513,0,0
js/src/ctypes/libffi/src/types,1.479,0.0,1.863,0,1
accessible/src/other/RootAccessibleWrap,1.479,0.0,1.864,0,1
nsISupports,1.479,0.0,0.513,0,0
modules/freetype2/src/lzw/ftzopen,9.862,0.0,0.513,1,1
extensions/spellcheck/hunspell/src/dictmgr,1.878,0.0,1.864,1,4
content/html/content/src/HTMLShadowElement,1.479,0.0,1.864,0,14
media/libtheora/lib/x86_vc/mmxloop,2.108,674.552,1.864,1,2
usr/include/sys/syscall,1.479,0.0,0.513,0,0
security/sandbox/win/src/resolver,3.923,446.51,1.864,10,6
content/media/DOMMediaStream,6.682,921593.709,1.864,25,27
nsIRDFInferDataSource,1.479,0.0,0.513,0,0
memory/mozjemalloc/osx_zone_types,1.479,0.0,0.513,0,0
nsprpub/pr/src/bthreads/btmon,5.032,3228.016,1.864,1,6
nsprpub/config/libc_r,1.479,0.0,0.513,0,0
gfx/graphite2/src/inc/Code,2.517,12.705,1.864,4,7
content/canvas/compiledtest/TestWebGLElementArrayCache,1.479,0.0,1.864,0,6
media/omx-plugin/include/ics/media/stagefright/openmax/OMX_Types,3.61,1.0,1.863,2,1
nsprpub/pr/src/md/os2/os2sem,1.479,0.0,1.864,0,6
qclipboard,1.479,0.0,0.513,0,0
netwerk/socket/nsSocketProviderService,1.639,640.523,1.864,2,11
selfhosted.out,1.479,0.0,0.513,0,0
extensions/universalchardet/src/base/JISFreq,1.479,0.0,0.513,0,0
mozilla/net/RtspControllerParent,1.479,0.0,0.513,0,0
media/libyuv/include/libyuv/convert_argb,2.678,925.612,1.864,6,5
gfx/harfbuzz/src/hb-ot-map,2.592,20.837,1.864,8,10
dom/filesystem/Directory,1.479,0.0,1.864,0,20
mozilla/dom/PluginBinding,1.479,0.0,0.513,0,0
intl/icu/source/common/propname_data,1.591,0.0,1.864,1,1
imgIScriptedNotificationObserver,1.479,0.0,0.513,0,0
mozilla/dom/indexedDB/Client,1.479,0.0,0.513,0,0
intl/icu/source/common/unicode/utrace,3.52,25.395,1.864,3,1
mozilla/layers/Axis,1.479,0.0,0.513,0,0
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_platform_tcp,1.661,6771.792,1.864,5,44
gfx/harfbuzz/src/hb-ot-layout-gsubgpos-private,2.498,18620.264,1.864,7,16
security/nss/lib/pk11wrap/pk11pars,2.062,1636.589,1.864,7,23
docshell/base/nsDocShell,3.017,375436.031,1.864,13,100
mozilla/dom/PeerConnectionObserverBinding,1.479,0.0,0.513,0,0
content/base/src/ChildIterator,2.429,3737.196,1.864,17,11
gfx/cairo/cairo/src/cairo-surface-offset,1.532,5.385,1.864,1,20
modules/freetype2/src/lzw/ftlzw,1.479,0.0,0.513,0,0
intl/icu/source/i18n/udat,1.479,0.0,1.864,0,24
gfx/harfbuzz/src/hb-ot-shape-complex-private,5.131,9724.933,1.864,13,16
build/stlport/stlport/stl/_deque,3.289,14110.755,1.864,5,24
mozilla/RollingMean,1.479,0.0,0.513,0,0
media/libjpeg/jddctmgr,1.552,25927.0,1.864,1,9
media/webrtc/trunk/webrtc/system_wrappers/source/data_log_unittest_disabled,1.479,0.0,1.864,0,5
nsIChildChannel,1.479,0.0,0.513,0,0
content/xul/templates/src/nsRDFTestNode,1.839,0.0,1.864,4,1
other-licenses/nsis/Contrib/ServicesHelper/Services,1.479,0.0,1.864,0,2
media/webrtc/trunk/webrtc/test/channel_transport/udp_socket2_manager_win,1.608,48.776,1.864,2,19
nsIProperties,1.479,0.0,0.513,0,0
ipc/chromium/src/base/idle_timer,2.304,6276.902,1.864,2,10
modules/freetype2/src/pshinter/pshinter,1.479,0.0,0.513,0,5
memory/jemalloc/src/src/atomic,1.479,0.0,0.513,0,0
media/webrtc/trunk/webrtc/voice_engine/test/auto_test/voe_unit_test,1.589,310.501,1.864,2,23
CPlusTest/CPlusTest,1.479,0.0,0.513,0,0
security/nss/cmd/modutil/pk11,1.539,29.993,1.864,1,26
media/libvpx/vp9/common/x86/vp9_asm_stubs,1.479,0.0,1.864,0,4
gfx/graphite2/src/gr_features,1.576,16549.363,1.864,2,11
nsITXTToHTMLConv,1.479,0.0,0.513,0,0
media/webrtc/trunk/webrtc/common_audio/signal_processing/include/signal_processing_library,112.008,1193686.501,1.864,193,6
js/src/ctypes/libffi/src/cris/ffitarget,1.479,0.0,0.513,0,0
gfx/angle/src/libGLESv2/main,5.338,78737.132,1.864,26,11
G726Creation,1.479,0.0,0.513,0,0
mozilla/dom/SVGFEDisplacementMapElementBinding,1.479,0.0,0.513,0,0
AccessibleImage_i,1.479,0.0,0.513,0,0
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader,1.791,7.775,1.864,2,4
gfx/skia/trunk/src/pathops/SkOpSpan,2.149,11.16,1.864,6,3
mozilla/_ipdltest/PTestFailedCtorSubParent,1.479,0.0,0.513,0,0
mach/vm_map,1.479,0.0,0.513,0,0
image/src/FrameAnimator,1.67,0.0,1.864,2,9
toolkit/components/protobuf/google/protobuf/stubs/hash,188.422,6300062.821,1.864,40,4
build/stlport/stlport/stl/_time_facets,2.525,20701.603,1.864,3,21
gfx/skia/trunk/src/utils/SkNWayCanvas,1.8,222.43,1.864,2,20
layout/base/nsFrameTraversal,1.837,7768.619,1.864,5,18
gfx/skia/trunk/include/core/SkAdvancedTypefaceMetrics,3.184,188.21,1.864,13,8
widget/xremoteclient/XRemoteClientFactory,1.479,0.0,1.864,0,1
usr/include/linux/ioctl,1.479,0.0,0.513,0,0
layout/base/nsFrameManager,3.612,22728.358,1.864,35,34
security/nss/lib/pkcs7/p7common,3.291,8236.122,1.864,24,24
modules/freetype2/src/cache/ftcsbits,3.154,0.885,1.863,4,7
extensions/spellcheck/src/mozSpellCheckerFactory,1.479,0.0,1.864,0,11
accessible/src/atk/XULListboxAccessibleWrap,1.479,0.0,1.864,0,1
gfx/skia/trunk/src/core/SkBBoxHierarchyRecord,1.62,13128.476,1.864,2,18
security/manager/ssl/src/nsProtectedAuthThread,1.546,13018.065,1.864,2,28
xpcom/string/public/nsDependentSubstring,14.328,1804.471,1.864,17,4
gfx/harfbuzz/src/hb-atomic-private,11.048,23408.699,1.864,18,2
usr/include/sys/sem,1.479,0.0,0.513,0,0
gfx/skia/trunk/src/gpu/GrBinHashKey,1.784,0.0,1.864,3,5
gfx/skia/trunk/include/xml/SkJS,1.58,369.735,1.864,2,13
skia/SkEmptyShader,1.479,0.0,0.513,0,0
widget/windows/WinTaskbar,1.724,60066.622,1.864,5,29
layout/generic/nsPageFrame,1.595,447.517,1.864,4,44
gui/ISurfaceComposer,1.479,0.0,0.513,0,0
intl/icu/source/tools/gendict/gendict,1.479,0.0,1.864,0,27
usr/include/utime,1.479,0.0,0.513,0,0
build/stlport/stlport/stl/config/_watcom,1.479,0.0,0.513,0,0
media/libtremor/lib/tremor_block,1.545,59.965,1.864,1,15
gfx/skia/trunk/include/svg/SkSVGParser,9.658,19980.061,1.864,29,15
