node,page_rank,betweenness,closeness,indegree,outdegree
chrome/src/RegistryMessageUtils,1.859,1.033,2.354,3,2
gfx/angle/src/libGLESv2/shaders/flipyvs,1.806,0.0,2.354,1,0
mozilla/ipc/URIParams,1.681,0.0,0.623,0,0
nsIAppleFileDecoder,1.681,0.0,0.623,0,0
netwerk/srtp/src/crypto/test/datatypes_driver,1.681,0.0,2.354,0,3
nsIDOMGetSVGDocument,1.681,0.0,0.623,0,0
dom/plugins/ipc/BrowserStreamParent,1.93,4331.503,2.354,3,11
media/libtheora/lib/x86_vc/mmxstate,1.681,0.0,2.354,0,2
dbus/dbus,1.681,0.0,0.623,0,0
layout/mathml/nsMathMLmtableFrame,1.733,1104.505,2.354,2,44
docshell/shistory/src/nsSHTransaction,1.908,30.49,2.354,2,10
Compress/PPMD/PPMDDecoder,1.681,0.0,0.623,0,0
security/nss/lib/freebl/mpi/utils/hex2dec,1.681,0.0,2.354,0,2
hal/gonk/GonkFMRadio,1.681,0.0,2.354,0,7
security/nss/lib/freebl/mpi/mpi_arm,1.681,0.0,2.354,0,1
inICSSValueSearch,1.681,0.0,0.623,0,0
security/nss/lib/cryptohi/keythi,17.639,13037.008,2.354,96,9
frame/req,1.681,0.0,0.623,0,0
modules/freetype2/src/cff/cff,1.681,0.0,2.354,0,7
mozilla/HalWakeLock,1.681,0.0,0.623,0,0
media/libsydneyaudio/src/gonk/IEffect,1.837,0.0,2.354,1,3
js/src/ctypes/libffi/testsuite/libffi.call/nested_struct6,5.424,115278.385,2.354,3,4
gfx/cairo/cairo/src/cairo-boxes,2.842,93.161,2.354,7,13
gfx/layers/basic/BasicLayers,3.801,157860.661,2.354,31,25
media/webrtc/trunk/src/modules/video_processing/main/source/frame_preprocessor,1.991,86898.705,2.354,2,10
security/nss/lib/ckfw/capi/cfind,1.955,449.742,2.354,2,12
js/src/jsapi-tests/testChromeBuffer,1.681,0.0,2.354,0,7
dom/devicestorage/DeviceStorage,1.819,166.737,2.354,4,8
ipc/chromium/src/base/pr_time_unittest,1.681,0.0,2.354,0,7
content/base/public/mozFlushType,5.064,0.0,2.354,10,0
nsIContentDispatchChooser,1.681,0.0,0.623,0,0
netwerk/base/src/nsLoadGroup,1.857,521.151,2.354,3,33
dom/system/gonk/VolumeManager,2.405,2511.507,2.354,6,20
nsIChildChannel,1.681,0.0,0.623,0,0
mach-o/dyld,1.681,0.0,0.623,0,0
media/libopus/silk/fixed/autocorr_FIX,1.834,1.5,2.354,2,4
sys/md5,1.681,0.0,0.623,0,0
security/nss/lib/util/errstrs,1.824,11536.178,2.354,2,13
content/xul/templates/src/nsXULTemplateQueryProcessorRDF,2.824,11473.52,2.354,11,55
toolkit/profile/nsToolkitProfileService,2.575,70379.408,2.354,8,33
nsprpub/lib/ds/plarena,62.913,667838.595,2.354,240,14
layout/base/nsIFrameTraversal,1.857,0.117,2.354,4,4
modules/freetype2/src/gxvalid/gxvfeat,8.077,11805.811,2.354,23,7
media/webrtc/trunk/src/common_audio/vad/vad_core_unittest,1.681,0.0,2.354,0,6
widget/qt/mozqorientationsensorfilter,2.924,0.0,2.354,1,2
media/webrtc/trunk/src/modules/video_coding/main/source/session_info,2.377,2.833,2.354,3,7
security/nss/lib/freebl/mpi/tests/mptest-7,1.681,0.0,2.354,0,2
js/src/ctypes/libffi/src/powerpc/ffi_darwin,1.681,0.0,2.354,0,2
security/nss/cmd/atob/atob,1.681,0.0,2.354,0,8
nsprpub/pr/tests/fileio,1.681,0.0,2.354,0,15
nsprpub/pr/tests/many_cv,1.681,0.0,2.354,0,17
mozilla/HalSensor,1.681,0.0,0.623,0,0
content/xslt/src/xpath/nsXPathEvaluator,1.734,16.198,2.354,2,36
media/webrtc/signaling/src/sipcc/cpr/android/cpr_android_in,1.681,0.0,0.623,0,0
js/src/vm/Monitor,4.222,4835.228,2.354,3,3
widget/nsIPrintDialogService,2.316,3.951,2.354,4,3
nsIMacShellService,1.681,0.0,0.623,0,0
gfx/graphite2/src/Pass,1.787,10.481,2.354,1,18
content/media/webrtc/MediaEngineDefault,1.762,348.024,2.354,2,32
nsIDOMCRMFObject,1.681,0.0,0.623,0,0
ipc/chromium/src/base/data_pack_unittest,1.681,0.0,2.354,0,7
toolkit/crashreporter/client/crashreporter_win,1.681,0.0,2.354,0,7
toolkit/crashreporter/google-breakpad/src/processor/logging,19.026,78603.553,2.354,42,6
gfx/thebes/gfxFontUtils,6.233,840776.252,2.355,20,26
