node,page_rank,betweenness,closeness,indegree,outdegree
mozilla/dom/SpeechRecognitionEvent,1.302,0.0,0.488,0,0
memory/jemalloc/src/src/tcache,1.592,0.0,1.786,2,4
modules/libjar/nsJAR,1.544,16353.346,1.786,4,38
gfx/cairo/cairo/src/cairo-svg,1.495,0.0,1.786,2,1
media/webrtc/trunk/tools/gyp/test/win/rc-build/hello,1.302,0.0,1.786,0,2
ole2,1.302,0.0,0.488,0,0
gfx/angle/src/libGLESv2/BinaryStream,1.382,0.0,1.786,1,4
media/webrtc/trunk/tools/gyp/test/mac/xcode-gcc/valid_cc,1.302,0.0,0.488,0,0
modules/zlib/src/adler32,3.918,0.0,1.786,2,4
mozilla/ContentEvents,1.302,0.0,0.488,0,0
dom/bluetooth2/BluetoothUuid,1.666,148.923,1.786,7,11
intl/icu/source/i18n/unicode/utmscale,1.671,0.0,1.786,1,1
media/webrtc/trunk/webrtc/modules/audio_processing/aecm/aecm_core,2.376,34381.497,1.786,6,21
intl/icu/source/i18n/zonemeta,1.564,234.162,1.786,6,26
security/nss/lib/softoken/legacydb/lowkeyi,1.735,1223.578,1.786,8,10
mozilla/dom/CanvasRenderingContext2DBinding,1.302,0.0,0.488,0,0
gfx/skia/trunk/src/svg/SkSVGEllipse,1.578,7022.151,1.786,2,9
media/webrtc/trunk/webrtc/modules/audio_device/linux/latebindingsymboltable_linux,4.504,15715.333,1.786,7,5
gfx/ots/src/gpos,1.762,0.0,1.786,2,6
intl/icu/source/i18n/stsearch,1.302,0.0,1.786,0,13
intl/icu/source/tools/pkgdata/pkgdata,1.429,1677.35,1.786,1,25
security/nss/lib/ckfw/nssmkey/mtoken,1.485,3199.784,1.786,1,8
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/neteq,1.687,273139.687,1.786,7,14
nsIContentViewerFile,1.302,0.0,0.488,0,0
nsICommandLine,1.302,0.0,0.488,0,0
media/webrtc/trunk/webrtc/test/testsupport/android/root_path_android_chromium,1.302,0.0,1.786,0,3
Winerror,1.302,0.0,0.488,0,0
usr/include/bits/ioctls,1.302,0.0,0.488,0,0
media/webrtc/trunk/tools/gyp/test/mac/infoplist-process/main,1.302,0.0,0.488,0,0
content/media/omx/MPAPI,1.647,0.0,1.786,4,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_sender_video,1.402,42430.781,1.786,2,24
xpcom/ds/nsArray,1.593,1295.216,1.786,5,17
mozilla/dom/RadioNodeListBinding,1.302,0.0,0.488,0,0
mozilla/layers/LayersSurfaces,1.302,0.0,0.488,0,0
usr/include/X11/Xproto,1.302,0.0,0.488,0,0
js/src/ctypes/libffi/src/moxie/ffi,1.302,0.0,1.786,0,2
security/nss/lib/freebl/ldvector,1.302,0.0,1.786,0,7
xpcom/string/string-template-undef,27.376,0.0,1.786,10,1
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_opus,1.432,50.444,1.786,2,14
media/libstagefright/stubs/empty/media/AudioParameter,1.43,0.0,1.786,2,0
dom/events/KeyNameList,1.302,0.0,0.488,0,0
media/webrtc/signaling/src/sipcc/plat/darwin/netif,1.302,0.0,0.488,0,0
mozilla/net/ChannelEventQueue,1.302,0.0,0.488,0,0
mozilla/dom/Comment,1.302,0.0,0.488,0,0
mfbt/double-conversion/cached-powers,2.536,12922.85,1.786,3,5
gfx/thebes/gfxColor,7.113,321.25,1.786,52,3
modules/freetype2/src/cid/type1cid,1.302,0.0,1.786,0,5
gfx/ycbcr/yuv_row_other,1.302,0.0,1.786,0,2
security/nss/lib/freebl/mpi/utils/bbs_rand,3.236,10046.392,1.786,3,5
netwerk/protocol/app/AppProtocolHandler,1.366,75663.971,1.786,2,28
mfbt/Move,1.302,0.0,0.488,0,0
nsIMobileConnectionInfo,1.302,0.0,0.488,0,0
testing/gtest/gtest/include/gtest/gtest_pred_impl,7.944,0.0,1.786,3,5
widget/windows/winrt/MetroUtils,2.339,418638.531,1.786,13,17
gfx/skia/trunk/src/ports/SkMemory_mozalloc,50.806,0.0,1.786,6,2
usr/include/bits/waitflags,1.302,0.0,0.488,0,0
standards,1.302,0.0,0.488,0,0
media/libyuv/include/libyuv/planar_functions,3.834,51010.676,1.786,15,6
content/svg/content/src/nsSVGNumber2,2.814,1635.987,1.786,17,18
media/libopus/silk/resampler_private_up2_HQ,1.541,0.5,1.786,2,6
mozilla/dom/HTMLMenuElement,1.302,0.0,0.488,0,0
media/libopus/silk/fixed/k2a_FIX,1.363,0.0,1.786,1,3
gfx/thebes/gfxLanguageTagList,1.346,30.444,1.786,1,2
media/webrtc/signaling/src/sipcc/cpr/win32/cpr_win_locks,1.545,15.446,1.786,2,8
dom/bindings/PrimitiveConversions,1.302,0.0,1.786,0,5
mozilla/dom/SpeechSynthesisBinding,1.302,0.0,0.488,0,0
security/nss/lib/libpkix/pkix/store/pkix_store,4.572,1257.088,1.786,17,8
parser/html/nsHtml5TokenizerLoopPolicies,1.437,0.0,1.786,1,1
gfx/layers/client/TiledContentClient,1.464,15284.865,1.786,4,48
storage/src/StorageBaseStatementInternal,1.695,2437.751,1.786,6,22
usr/include/unicode/urep,1.302,0.0,0.488,0,0
js/src/assembler/assembler/MacroAssemblerARM,3.765,0.0,1.786,1,2
gfx/skia/trunk/src/animator/SkDrawBlur,1.673,996.034,1.786,4,10
mozilla/dom/CanvasRenderingContext2D,1.302,0.0,0.488,0,0
intl/icu/source/common/stringpiece,1.302,0.0,1.786,0,6
