file,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
dom/plugins/base/nsPluginNativeWindow.h,81,1,7,1,0.43
js/src/ctypes/libffi/testsuite/libffi.call/stret_medium2.c,125,2,3,0,0.14
gfx/skia/src/images/bmpdecoderhelper.cpp,369,10,9,6,0.09
gfx/skia/src/images/bmpdecoderhelper.h,116,1,8,1,0.25
netwerk/ipc/NeckoCommon.h,146,3,3,2,0.44
extensions/universalchardet/src/base/nsHebrewProber.cpp,162,3,6,4,0.91
extensions/universalchardet/src/base/nsHebrewProber.h,143,1,4,0,5.53
netwerk/protocol/http/SpdyPush3.cpp,357,2,33,2,0.09
netwerk/protocol/http/SpdyPush3.h,101,1,8,0,0.25
netwerk/protocol/http/PSpdyPush.h,69,0,0,0,1.12
netwerk/protocol/http/SpdySession3.h,390,1,19,1,0.53
netwerk/protocol/http/nsHttpRequestHead.h,72,1,17,1,0.25
gfx/skia/src/core/SkBBoxHierarchyRecord.h,58,0,0,0,0.40
gfx/skia/src/core/SkBBoxHierarchy.h,88,2,10,3,2.10
gfx/skia/src/core/SkBBoxRecord.h,78,1,2,0,0.45
gfx/cairo/cairo/src/cairo-os2-surface.c,1474,4,23,4,0.70
gfx/cairo/cairo/src/cairo-os2-private.h,67,0,0,0,2.50
gfx/cairo/cairo/src/cairo-os2.h,110,0,0,0,6.83
js/src/vm/PropertyKey.cpp,37,3,1,1,0.38
dom/system/gonk/VolumeCommand.h,198,1,20,1,0.44
parser/htmlparser/src/CNavDTD.cpp,93,2,13,3,0.11
parser/htmlparser/src/CNavDTD.h,38,0,0,0,0.67
parser/htmlparser/public/nsIHTMLContentSink.h,89,1,1,0,7.11
toolkit/components/parentalcontrols/nsParentalControlsServiceWin.cpp,348,6,12,3,0.11
toolkit/components/parentalcontrols/nsParentalControlsServiceWin.h,40,0,0,0,0.46
xpcom/glue/tests/gtest/TestFileUtils.cpp,280,0,0,0,3.00
xpcom/glue/FileUtils.h,218,2,6,2,1.58
gfx/layers/ipc/SharedRGBImage.h,133,1,3,0,0.58
layout/generic/nsAbsoluteContainingBlock.h,145,1,4,1,0.89
content/events/src/nsDOMAnimationEvent.cpp,94,1,10,1,0.07
content/events/src/nsDOMAnimationEvent.h,46,1,1,0,0.35
nsprpub/pr/tests/op_2long.c,75,5,1,2,0.70
gfx/skia/src/gpu/gl/GrGLShaderBuilder.cpp,657,5,29,5,0.07
gfx/skia/src/gpu/gl/GrGLProgram.h,214,2,15,3,0.60
gfx/skia/src/gpu/gl/GrGLUniformHandle.h,16,1,2,0,1.50
gfx/skia/include/gpu/GrDrawEffect.h,51,2,7,3,0.52
xpcom/base/nsWindowsHelpers.h,187,2,15,1,0.08
xpcom/base/nsAutoRef.h,666,1,43,1,1.21
intl/icu/source/common/ucnvbocu.cpp,1402,20,8,5,0.49
intl/icu/source/common/unicode/ucnv_cb.h,162,0,0,0,5.22
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/source/encode.c,626,37,2,3,0.36
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/source/arith_routins.h,160,0,0,0,4.04
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/source/lpc_tables.h,98,0,0,0,1.10
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/source/lpc_masking_model.h,69,0,0,0,0.64
editor/libeditor/base/SplitElementTxn.cpp,247,5,12,6,0.21
editor/libeditor/base/SplitElementTxn.h,66,1,2,0,1.24
js/src/ctypes/libffi/testsuite/libffi.call/cls_uint.c,43,2,2,0,0.38
media/webrtc/trunk/webrtc/system_wrappers/source/condition_variable_event_win.h,46,0,0,0,0.50
nsprpub/pr/src/md/unix/aixwrap.c,33,0,0,0,0.00
embedding/components/printingui/src/os2/nsPrintProgressParams.cpp,49,1,5,0,0.21
embedding/components/printingui/src/os2/nsPrintProgressParams.h,26,0,0,0,0.36
media/webrtc/trunk/webrtc/modules/audio_device/linux/audio_device_alsa_linux.cc,2387,4,87,5,0.16
gfx/angle/src/compiler/glslang_lex.cpp,2940,6,50,6,0.25
gfx/angle/src/compiler/glslang.h,16,0,0,0,0.62
gfx/angle/src/compiler/preprocessor/Token.h,106,1,6,0,0.22
gfx/angle/src/compiler/util.h,21,0,0,0,2.67
gfx/angle/src/compiler/glslang_tab.h,222,0,0,0,0.30
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/RTPcat.cc,75,16,1,2,0.26
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/NETEQTEST_RTPpacket.h,105,1,4,0,0.15
js/src/jsalloc.cpp,23,1,2,0,0.45
js/src/jsalloc.h,83,1,11,1,0.55
security/nss/lib/zlib/zutil.c,318,4,5,1,0.34
content/svg/content/src/SVGMotionSMILAnimationFunction.h,102,1,1,0,0.59
gfx/thebes/gfxPath.h,62,2,2,1,0.72
content/svg/content/src/SVGMotionSMILType.h,80,1,1,0,0.68
dom/bindings/DOMJSProxyHandler.h,171,2,11,2,0.11
js/src/ctypes/libffi/testsuite/libffi.call/cls_6_1_byte.c,113,2,3,0,0.14
media/webrtc/trunk/tools/gyp/test/hard_dependency/src/b.c,9,1,1,0,1.00
netwerk/srtp/src/crypto/include/alloc.h,57,0,0,0,11.00
js/src/editline/unix.h,52,0,0,0,29.00
media/webrtc/trunk/tools/gyp/test/hard_dependency/src/b.h,12,0,0,0,4.00
js/public/Tracer.h,193,3,1,1,0.95
layout/generic/nsImageMap.h,91,1,1,0,0.64
media/webrtc/trunk/tools/gyp/test/mac/framework-dirs/calculate.c,15,1,1,0,0.50
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/bitrate.h,62,0,0,0,0.67
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/forward_error_correction.h,312,1,4,1,1.72
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/producer_fec.h,84,0,0,0,0.21
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_utility.h,238,0,0,0,0.28
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/video_codec_information.h,28,1,1,0,1.22
dom/base/CompositionStringSynthesizer.cpp,158,4,11,3,0.06
dom/base/CompositionStringSynthesizer.h,45,0,0,0,0.36
gfx/harfbuzz/src/hb-old.cc,410,4,15,3,0.20
gfx/harfbuzz/src/hb-shaper-impl-private.hh,43,0,0,0,0.00
gfx/harfbuzz/src/hb-shaper-private.hh,109,0,0,0,2.31
media/webrtc/signaling/src/sipcc/core/src-common/misc_apps_task.c,150,6,4,3,0.30
media/webrtc/signaling/src/sipcc/cpr/include/cpr_errno.h,181,0,0,0,1.15
media/webrtc/signaling/src/sipcc/core/includes/phone.h,504,0,0,0,0.47
media/webrtc/signaling/src/sipcc/core/includes/subapi.h,43,0,0,0,0.12
media/webrtc/signaling/src/sipcc/core/includes/misc_apps_task.h,14,0,0,0,1.00
media/webrtc/signaling/src/sipcc/core/includes/pres_sub_not_handler.h,20,0,0,0,0.44
media/webrtc/signaling/src/sipcc/core/includes/configapp.h,13,0,0,0,1.00
media/webrtc/trunk/webrtc/modules/desktop_capture/window_capturer_linux.cc,76,1,7,0,0.45
media/webrtc/trunk/webrtc/modules/desktop_capture/window_capturer.h,51,1,1,0,1.00
media/webrtc/trunk/webrtc/modules/desktop_capture/desktop_frame.h,106,1,10,0,0.62
content/base/src/Element.cpp,3489,4,129,6,0.12
content/base/public/nsIDocumentInlines.h,18,1,1,0,1.20
content/events/src/nsEventListenerManager.h,578,1,40,3,0.32
layout/generic/nsIAnonymousContentCreator.h,85,1,3,0,1.95
layout/style/nsDOMCSSAttrDeclaration.h,54,1,5,0,0.50
content/base/src/nsDOMTokenList.h,87,1,6,1,0.19
content/xbl/src/nsXBLPrototypeBinding.h,332,1,28,1,0.56
content/base/src/nsDocument.h,1445,1,85,1,0.43
content/base/src/nsAttrValueOrString.h,62,1,3,1,0.92
content/xul/content/src/nsXULElement.h,721,1,97,2,0.20
content/xbl/src/nsBindingManager.h,199,1,5,1,0.62
layout/xul/base/public/nsPIBoxObject.h,37,1,1,0,0.80
layout/style/nsRuleProcessorData.h,557,2,27,3,0.35
content/xul/document/public/nsIXULDocument.h,92,1,1,0,2.67
content/base/src/nsDOMMutationObserver.h,582,2,73,3,0.04
content/svg/content/src/nsSVGFeatures.h,35,0,0,0,2.38
content/xbl/src/nsXBLService.h,183,1,11,2,0.59
content/base/public/nsContentCID.h,178,0,0,0,0.00
content/html/content/public/nsITextControlElement.h,199,1,1,0,2.14
content/base/src/nsContentListDeclarations.h,64,0,0,0,0.78
media/webrtc/trunk/tools/gyp/test/link-objects/extra.c,5,1,1,0,0.00
intl/uconv/src/nsConverterInputStream.h,66,1,2,0,0.18
security/nss/cmd/libpkix/pkix/top/test_buildchain_resourcelimits.c,497,49,4,6,0.10
ipc/chromium/src/chrome/common/child_process_info.h,105,1,12,1,0.33
netwerk/protocol/http/nsHttpAuthCache.h,255,1,20,0,0.25
security/manager/ssl/src/nsNSSCertificate.cpp,1717,5,76,6,0.08
security/manager/ssl/src/nsNSSCertificate.h,131,1,2,0,0.16
security/manager/ssl/src/CertVerifier.h,68,1,3,1,0.24
security/manager/ssl/src/nsNSSComponent.h,249,1,4,0,0.11
security/manager/ssl/src/nsNSSCleaner.h,105,0,0,0,6.00
security/manager/ssl/src/nsNSSCertValidity.h,28,0,0,0,0.33
security/manager/ssl/src/nsPK11TokenDB.h,59,0,0,0,0.25
security/manager/ssl/src/nsNSSASN1Object.h,62,0,0,0,0.28
security/manager/ssl/src/nsUsageArrayHelper.h,44,0,0,0,0.12
security/manager/ssl/src/nsNSSCertHelper.h,26,0,0,0,0.38
security/manager/ssl/src/nsCertVerificationThread.h,29,0,0,0,0.27
media/mtransport/third_party/nrappkit/src/event/async_wait_int.h,62,0,0,0,2.64
gfx/skia/src/core/SkBitmapSampler.cpp,414,4,18,6,0.09
gfx/skia/src/core/SkBitmapSampler.h,162,3,14,3,0.18
gfx/skia/src/core/SkBitmapSamplerTemplate.h,108,1,12,0,0.14
gfx/skia/src/core/SkFilterProc.h,135,5,10,3,0.36
ipc/ipdl/test/cxx/TestCrashCleanup.cpp,116,1,9,1,0.19
ipc/ipdl/test/cxx/TestCrashCleanup.h,58,1,4,1,0.09
ipc/ipdl/test/cxx/IPDLUnitTestSubprocess.h,37,0,0,0,1.08
gfx/2d/DrawTargetSkia.h,146,1,4,0,0.04
gfx/2d/Rect.h,159,1,25,0,0.10
gfx/2d/PathSkia.h,83,1,4,0,0.09
ipc/chromium/src/base/file_version_info.h,96,0,0,0,0.68
content/base/src/nsFrameMessageManager.cpp,1803,4,98,6,0.05
content/base/src/nsFrameMessageManager.h,360,1,30,2,0.07
dom/ipc/AppProcessChecker.h,114,1,4,0,0.55
dom/ipc/ContentChild.h,291,1,7,0,0.12
dom/ipc/ContentParent.h,554,1,8,0,0.34
content/base/src/nsFrameLoader.h,458,1,19,0,0.79
js/ipc/JavaScriptChild.h,89,0,0,0,0.13
security/nss/cmd/libpkix/pkix_pl/pki/test_cert.c,2327,29,41,5,0.06
mfbt/tests/TestCountZeroes.cpp,100,1,5,0,0.05
intl/icu/source/i18n/unicode/ulocdata.h,275,0,0,0,3.67
other-licenses/7zstub/src/Common/StdOutStream.cpp,87,1,11,1,0.02
other-licenses/7zstub/src/Common/StdOutStream.h,35,1,2,0,0.05
other-licenses/7zstub/src/Common/IntToString.h,15,0,0,0,0.25
dom/bluetooth/BluetoothOppManager.h,238,1,1,0,0.64
dom/bluetooth/BluetoothSocketObserver.h,49,0,0,0,1.46
dom/devicestorage/DeviceStorage.h,323,1,8,1,0.14
content/events/src/nsDOMNotifyAudioAvailableEvent.cpp,169,2,13,3,0.08
content/events/src/nsDOMNotifyAudioAvailableEvent.h,79,1,5,0,0.11
ipc/chromium/src/third_party/libevent/bufferevent_pair.c,333,4,13,4,0.15
ipc/chromium/src/third_party/libevent/bsd/event2/event-config.h,455,0,0,0,0.00
ipc/chromium/src/third_party/libevent/defer-internal.h,100,0,0,0,2.55
layout/style/nsStyleSet.h,481,1,8,0,0.68
layout/style/nsIStyleRuleProcessor.h,136,1,1,0,2.81
gfx/thebes/gfxFontFeatures.h,124,1,15,1,0.12
uriloader/exthandler/nsContentHandlerApp.cpp,79,2,11,3,0.14
uriloader/exthandler/nsContentHandlerApp.h,30,1,1,0,0.38
xpcom/glue/nsIClassInfoImpl.h,476,1,1,0,3.23
embedding/components/commandhandler/src/nsCommandParams.cpp,397,3,31,3,0.12
embedding/components/commandhandler/src/nsCommandParams.h,154,6,4,2,0.14
layout/xul/base/src/nsScrollbarButtonFrame.cpp,316,4,12,3,0.22
layout/xul/base/src/nsScrollbarButtonFrame.h,87,1,6,0,0.22
layout/xul/base/src/nsScrollbarFrame.h,90,1,2,0,0.41
layout/xul/base/public/nsIScrollbarMediator.h,26,0,0,0,0.56
js/src/gc/Marking.cpp,1738,2,269,5,0.19
js/src/jit/IonCode.h,752,1,105,2,0.18
js/src/vm/ArgumentsObject.h,318,1,18,1,1.12
js/src/vm/ScopeObject.h,789,1,51,1,0.63
js/src/gc/Nursery-inl.h,86,0,0,0,0.00
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/cb_search.c,397,28,1,4,0.44
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/filtered_cb_vecs.h,38,0,0,0,4.33
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/cb_mem_energy.h,34,0,0,0,2.18
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/interpolate_samples.h,34,0,0,0,4.40
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/cb_mem_energy_augmentation.h,31,0,0,0,2.75
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/cb_search_core.h,40,0,0,0,3.00
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/energy_inverse.h,32,0,0,0,7.00
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/augmented_cb_corr.h,42,0,0,0,3.88
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/cb_update_best_index.h,38,0,0,0,2.55
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/create_augmented_vec.h,36,0,0,0,4.80
other-licenses/7zstub/src/7zip/Archive/Common/CoderMixer2.cpp,121,3,5,2,0.01
other-licenses/7zstub/src/7zip/Archive/Common/CoderMixer2.h,168,2,8,2,0.08
toolkit/components/places/History.h,220,2,6,3,0.99
toolkit/components/places/Database.h,308,2,8,1,1.16
netwerk/base/public/nsURIHashKey.h,51,1,7,1,0.29
build/stlport/stlport/rlocks.h,11,0,0,0,0.00
gfx/2d/SSEHelpers.h,17,1,1,0,1.60
js/src/gc/Zone.cpp,244,2,13,4,0.17
js/src/gc/Zone.h,407,1,40,2,0.39
media/omx-plugin/lib/ics/libutils/libutils.cpp,60,1,12,0,0.13
media/libvpx/vp8/common/entropy.c,170,1,5,1,0.21
media/libvpx/vp8/common/coefupdateprobs.h,185,0,0,0,0.06
media/libvpx/vp8/common/default_coef_probs.h,188,0,0,0,0.26
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/get_sync_seq.c,108,6,1,2,0.90
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/refiner.h,43,0,0,0,3.44
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/nearest_neighbor.h,37,0,0,0,4.17
other-licenses/7zstub/src/7zip/FileManager/FormatUtils.cpp,40,1,3,0,0.05
other-licenses/7zstub/src/7zip/FileManager/Resource/ProgressDialog/StdAfx.h,16,0,0,0,0.00
other-licenses/7zstub/src/7zip/FileManager/FormatUtils.h,18,0,0,0,0.25
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/get_sync_seq.h,40,0,0,0,2.80
content/xul/templates/src/nsContentSupportMap.cpp,39,2,3,1,0.16
content/xul/templates/src/nsContentSupportMap.h,70,2,5,1,0.39
xpcom/base/nsMemoryImpl.h,46,0,0,0,0.43
js/public/CharacterEncoding.h,195,1,24,0,0.56
toolkit/crashreporter/google-breakpad/src/client/mac/handler/exception_handler.cc,849,4,21,5,0.24
toolkit/crashreporter/google-breakpad/src/client/mac/handler/minidump_generator.h,226,1,1,0,0.89
toolkit/crashreporter/google-breakpad/src/common/mac/scoped_task_suspend-inl.h,56,1,2,0,2.46
toolkit/crashreporter/google-breakpad/src/google_breakpad/common/minidump_exception_mac.h,205,0,0,0,2.27
toolkit/crashreporter/google-breakpad/src/client/mac/handler/mach_vm_compat.h,49,0,0,0,0.00
toolkit/crashreporter/google-breakpad/src/client/mac/handler/protected_memory_allocator.h,85,1,4,0,3.12
media/webrtc/trunk/webrtc/video_engine/vie_input_manager.cc,616,5,28,3,0.06
media/webrtc/trunk/webrtc/modules/video_capture/include/video_capture_factory.h,49,0,0,0,1.54
media/webrtc/trunk/webrtc/video_engine/vie_file_player.h,139,1,4,0,0.37
media/webrtc/trunk/webrtc/modules/video_capture/include/video_capture_defines.h,156,2,7,1,0.21
js/src/ctypes/libffi/testsuite/libffi.call/cls_align_uint16.c,91,2,3,0,0.17
intl/hyphenation/src/nsHyphenationManager.cpp,311,5,13,3,0.06
intl/hyphenation/public/nsHyphenationManager.h,53,0,0,0,0.18
intl/hyphenation/public/nsHyphenator.h,33,2,2,1,0.38
modules/libjar/nsZipArchive.h,407,1,8,1,1.12
image/src/ClippedImage.cpp,436,2,25,4,0.13
image/src/ClippedImage.h,94,0,0,0,0.27
layout/svg/SVGImageContext.h,47,1,6,0,0.38
content/xslt/src/xslt/txMozillaXSLTProcessor.cpp,1520,6,68,7,0.04
content/xslt/src/xslt/txMozillaXSLTProcessor.h,145,1,7,0,0.26
content/xslt/src/xslt/txExecutionState.h,173,2,6,1,0.09
content/xslt/src/xslt/txMozillaTextOutput.h,44,0,0,0,0.17
content/xslt/src/xslt/txMozillaXMLOutput.h,135,0,0,0,0.16
content/xslt/src/base/txURIUtils.h,37,0,0,0,2.25
content/xslt/src/xslt/txUnknownHandler.h,39,0,0,0,0.86
content/xslt/src/xslt/txXSLTProcessor.h,28,0,0,0,1.43
content/xslt/src/xpath/txExprParser.h,111,1,1,0,0.48
content/xslt/src/xslt/txXMLEventHandler.h,198,1,2,0,1.93
security/nss/cmd/lib/pppolicy.c,265,5,7,3,0.13
content/svg/content/src/SVGAnimatedBoolean.h,45,1,12,0,0.38
content/svg/content/src/nsSVGBoolean.h,82,1,4,0,0.22
media/webrtc/signaling/src/sipcc/cpr/linux/cpr_linux_ipc.h,55,0,0,0,1.06
media/webrtc/signaling/src/sipcc/cpr/win32/cpr_win_ipc.h,26,0,0,0,2.00
media/webrtc/signaling/src/sipcc/cpr/darwin/cpr_darwin_ipc.h,47,0,0,0,1.15
ipc/ipdl/test/cxx/TestActorPunning.cpp,131,1,14,1,0.12
ipc/ipdl/test/cxx/TestActorPunning.h,106,1,14,1,0.04
intl/icu/source/i18n/ucln_in.c,60,3,2,2,0.71
toolkit/mozapps/update/common/win_dirent.h,32,0,0,0,0.46
media/webrtc/trunk/testing/gtest/samples/sample4_unittest.cc,45,4,2,2,5.50
content/svg/content/src/SVGSymbolElement.cpp,97,1,5,0,0.29
content/xbl/src/nsXBLEventHandler.h,116,1,8,0,0.05
intl/uconv/ucvlatin/nsUnicodeToCP874.cpp,23,1,1,0,0.60
intl/uconv/ucvlatin/nsUnicodeToCP874.h,21,0,0,0,3.67
layout/generic/nsLeafFrame.cpp,118,2,11,1,0.12
layout/generic/nsLeafFrame.h,107,1,3,0,1.32
gfx/skia/src/image/SkImage_Base.h,23,1,1,0,0.86
gfx/skia/include/core/SkImage.h,100,3,11,3,0.33
modules/freetype2/src/truetype/ttpload.c,599,5,9,3,0.48
modules/freetype2/src/truetype/ttdriver.c,572,4,8,2,0.58
modules/freetype2/src/truetype/ttpic.c,101,0,0,0,0.00
modules/freetype2/src/truetype/ttpload.h,75,0,0,0,0.62
modules/freetype2/src/truetype/ttgxvar.h,182,0,0,0,1.20
modules/freetype2/src/truetype/tterrors.h,41,0,0,0,0.00
layout/base/StackArena.h,93,2,4,1,0.50
modules/freetype2/src/truetype/ttobjs.h,442,1,1,0,1.56
gfx/skia/src/core/SkImageFilter.cpp,127,3,15,3,0.12
gfx/angle/src/libGLESv2/renderer/Query9.cpp,125,4,7,5,0.11
gfx/angle/src/libGLESv2/renderer/Query9.h,40,0,0,0,0.37
media/webrtc/trunk/webrtc/modules/audio_processing/ns/include/noise_suppression_x.h,109,0,0,0,7.70
media/webrtc/trunk/webrtc/modules/video_coding/main/source/jitter_estimator.h,166,0,0,0,1.16
media/webrtc/trunk/webrtc/modules/video_coding/main/source/rtt_filter.h,70,0,0,0,0.81
other-licenses/7zstub/src/7zip/MyVersion.h,8,0,0,0,0.00
js/src/assembler/assembler/X86Assembler.h,3981,2,365,2,0.06
js/src/jit/CompactBuffer.h,160,1,19,2,0.16
js/src/jit/shared/Assembler-shared.h,748,1,88,1,0.17
js/src/jit/shared/Assembler-x86-shared.h,1606,2,219,3,0.04
modules/freetype2/src/pshinter/pshrec.c,1225,3,39,4,0.17
modules/freetype2/src/pshinter/pshpic.c,76,0,0,0,0.00
modules/freetype2/src/pshinter/pshrec.h,176,0,0,0,0.85
modules/freetype2/src/pshinter/pshalgo.h,246,0,0,0,0.34
modules/freetype2/src/pshinter/pshnterr.h,41,0,0,0,0.00
modules/freetype2/src/pshinter/pshglob.h,196,0,0,0,0.72
modules/freetype2/include/freetype/ttnameid.h,1237,0,0,0,340.00
intl/icu/source/tools/genrb/rbutil.c,111,4,3,1,0.43
intl/icu/source/tools/genrb/rbutil.h,28,0,0,0,3.40
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/minidump_writer_unittest_utils.h,49,0,0,0,11.67
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_subsmanager.c,5290,11,65,6,0.21
media/webrtc/signaling/src/sipcc/cpr/include/cpr_in.h,30,0,0,0,3.50
media/webrtc/signaling/src/sipcc/cpr/include/cpr_rand.h,20,0,0,0,1.50
media/webrtc/signaling/src/sipcc/core/includes/util_string.h,28,0,0,0,0.25
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_messaging.h,290,0,0,0,0.06
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_platform_udp.h,46,0,0,0,0.09
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_macros.h,24,0,0,0,0.00
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_task.h,89,0,0,0,0.52
media/webrtc/signaling/src/sipcc/core/sipstack/h/sip_common_transport.h,223,0,0,0,0.16
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_platform_timers.h,164,0,0,0,0.09
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_reldev.h,63,0,0,0,0.10
gfx/src/nsMargin.h,34,1,6,0,0.50
layout/style/nsStyleCoord.h,426,1,42,1,0.23
layout/style/nsCSSValue.h,1183,2,123,2,0.26
media/libvorbis/lib/vorbis_synthesis.c,184,5,5,2,0.35
media/libvorbis/lib/codec_internal.h,167,0,0,0,0.57
media/libvorbis/lib/registry.h,32,0,0,0,5.33
media/libvorbis/lib/backends.h,144,0,0,0,0.59
media/webrtc/trunk/webrtc/modules/video_coding/main/test/vcm_payload_sink_factory.cc,250,4,15,4,0.07
media/webrtc/trunk/webrtc/modules/video_coding/main/test/test_util.h,107,1,8,0,0.26
content/svg/content/src/SVGPathData.h,283,1,20,2,1.05
xpcom/glue/nsIWeakReferenceUtils.h,111,1,7,1,0.52
media/libvpx/vpx/vpx_decoder.h,333,0,0,0,5.42
media/libvpx/vpx/vpx_decoder_compat.h,587,0,0,0,5.75
gfx/src/X11Util.cpp,86,2,6,3,0.22
gfx/src/X11Util.h,142,1,4,1,1.40
accessible/src/windows/ia2/ia2AccessibleTable.cpp,747,4,35,2,0.03
accessible/src/windows/msaa/AccessibleWrap.h,215,1,2,0,0.73
accessible/src/windows/msaa/IUnknownImpl.h,185,1,6,0,1.09
accessible/src/base/Statistics.h,39,1,4,0,1.00
gfx/thebes/gfxSVGGlyphs.h,283,1,15,1,0.42
layout/svg/nsSVGPaintServerFrame.h,73,1,3,0,0.53
layout/svg/nsSVGTextContainerFrame.h,126,1,1,0,0.45
media/libcubeb/src/cubeb_audiotrack.c,484,6,16,4,0.17
media/libcubeb/src/cubeb-internal.h,33,0,0,0,0.35
media/libcubeb/src/android/audiotrack_definitions.h,81,0,0,0,0.79
gfx/ots/src/metrics.h,51,0,0,0,0.20
docshell/base/nsDownloadHistory.h,25,0,0,0,0.86
js/src/jit/x64/BaselineHelpers-x64.h,280,0,0,0,0.00
content/base/src/NodeIterator.h,120,1,14,1,0.21
content/base/src/nsTraversal.h,48,0,0,0,1.00
toolkit/crashreporter/google-breakpad/src/third_party/glog/src/symbolize.cc,681,4,25,4,0.47
toolkit/crashreporter/google-breakpad/src/third_party/glog/src/demangle.h,84,0,0,0,23.67
accessible/src/other/DocAccessibleWrap.h,23,0,0,0,1.80
xpcom/reflect/xptcall/src/md/unix/xptcstubs_pa32.cpp,143,28,1,3,0.10
xpcom/reflect/xptinfo/src/xptiprivate.h,358,2,53,2,0.22
media/webrtc/trunk/webrtc/system_wrappers/source/condition_variable_event_win.cc,195,2,6,1,1.41
intl/hyphenation/src/nsHyphenator.cpp,122,5,4,5,0.09
intl/unicharutil/public/nsUnicharUtilCIID.h,24,0,0,0,0.00
intl/hyphenation/src/hyphen.h,172,0,0,0,2.78
media/webrtc/trunk/webrtc/modules/desktop_capture/win/cursor_unittest.cc,87,1,2,0,0.50
media/webrtc/trunk/webrtc/modules/desktop_capture/win/cursor.h,26,0,0,0,3.00
media/webrtc/trunk/webrtc/modules/desktop_capture/win/cursor_unittest_resources.h,24,0,0,0,0.00
media/webrtc/trunk/webrtc/modules/desktop_capture/win/scoped_gdi_object.h,95,1,10,1,0.31
media/webrtc/trunk/webrtc/modules/audio_conference_mixer/source/level_indicator.cc,76,3,4,2,0.31
media/webrtc/trunk/webrtc/modules/audio_conference_mixer/source/level_indicator.h,37,0,0,0,0.75
media/omx-plugin/include/gb/cutils/log.h,446,0,0,0,8.53
media/omx-plugin/include/gb/cutils/uio.h,48,0,0,0,2.50
media/omx-plugin/include/gb/cutils/logd.h,49,0,0,0,4.00
intl/icu/source/common/ucmndata.c,382,4,10,3,0.49
intl/icu/source/common/udatamem.h,59,0,0,0,1.63
content/media/AudioChannelFormat.cpp,201,6,3,3,0.26
content/media/AudioChannelFormat.h,73,0,0,0,3.07
layout/forms/nsProgressFrame.cpp,290,3,17,3,0.15
layout/forms/nsProgressFrame.h,89,1,2,0,0.30
layout/forms/nsFormControlFrame.h,99,1,1,0,1.22
memory/jemalloc/src/include/jemalloc/internal/extent.h,46,0,0,0,0.00
xpcom/base/nsWeakPtr.h,15,0,0,0,0.00
intl/icu/source/common/umapfile.h,55,0,0,0,10.50
memory/jemalloc/src/src/stats.c,549,36,4,4,0.05
modules/freetype2/src/pcf/pcfutil.c,104,2,3,1,1.00
modules/freetype2/src/pcf/pcfutil.h,55,0,0,0,2.45
build/stlport/stlport/stl/pointers/_vector.h,243,1,40,0,0.34
build/stlport/stlport/stl/pointers/_tools.h,474,1,17,0,0.48
modules/freetype2/include/freetype/internal/services/svpfr.h,66,1,1,0,0.83
parser/nsCharsetSource.h,25,0,0,0,0.00
other-licenses/7zstub/src/7zip/Common/ProgressUtils.cpp,58,2,4,1,0.07
media/webrtc/trunk/webrtc/voice_engine/voe_dtmf_impl.h,66,0,0,0,0.31
media/webrtc/trunk/webrtc/voice_engine/include/voe_dtmf.h,109,1,2,0,1.93
