node,page_rank,betweenness,closeness,indegree,outdegree
media/libopus/silk/float/LTP_analysis_filter_FLP,2.415,0.0,3.051,1,4
config/pathsub,3.347,0.5,3.052,3,6
mozilla/perfprobe,2.281,0.0,0.781,0,0
nsIXPCScriptable,2.281,0.0,0.781,0,0
netwerk/streamconv/test/Converters,2.485,0.0,3.052,2,16
security/nss/lib/smime/cmsencode,2.834,82051.171,3.052,6,28
security/nss/cmd/rsaperf/rsaperf,2.524,1383.548,3.052,1,39
usr/include/X11/XF86keysym,2.281,0.0,0.781,0,0
editor/libeditor/base/PlaceholderTxn,2.419,4.015,3.052,2,25
toolkit/components/places/VisitInfo,2.913,0.0,3.052,3,5
skia/ext/platform_device_linux,2.281,0.0,0.781,0,0
js/src/ctypes/libffi/testsuite/libffi.call/cls_ulonglong,2.281,0.0,3.052,0,3
security/nss/lib/freebl/arcfour,4.127,762.88,3.052,2,9
gfx/skia/include/effects/SkDashPathEffect,2.846,33.271,3.052,4,9
gfx/skia/include/utils/mac/SkCGUtils,22.878,242.691,3.052,4,5
uriloader/exthandler/android/nsMIMEInfoAndroid,2.758,703.683,3.052,3,29
netwerk/test/TestStreamChannel,2.281,0.0,3.052,0,25
media/libtheora/lib/x86/sse2idct,2.281,0.0,3.051,0,3
layout/svg/base/src/nsSVGGradientFrame,2.356,10652.922,3.052,2,42
mozilla/ipc/BrowserProcessSubThread,2.281,0.0,0.781,0,0
tools/profiler/libunwind/src/include/tdep-ia64/libunwind_i,14.667,10972.996,3.052,18,6
nsIWifi,2.281,0.0,0.781,0,0
intl/locale/public/nsILanguageAtomService,3.424,7.48,3.052,6,4
content/smil/nsSMILValue,13.286,6942.798,3.052,42,8
uriloader/exthandler/win/nsOSHelperAppService,2.747,19179.966,3.052,4,25
security/nss/lib/crmf/crmfit,4.707,1060.415,3.052,9,8
bstring,2.281,0.0,0.781,0,0
qmimedata,2.281,0.0,0.781,0,0
widget/windows/nsImageClipboard,2.538,8.939,3.052,3,16
accessible/src/other/nsXULTreeGridAccessibleWrap,2.281,0.0,3.051,0,1
intl/uconv/ucvlatin/nsUnicodeToCP1256,2.626,0.034,3.052,2,7
js/src/yarr/YarrParser,4.097,1080.942,3.051,2,5
