node,page_rank,betweenness,closeness,indegree,outdegree
mozilla/dom/PStorageChild,1.578,0.0,0.572,0,0
ipc/chromium/src/base/directory_watcher_inotify,1.578,0.0,2.132,0,17
testing/gtest/gtest/include/gtest/internal/gtest-string,27.958,3921.016,2.132,9,3
media/libsoundtouch/src/FIFOSamplePipe,2.92,0.0,2.132,4,1
media/webrtc/signaling/src/sipcc/core/src-common/dialplanint,3.596,184221.158,2.132,9,43
toolkit/crashreporter/google-breakpad/src/common/linux/file_id,3.224,20207.566,2.132,11,10
xpcom/build/mozPoisonWriteStub,1.578,0.0,0.572,0,0
js/src/jit/EdgeCaseAnalysis,2.088,20.244,2.132,3,8
layout/style/nsLayoutStylesheetCache,1.769,495.647,2.132,4,18
netwerk/sctp/src/ifaddrs_android,1.578,0.0,2.132,0,5
widget/os2/nsDeviceContextSpecOS2,1.669,471.176,2.132,2,40
content/svg/content/src/SVGCircleElement,1.578,0.0,2.132,0,10
gfx/2d/Blur,2.108,6487.714,2.132,3,10
nsIStringBundle,1.578,0.0,0.572,0,0
d3d9types,1.578,0.0,0.572,0,0
mozilla/plugins/PluginProcessParent,1.578,0.0,0.572,0,0
toolkit/crashreporter/google-breakpad/src/third_party/glog/src/demangle,5.951,3.0,2.132,5,2
gfx/skia/src/animator/SkDrawColor,2.311,213.464,2.132,6,20
media/kiss_fft/_kiss_fft_guts,3.912,0.0,2.132,3,1
ipc/chromium/src/third_party/libevent/test/test-changelist,1.578,0.0,2.132,0,8
gfx/skia/src/svg/SkSVGSVG,1.795,8.68,2.132,2,10
media/libsoundtouch/src/mmx_optimized,1.988,10.0,2.132,1,3
nsprpub/pr/include/prtypes,2443.089,5740374.221,2.132,1002,2
media/mtransport/test/runnable_utils_unittest,1.578,0.0,2.132,0,18
security/manager/boot/src/nsEntropyCollector,1.927,1104.319,2.132,2,13
nsIDOMNavigator,1.578,0.0,0.572,0,0
dom/plugins/base/android/ANPBase,5.31,20003.385,2.132,11,3
gfx/angle/src/compiler/preprocessor/ExpressionParser,1.969,2173.756,2.132,2,7
content/xslt/src/xpath/txNodeSet,4.731,28642.343,2.132,27,14
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/util/utility,5.993,6522.0,2.132,5,2
gfx/gl/GLContextProviderImpl,2.419,768.217,2.132,2,6
content/svg/content/src/SVGPathElement,1.673,17328.085,2.132,2,23
js/src/jsstr,33.746,842999.615,2.132,57,57
nsICMSSecureMessage,1.578,0.0,0.572,0,0
netwerk/sctp/src/netinet/sctputil,3.346,3159.579,2.132,14,27
