node,page_rank,betweenness,closeness,indegree,outdegree
ipc/chromium/src/base/message_loop_unittest,2.589,0.0,3.332,0,15
security/nss/cmd/rsapoptst/rsapoptst,2.589,0.0,3.332,0,17
usr/include/sys/signal,2.589,0.0,0.909,0,0
security/nss/cmd/modutil/lex.Pk11Install_yy,4.077,19487.864,3.332,4,8
security/nss/lib/libpkix/pkix_pl_nss/module/pkix_pl_ldapt,6.045,801.552,3.332,14,9
js/src/methodjit/FastOps,2.589,0.0,3.331,0,25
caps/src/nsNullPrincipalURI,2.795,28.898,3.332,2,20
intl/lwbrk/src/nsComplexBreaker,4.524,192.063,3.332,5,2
webkit/glue/password_form_dom_manager,2.589,0.0,0.909,0,0
toolkit/components/autocomplete/src/nsAutoCompleteController,2.68,0.0,3.332,1,25
layout/generic/nsFloatManager,3.189,7731.353,3.332,7,27
embedding/browser/build/nsWebBrowserModule,2.589,0.0,3.331,0,7
mozilla/FunctionTimer,2.589,0.0,0.909,0,0
gfx/angle/src/compiler/preprocessor/cppstruct,8.694,12398.933,3.331,6,4
mozIStorageFunction,2.589,0.0,0.909,0,0
nsISelection2,2.589,0.0,0.909,0,0
usr/include/unicode/ustring,2.589,0.0,0.909,0,0
xpcom/base/nsIID,2.589,0.0,3.331,0,1
modules/freetype2/src/pcf/pcf,3.093,382.447,3.331,2,5
widget/src/cocoa/nsMenuBaseX,4.833,670.902,3.332,6,3
widget/src/xpwidgets/nsWidgetAtoms,10.172,3361.972,3.332,16,5
dom/system/android/nsAccelerometerSystem,2.947,0.0,3.331,1,7
nsprpub/pr/tests/forktest,2.589,0.0,3.332,0,13
ipc/chromium/src/chrome/common/app_cache/app_cache_dispatcher_host,2.947,0.0,3.331,1,7
netwerk/streamconv/converters/nsHTTPCompressConv,2.716,270.584,3.332,2,25
security/nss/lib/pki/certificate,3.962,8870.203,3.332,11,39
js/src/ctypes/libffi/testsuite/libffi.call/cls_align_uint16,2.589,0.0,3.331,0,5
gfx/layers/d3d10/ContainerLayerD3D10,2.808,17.05,3.332,2,21
ipc/chromium/src/base/chrome_application_mac,2.589,0.0,3.331,0,2
nsprpub/lib/ds/plarenas,10.51,0.0,3.332,1,3
nsIXMLHttpRequest,2.589,0.0,0.909,0,0
pango/pango-modules,2.589,0.0,0.909,0,0
intl/uconv/ucvlatin/koi8u,2.589,0.0,0.909,0,0
xpcom/string/public/nsXPIDLString,18.479,443.801,3.332,154,1
layout/mathml/nsMathMLmsqrtFrame,2.756,0.0,3.332,1,14
toolkit/library/nsDllMain,2.589,0.0,3.331,0,1
modules/freetype2/include/freetype/internal/t1types,2.589,0.0,3.331,0,7
webkit/glue/webplugininfo,2.589,0.0,0.909,0,0
modules/lib7z/LZMASDK/C/Lzma86Dec,2.674,1.0,3.331,1,7
layout/mathml/nsMathMLmunderFrame,2.667,0.0,3.332,1,29
widget/src/cocoa/mozView,2.939,0.0,3.331,2,0
media/libvpx/vpx/vpx_codec,13.655,19171.08,3.331,12,7
nsIPrefLocalizedString,2.589,0.0,0.909,0,0
usr/include/GL/glext,2.589,0.0,0.909,0,0
nsIProtocolProxyCallback,2.589,0.0,0.909,0,0
security/nss/lib/freebl/seed,5.062,1488.232,3.332,4,8
js/src/ctypes/libffi/src/arm/ffitarget,2.589,0.0,0.909,0,0
xpcom/build/ServiceList,3.493,7398.794,3.332,9,3
nsprpub/config/gcc_hidden,2.589,0.0,0.909,0,0
gfx/cairo/cairo/src/cairoint,133.697,247436.957,3.332,128,32
accessible/src/mac/mozDocAccessible,2.589,0.0,0.909,0,0
js/src/jsapi-tests/testVersion,2.589,0.0,3.331,0,11
layout/base/nsIDocumentViewer,4.186,2.994,3.332,21,2
ipc/chromium/src/chrome/common/notification_registrar,2.947,0.0,3.331,1,7
usr/include/sys/queue,2.589,0.0,0.909,0,0
layout/xul/base/public/nsIMenuFrame,2.985,0.143,3.331,5,1
layout/forms/nsButtonFrameRenderer,2.713,25.394,3.332,2,32
other-licenses/7zstub/src/Windows/Synchronization,4.391,2192.461,3.331,7,5
ipc/chromium/src/base/hmac,4.433,1765.249,3.332,4,3
security/manager/ssl/src/nsNSSErrors,2.787,0.0,3.332,2,10
media/libvpx/vp8/common/common,2.589,0.0,3.332,0,2
gfx/thebes/gfxMacFont,2.861,227.106,3.332,3,26
modules/freetype2/src/autofit/aferrors,4.073,22.09,3.331,7,3
content/xbl/src/nsXBLPrototypeResources,2.907,461.791,3.332,4,25
mozilla/DeadlockDetector,2.589,0.0,0.909,0,0
js/src/xpconnect/src/xpcJSWeakReference,2.743,56.782,3.332,2,21
js/src/jspubtd,46.401,7893.55,3.332,139,7
js/src/jsinvoke,2.589,0.0,3.331,0,1
toolkit/crashreporter/google-breakpad/src/common/windows/guid_string,13.119,9.0,3.331,4,2
third_party/bzip2/bzlib,2.589,0.0,0.909,0,0
nsITransport,2.589,0.0,0.909,0,0
js/src/analysis-tests/red-callred,2.589,0.0,3.331,0,1
iostream,2.589,0.0,0.909,0,0
usr/include/poll,2.589,0.0,0.909,0,0
ipc/chromium/src/chrome/common/notification_details,4.456,1.691,3.331,9,1
security/manager/ssl/src/nsCrypto,2.668,912.15,3.332,2,117
nsIPluginStreamInfo,2.589,0.0,0.909,0,0
ipc/ipdl/test/cxx/TestStackHooks,2.947,0.0,3.331,1,7
ipc/chromium/src/base/third_party/nspr/prtime,10.976,79056.445,3.332,14,10
browser/components/dirprovider/DirectoryProvider,2.825,264.148,3.332,2,27
layout/base/nsPresShell,6.257,170780.115,3.332,28,148
modules/freetype2/src/otvalid/otvmath,3.246,0.0,3.331,2,6
netwerk/protocol/ftp/ftpCore,2.686,0.0,3.332,2,2
modules/freetype2/src/base/ftdebug,2.589,0.0,3.331,0,4
ipc/glue/Shmem,3.059,34773.433,3.332,3,14
CommonCrypto/CommonHMAC,2.589,0.0,0.909,0,0
widget/src/windows/nsUXThemeData,3.878,1367.082,3.332,11,13
nsprpub/pr/tests/prselect,2.589,0.0,3.332,0,25
extensions/gnomevfs/nsGnomeVFSProtocolHandler,2.589,0.0,3.332,0,36
storage/src/mozStorageResultSet,2.847,1.185,3.332,2,14
libgnomeui/gnome-icon-theme,2.589,0.0,0.909,0,0
modules/lib7z/LZMASDK/CPP/7zip/Compress/LzmaEncoder,3.912,74895.821,3.331,5,15
ipc/chromium/src/chrome/common/net/url_util_unittest,2.589,0.0,3.331,0,2
xpcom/string/public/nsUTF8Utils,33.618,6313.481,3.332,17,5
xpcom/tests/static-checker/e10,2.589,0.0,3.332,0,2
content/events/src/nsDOMKeyboardEvent,2.792,0.238,3.332,2,15
nsprpub/pr/tests/version,2.589,0.0,3.332,0,15
machine/clock,2.589,0.0,0.909,0,0
modules/freetype2/include/freetype/internal/services/svttcmap,2.589,0.0,0.909,0,0
content/svg/content/src/nsSVGPathElement,3.361,20910.506,3.332,9,40
cmnintrin,2.589,0.0,0.909,0,0
gfx/src/thebes/nsThebesFontMetrics,2.822,27.305,3.332,2,28
embedding/browser/activex/src/pluginhostctrl/nsURLDataCallback,3.135,1737.208,3.332,2,11
modules/lib7z/LZMASDK/CPP/7zip/Common/MethodProps,3.75,15.516,3.331,7,11
security/nss/cmd/libpkix/pkix/certsel/test_comcertselparams,2.62,5.161,3.331,1,19
toolkit/crashreporter/google-breakpad/src/client/mac/tests/testlogging,2.589,0.0,0.909,0,0
dom/indexedDB/AsyncConnectionHelper,3.26,236.983,3.332,10,35
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/glog/logging,4.726,6002.0,3.331,1,3
toolkit/crashreporter/google-breakpad/src/client/minidump_file_writer,7.181,36155.383,3.331,7,7
layout/generic/nsHTMLReflowMetrics,10.817,106.919,3.332,79,8
widget/src/windows/nsUXThemeConstants,3.164,0.0,3.331,5,0
widget/src/os2/wdgtos2rc,2.764,0.0,3.331,2,0
modules/freetype2/src/cff/cffdrivr,53.572,1156040.785,3.332,44,22
usr/include/sys/utsname,2.589,0.0,0.909,0,0
gfx/thebes/gfxMatrix,17.833,128169.241,3.332,92,9
nsIXPCScriptNotify,2.589,0.0,0.909,0,0
xpcom/tests/windows/TestNTFSPermissions,2.589,0.0,3.332,0,9
accessible/src/other/nsAccessibleWrap,15.085,2349.148,3.332,40,7
gfx/qcms/transform-sse2,8.216,0.0,3.331,1,2
usr/include/langinfo,2.589,0.0,0.909,0,0
security/nss/lib/freebl/arcfour,16.256,37756.88,3.332,5,9
modules/lib7z/LZMASDK/CPP/7zip/Common/InOutTempBuffer,2.95,287.21,3.332,3,16
toolkit/components/remote/nsXRemoteService,2.963,1738.647,3.332,3,26
toolkit/xre/nsSplashScreenDummy,2.589,0.0,3.331,0,1
intl/uconv/public/nsUConvCID,2.682,0.0,3.331,2,0
modules/freetype2/include/freetype/config/ftoption,49.893,1.827,3.331,57,1
nsprpub/pr/src/cplus/rcmon,2.589,0.0,3.332,0,4
extensions/universalchardet/src/base/nsLatin1Prober,3.39,95.859,3.332,2,6
embedding/components/build/nsEmbeddingModule,2.589,0.0,3.332,0,16
widget/src/windows/nsSound,3.131,132.067,3.332,5,22
embedding/components/printingui/src/mac/nsPrintProgress,4.037,106.176,3.332,8,15
nsIDOMValidityState,2.589,0.0,0.909,0,0
servers/bootstrap,2.589,0.0,0.909,0,0
mozilla/plugins/PluginIdentifierChild,2.589,0.0,0.909,0,0
gfx/ycbcr/yuv_row_c,5.367,4025.273,3.331,4,3
usr/include/net/if,2.589,0.0,0.909,0,0
xpcom/reflect/xptinfo/tests/TestInterfaceInfo,2.589,0.0,3.332,0,8
gfx/src/nsSize,32.019,40.94,3.332,171,3
intl/unicharutil/util/nsUnicharUtils,20.455,64228.445,3.332,165,16
extensions/spellcheck/hunspell/src/affixmgr,3.44,1255.787,3.332,4,15
mozilla/ipc/ProcessChild,2.589,0.0,0.909,0,0
nsprpub/pr/src/md/unix/sony,40.382,272.894,3.332,11,8
third_party/WebKit/WebKit/chromium/public/WebInputEvent,2.589,0.0,0.909,0,0
nsIConsoleListener,2.589,0.0,0.909,0,0
intl/lwbrk/public/nsIWordBreaker,4.92,51.791,3.332,9,4
xpinstall/src/CertReader,2.762,1923.909,3.332,2,20
ipc/chromium/src/third_party/libevent/test/test-init,2.589,0.0,3.331,0,1
content/events/src/nsDOMDragEvent,2.792,11250.714,3.332,3,20
embedding/browser/activex/src/plugin/LegacyPlugin,3.179,424.38,3.332,4,10
hkscs,2.589,0.0,0.909,0,0
layout/style/nsICSSGroupRule,3.391,8.038,3.332,6,4
gfx/angle/src/libGLESv2/mathutil,4.602,0.0,3.331,5,3
db/sqlite3/src/sqlite3,14.557,33318.451,3.332,54,12
js/src/jsstaticcheck,30.098,0.0,3.331,28,2
xpcom/reflect/xptcall/src/md/unix/xptcinvoke_pa32,2.589,0.0,3.332,0,7
security/nss/lib/nss/nssrenam,3.085,0.0,3.331,6,0
js/src/ctypes/libffi/testsuite/libffi.call/cls_20byte1,3.029,0.0,3.331,1,4
xpcom/tests/TestCOMArray,2.589,0.0,3.332,0,12
modules/freetype2/include/freetype/internal/ftdebug,2.589,0.0,3.331,0,3
widget/src/gtk2/nsPrintOptionsGTK,2.897,0.0,3.332,1,8
toolkit/crashreporter/google-breakpad/src/processor/basic_source_line_resolver_unittest,2.589,0.0,3.331,0,15
db/mork/src/mork,23.11,10469.838,3.332,44,5
gfx/cairo/cairo/src/cairo-type1-private,2.589,0.0,3.331,0,2
netwerk/test/TestDNS,2.589,0.0,3.332,0,20
modules/libpr0n/src/DiscardTracker,3.117,4.279,3.332,4,10
nsprpub/pr/src/misc/prlong,6.573,2863.844,3.332,6,4
xpcom/glue/standalone/nsGlueLinkingBeOS,2.589,0.0,3.332,0,9
media/libvpx/vp8/common/modecont,3.201,124.689,3.33,1,1
modules/lib7z/LZMASDK/CPP/7zip/Archive/7z/7zProperties,2.944,4.7,3.331,2,11
nsprpub/pr/include/md/_sunos4,2.589,0.0,0.909,0,1
embedding/components/commandhandler/src/nsCommandParams,2.854,82.532,3.332,2,19
other-licenses/7zstub/src/7zip/ICoder,12.911,231.112,3.331,45,4
js/src/v8-dtoa/cached-powers,6.091,10447.45,3.33,2,5
gfx/angle/include/EGL/eglplatform,16.004,95355.105,3.331,8,2
AccessibleRelation_i,2.589,0.0,0.909,0,0
gfx/cairo/cairo/src/cairo-qt,3.272,0.0,3.331,1,1
embedding/browser/activex/tests/IEPatcher/ScanForFilesDlg,4.713,0.0,3.332,2,4
gfx/cairo/cairo/src/cairo-qt-surface,17.685,120451.631,3.332,10,22
js/src/ctypes/libffi/testsuite/libffi.call/cls_dbls_struct,2.589,0.0,3.331,0,3
modules/libimg/png/pngget,2.589,0.0,3.331,0,3
intl/uconv/ucvibm/nsCP850ToUnicode,2.978,0.033,3.332,2,7
stdarg,2.589,0.0,0.909,0,0
nsIDOMCloseEvent,2.589,0.0,0.909,0,0
usr/include/fnmatch,2.589,0.0,0.909,0,0
toolkit/library/dlldeps-zlib,2.589,0.0,3.331,0,3
modules/freetype2/src/sfnt/sferrors,5.291,28.2,3.331,10,3
security/nss/lib/pki/pki3hack,6.876,80549.391,3.332,17,55
tools/jprof/stub/libmalloc,5.86,17961.42,3.332,5,9
ipc/chromium/src/base/condition_variable,6.043,1720.262,3.332,9,5
ipc/chromium/src/base/at_exit,12.625,1584.58,3.331,8,4
ipc/chromium/src/base/command_line,20.426,22469.311,3.332,30,10
js/src/ctypes/libffi/testsuite/libffi.call/cls_4byte,2.589,0.0,3.331,0,4
content/xbl/src/nsXBLProtoImplMember,2.984,17.306,3.332,5,12
embedding/browser/activex/src/pluginhostctrl/pluginsdk_include/jritypes,7.524,810.717,3.331,2,2
layout/base/nsStyleConsts,27.353,3997.943,3.332,180,6
ipc/chromium/src/base/thread_collision_warner,8.762,3483.329,3.332,4,6
dom/base/nsDOMClassInfoID,10.906,16926.139,3.332,15,6
gfx/angle/src/compiler/OutputGLSL,3.238,297.96,3.33,2,10
modules/freetype2/include/freetype/internal/psaux,2.589,0.0,3.331,0,2
intl/uconv/ucvlatin/nsUnicodeToISOIR111,2.978,0.033,3.332,2,7
content/html/content/src/nsHTMLFormElement,3.361,30670.162,3.332,11,75
modules/freetype2/src/cff/cfftypes,7.917,19.587,3.331,7,6
js/src/editline/editline,4.061,39.311,3.332,2,6
nsIWebProgressListener,2.589,0.0,0.909,0,0
nsIFileView,2.589,0.0,0.909,0,0
cns_2,2.589,0.0,0.909,0,0
AccessibleHypertext_i,2.589,0.0,0.909,0,0
mozilla/layers/PLayersParent,2.589,0.0,0.909,0,0
ipc/chromium/src/base/win_util,7.336,4837.539,3.332,11,12
content/canvas/src/WebGLContext,4.274,6026.051,3.332,5,64
nsIAsyncVerifyRedirectCallback,2.589,0.0,0.909,0,0
gfx/angle/src/compiler/ValidateLimitations,3.116,1825.536,3.332,2,13
gfx/layers/ipc/ShadowLayersParent,3.227,428.522,3.332,3,12
nsIRDFInferDataSource,2.589,0.0,0.909,0,0
xpcom/reflect/xptcall/src/md/unix/xptcinvoke_x86_solaris,2.589,0.0,3.332,0,4
modules/zlib/src/crc32,85.535,643366.132,3.332,22,7
modules/libpr0n/decoders/nsGIFDecoder2,2.788,94.528,3.332,2,19
mozilla/_ipdltest/PTestRPCRacesChild,2.589,0.0,0.909,0,0
dom/ipc/ContentChild,4.52,6095.528,3.332,6,37
security/nss/lib/softoken/legacydb/lgfind,2.687,3.966,3.332,1,24
media/libtheora/lib/mathops,2.589,0.0,3.331,0,2
modules/libjar/zipwriter/src/nsDeflateConverter,3.405,1606.211,3.332,3,19
xpcom/io/nsSegmentedBuffer,3.071,47.444,3.332,3,9
widget/src/os2/nsWidgetFactory,2.589,0.0,3.332,0,24
security,2.589,0.0,0.909,0,0
storage/src/mozStorageAsyncStatement,3.039,563.879,3.332,5,35
intl/unicharutil/public/nsIUGenCategory,4.315,22.169,3.332,7,3
security/nss/lib/softoken/legacydb/pcertt,4.963,1949.472,3.332,14,13
security/nss/lib/freebl/ecl/ecp_fp160,2.589,0.0,3.331,0,6
ipc/chromium/src/base/pe_image,6.382,1141.494,3.332,3,2
widget/public/nsIPrintDialogService,3.473,9.39,3.332,4,3
nsICMSEncoder,2.589,0.0,0.909,0,0
nsITaskbarPreviewController,2.589,0.0,0.909,0,0
content/events/src/nsIMEStateManager,3.108,19932.218,3.332,6,39
nsprpub/pr/tests/selct_er,3.223,601.548,3.332,5,19
exdisp,2.589,0.0,0.909,0,0
db/mork/src/morkNode,17.267,6822.661,3.332,38,9
widget/src/gtk2/nsGtkKeyUtils,2.854,79.0,3.332,2,3
storage/build/mozStorageModule,2.589,0.0,3.332,0,8
toolkit/crashreporter/google-breakpad/src/client/mac/handler/dynamic_images,8.469,10571.663,3.332,4,5
layout/style/nsDOMCSSAttrDeclaration,3.213,6116.028,3.332,4,26
widget/src/windows/nsPrintSettingsWin,3.028,319.557,3.332,2,13
js/src/assembler/TestMain,2.589,0.0,3.331,0,11
security/nss/lib/ckfw/nssckmdt,21.545,13014.234,3.332,49,5
content/svg/content/src/nsSVGAngle,3.68,3403.65,3.332,7,29
content/xtf/src/nsXTFService,2.589,0.0,3.332,0,20
gfx/angle/src/compiler/preprocessor/parser,7.768,0.2,3.331,5,1
stropts,2.589,0.0,0.909,0,0
xpcom/io/nsAppFileLocationProvider,2.821,41.25,3.332,2,20
ipc/chromium/src/chrome/common/result_codes,2.882,1.0,3.331,2,1
toolkit/crashreporter/google-breakpad/src/processor/postfix_evaluator,4.682,376.119,3.331,4,2
app/gfx/chrome_font,2.589,0.0,0.909,0,0
content/base/src/nsNodeIterator,2.823,1320.666,3.332,3,21
dom/src/storage/nsDOMStoragePersistentDB,2.874,227.177,3.332,3,30
jpeg/jpegint,17.811,0.0,3.331,27,0
nsIProfile,2.589,0.0,0.909,0,0
content/smil/SMILStringType,2.806,0.0,3.332,1,11
nsIEncodedChannel,2.589,0.0,0.909,0,0
security/nss/lib/ckfw/ckt,5.277,4.0,3.331,5,1
security/nss/lib/freebl/alg2268,4.084,955.129,3.332,2,8
xpcom/tests/windows/TestHelloXPLoop,2.589,0.0,3.332,0,8
netwerk/base/src/nsIOThreadPool,2.589,0.0,3.332,0,19
nsprpub/pr/tests/servr_uk,2.589,0.0,3.332,0,21
embedding/browser/activex/tests/cbrowse/Tests,2.834,1120.897,3.332,1,7
objsafe,2.589,0.0,0.909,0,0
modules/lib7z/LZMASDK/CPP/7zip/Archive/StdAfx,3.346,8.367,3.331,5,2
chrome/browser/download/download_item_model,2.589,0.0,0.909,0,0
nsIDOMSVGNumberList,2.589,0.0,0.909,0,0
nsIByteRangeRequest,2.589,0.0,0.909,0,0
ipc/chromium/src/base/base_paths_mac,2.589,0.0,0.909,0,0
float,2.589,0.0,0.909,0,0
layout/xul/base/src/nsTextBoxFrame,2.651,187.602,3.332,2,63
usr/include/sys/soundcard,2.589,0.0,0.909,0,0
security/nss/lib/crmf/crmffut,2.589,0.0,0.909,0,0
security/nss/lib/freebl/hasht,17.899,0.0,3.332,58,0
toolkit/crashreporter/google-breakpad/src/tools/linux/md2core/minidump-2-core,2.589,0.0,3.332,0,10
AccessibleEventId,2.589,0.0,0.909,0,0
content/base/src/nsDOMSettableTokenList,2.963,21.42,3.332,2,11
content/base/test/TestNativeXMLHttpRequest,2.589,0.0,3.332,0,12
modules/freetype2/src/cff/cffpic,7.899,1.093,3.331,5,3
xpcom/base/nsError,1205.493,71185.247,3.332,2117,3
layout/printing/nsPrintObject,3.042,705.027,3.332,4,19
netwerk/protocol/ftp/nsFtpProtocolHandler,3.123,189.732,3.332,6,32
js/src/jsapi-tests/testContexts,2.589,0.0,3.331,0,6
gfx/cairo/cairo/src/cairo-d2d-private,2.783,0.0,3.331,2,0
strsafe,2.589,0.0,0.909,0,0
toolkit/crashreporter/google-breakpad/src/processor/contained_range_map-inl,3.476,4.25,3.331,2,3
parser/expat/lib/expat_external,6.593,0.0,3.331,6,0
toolkit/components/places/src/nsPlacesIndexes,2.782,0.0,3.332,3,1
exec/types,2.589,0.0,0.909,0,0
nsIIDBVersionChangeRequest,2.589,0.0,0.909,0,0
content/svg/content/src/SVGAnimatedPathSegList,3.714,3631.994,3.332,6,11
xpcom/reflect/xptcall/src/md/unix/xptcinvoke_linux_m68k,2.589,0.0,3.332,0,6
nsISound,2.589,0.0,0.909,0,0
intl/uconv/ucvcn/nsCP936ToUnicode,2.617,0.0,3.331,1,2
modules/freetype2/builds/mac/ftmac,3.365,15400.471,3.332,5,17
nsIDOMXPathException,2.589,0.0,0.909,0,0
other-licenses/7zstub/src/7zip/Compress/Branch/x86,3.384,1687.461,3.331,2,7
memory/mozalloc/throw_msvc,2.589,0.0,0.909,0,0
security/nss/lib/softoken/pk11pars,3.059,90.631,3.332,3,14
embedding/browser/activex/src/plugin/MozActiveX,2.589,0.0,0.909,0,1
js/src/ctypes/libffi/src/x86/ffi64,2.589,0.0,3.33,0,1
usr/include/bits/shm,2.589,0.0,0.909,0,0
js/src/shell/jsworkers,2.635,0.0,3.331,1,0
js/src/assembler/wtf/Platform,345.594,196469.113,3.331,27,6
toolkit/components/places/tests/cpp/places_test_harness,3.244,4039.43,3.332,3,24
ipc/chromium/src/base/debug_util,16.214,1255.979,3.331,11,6
intl/uconv/ucvlatin/8859-11,2.589,0.0,0.909,0,0
media/libvorbis/lib/psy,7.279,3030.117,3.331,7,5
usr/include/unicode/plurfmt,2.589,0.0,0.909,0,0
ldfcn,2.589,0.0,0.909,0,0
nsprpub/pr/include/prcmon,7.411,205.279,3.332,8,4
security/nss/lib/freebl/mpi/utils/identest,2.589,0.0,3.331,0,4
accessible/src/xul/nsXULTabAccessible,2.704,0.0,3.332,1,20
js/src/ctypes/libffi/testsuite/libffi.call/cls_1_1byte,2.589,0.0,3.331,0,4
memory/mozalloc/mozalloc_abort,2.589,0.0,3.331,0,1
layout/svg/base/src/nsISVGGlyphFragmentNode,3.861,0.182,3.332,6,2
webkit/glue/npruntime_util,2.589,0.0,0.909,0,0
modules/freetype2/src/base/ftobjs,20.152,142918.594,3.332,60,25
toolkit/crashreporter/google-breakpad/src/common/language,19.356,0.0,3.331,2,1
nsIURI,2.589,0.0,0.909,0,0
content/html/content/src/nsHTMLStyleElement,2.589,0.0,3.332,0,33
content/html/content/src/nsHTMLTitleElement,2.624,1137.405,3.332,1,24
embedding/browser/activex/src/common/CPMozillaControl,3.19,0.0,3.331,4,0
dom/src/threads/nsDOMWorkerMacros,3.206,0.0,3.332,8,6
modules/freetype2/src/gxvalid/gxvmorx1,3.188,18.506,3.331,2,6
widget/src/qt/nsDragService,2.881,30.25,3.332,3,15
js/src/jshotloop,2.682,0.0,3.331,1,1
ipc/chromium/src/chrome/common/pref_names,20.879,0.0,3.331,4,1
js/src/jsapi-tests/testThreadGC,2.589,0.0,0.909,0,0
netwerk/ipc/NeckoParent,2.589,0.0,3.332,0,3
layout/xul/base/src/grid/nsGrid,3.277,114.535,3.332,6,24
gfx/cairo/cairo/src/cairo-reference-count-private,39.857,37.316,3.331,23,1
dom/base/nsDOMWindowUtils,2.691,8733.873,3.332,3,68
nsIXBLAccessible,2.589,0.0,0.909,0,0
nsIDOMSVGSwitchElement,2.589,0.0,0.909,0,0
xpcom/io/nsEscape,9.562,8477.116,3.332,75,15
nsprpub/pr/tests/formattm,2.589,0.0,3.331,0,2
modules/freetype2/src/base/ftfstype,2.589,0.0,3.331,0,7
nsIDNSListener,2.589,0.0,0.909,0,0
layout/base/nsFrameManagerBase,4.047,11.917,3.332,3,8
Resources,2.589,0.0,0.909,0,0
toolkit/crashreporter/google-breakpad/src/common/memory,4.592,23.777,3.332,6,2
nsIGfxInfo,2.589,0.0,0.909,0,0
modules/plugin/sdk/samples/npruntime/np_entry,2.589,0.0,3.331,0,5
toolkit/crashreporter/google-breakpad/src/processor/address_map-inl,3.183,4.25,3.331,2,3
embedding/browser/activex/src/xml/XMLElement,5.442,1835.311,3.331,3,3
intl/uconv/ucvlatin/nsUnicodeToISO88596I,3.049,0.026,3.332,2,6
parser/htmlparser/src/nsLoggingSink,2.688,0.0,3.332,1,23
nsIPopupWindowManager,2.589,0.0,0.909,0,0
ISimpleDOMNode_i,2.589,0.0,0.909,0,0
nsIScrollable,2.589,0.0,0.909,0,0
content/svg/content/src/nsSVGScriptElement,2.638,69.489,3.332,1,30
dom/base/nsBarProps,2.75,0.0,3.332,2,18
content/base/src/nsFormData,2.74,122.872,3.332,3,24
js/src/jsgcinlines,13.252,299.615,3.331,25,20
modules/lib7z/LZMASDK/CPP/7zip/Archive/7z/7zSpecStream,2.902,0.833,3.331,2,11
js/src/jscompartment,18.126,76283.264,3.332,50,37
layout/generic/nsImageMap,8.552,14867.512,3.332,3,40
usr/include/syscall,2.589,0.0,0.909,0,0
winsock,2.589,0.0,0.909,0,0
xpcom/tests/static-checker/e9,2.589,0.0,3.332,0,2
security/nss/lib/zlib/inflate,13.45,36774.285,3.332,18,14
intl/unicharutil/src/nsEntityConverter,2.802,449.212,3.332,2,22
js/src/jsdbgapi,16.26,40087.388,3.332,58,44
js/src/methodjit/InlineFrameAssembler,2.86,0.0,3.331,2,0
modules/freetype2/src/cff/cffobjs,5.862,13578.696,3.332,5,24
ipc/glue/IPCMessageUtils,2.956,1711.386,3.332,1,28
toolkit/crashreporter/google-breakpad/src/processor/contained_range_map_unittest,2.589,0.0,3.331,0,3
security/nss/tests/pkcs11/netscape/trivial/trivial,2.589,0.0,3.332,0,12
gfx/cairo/cairo/src/cairo-win32-surface,3.085,3388.978,3.332,4,29
mozilla/dom/TabParent,2.589,0.0,0.909,0,0
ipc/chromium/src/base/non_thread_safe,8.584,10773.99,3.331,7,3
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/minidump_writer_unittest,2.589,0.0,3.332,0,13
nsIScriptableUConv,2.589,0.0,0.909,0,0
direct/debug,2.589,0.0,0.909,0,0
netwerk/protocol/wyciwyg/WyciwygChannelParent,2.589,0.0,3.332,0,18
layout/forms/nsListControlFrame,3.127,9526.338,3.332,7,78
accessible/src/html/nsHTMLImageMapAccessible,2.832,1374.673,3.332,2,29
dom/interfaces/storage/nsPIDOMStorage,2.756,0.151,3.332,4,4
nsIDOMComment,2.589,0.0,0.909,0,0
nsIPrintSession,2.589,0.0,0.909,0,0
content/events/src/nsDOMEventGroup,17.368,0.0,3.331,2,1
webkit/glue/form_data,2.589,0.0,0.909,0,0
layout/svg/base/src/nsSVGClipPathFrame,2.96,8727.557,3.332,5,29
js/src/jsapi-tests/testDebugger,2.589,0.0,3.331,0,7
js/src/ctypes/libffi/testsuite/libffi.call/cls_5_1_byte,2.589,0.0,3.331,0,5
