node,page_rank,betweenness,closeness,indegree,outdegree
gfx/thebes/gfxPlatformFontList,2.418,5525.229,2.15,11,32
layout/base/nsLayoutHistoryState,1.599,25.826,2.15,1,13
layout/forms/nsComboboxControlFrame,1.706,2134.625,2.15,4,96
accessible/src/windows/sdn/sdnAccessible-inl,1.651,16.464,2.15,1,4
nsIWeakReference,1.571,0.0,0.573,0,0
gfx/ots/src/cff_type2_charstring,2.33,0.333,2.15,2,6
ipc/chromium/src/base/thread_local_win,1.571,0.0,2.15,0,2
media/webrtc/trunk/webrtc/modules/video_coding/codecs/interface/video_error_codes,4.355,0.0,2.15,14,0
gfx/skia/src/views/mac/SampleAppDelegate,1.571,0.0,0.573,0,0
security/nss/lib/libpkix/include/pkix_crlsel,2.501,0.0,2.15,5,1
usr/include/bits/resource,1.571,0.0,0.573,0,0
widget/InputData,2.116,53.318,2.15,5,4
pango/pango-fontmap,1.571,0.0,0.573,0,0
js/src/ctypes/libffi/testsuite/libffi.call/huge_struct,1.571,0.0,2.15,0,4
security/manager/ssl/src/nsStreamCipher,1.674,69.361,2.15,2,21
mozilla/dom/indexedDB/PIndexedDBObjectStoreChild,1.571,0.0,0.573,0,0
media/webrtc/trunk/webrtc/system_wrappers/interface/trace_event,2.298,19435.231,2.15,2,2
media/webrtc/signaling/src/sipcc/core/gsm/dcsm,1.708,17.264,2.15,3,32
ia32intrin,1.571,0.0,0.573,0,0
wingdi,1.571,0.0,0.573,0,0
security/manager/ssl/src/nsNSSCertificateDB,1.677,1597.602,2.15,4,72
usr/include/asm/signal,1.571,0.0,0.573,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/source/transform,2.225,29.331,2.15,5,8
toolkit/crashreporter/google-breakpad/src/google_breakpad/processor/exploitability,1.91,0.633,2.15,3,4
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/source/os_specific_inline,2.353,0.333,2.15,4,1
toolkit/crashreporter/google-breakpad/src/processor/contained_range_map-inl,2.892,6465.887,2.15,7,3
mfbt/NullPtr,1.571,0.0,0.573,0,0
intl/icu/source/common/unicode/uconfig,1.571,0.0,0.573,0,0
ipc/chromium/src/third_party/libevent/include/event2/event,11.508,2561.585,2.15,61,4
mozilla/_ipdltest/PTestMultiMgrsBottomParent,1.571,0.0,0.573,0,0
dom/file/ArchiveZipEvent,1.737,359.321,2.15,3,20
mozilla/layers/ColorLayerComposite,1.571,0.0,0.573,0,0
netwerk/streamconv/converters/nsMultiMixedConv,1.644,3253.244,2.15,2,33
media/webrtc/trunk/webrtc/modules/video_coding/codecs/i420/main/interface/i420,1.765,0.985,2.15,2,6
toolkit/xre/nsNativeAppSupportBase,3.398,6543.0,2.15,6,4
dom/system/gonk/AutoMounter,1.696,1039.906,2.15,2,23
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/cng/test/CNG,1.571,0.0,2.15,0,7
intl/uconv/ucvlatin/nsUnicodeToCP1253,1.852,0.041,2.15,2,6
harfbuzz,1.571,0.0,0.573,0,0
media/webrtc/trunk/webrtc/common_video/i420_video_frame_unittest,1.571,0.0,2.15,0,9
gfx/graphite2/src/inc/locale2lcid,2.235,27508.634,2.15,2,4
widget/gtk2/nsClipboard,1.612,0.0,2.15,1,33
toolkit/crashreporter/google-breakpad/src/common/stabs_reader_unittest,1.571,0.0,2.15,0,10
storage/src/mozStoragePrivateHelpers,2.403,17885.985,2.15,11,22
intl/icu/source/i18n/csrucode,1.868,0.111,2.15,2,7
toolkit/crashreporter/google-breakpad/src/processor/range_map,4.066,0.0,2.15,11,0
gfx/skia/src/gpu/GrContext,3.105,283337.34,2.15,17,59
media/webrtc/trunk/tools/gyp/test/hard_dependency/src/b,3.225,2.0,0.573,1,1
media/webrtc/signaling/src/peerconnection/PeerConnectionMedia,1.647,3788.016,2.15,2,28
widget/qt/nsAppShell,1.885,3.058,2.15,2,6
mozilla/dom/MouseEventBinding,1.571,0.0,0.573,0,0
modules/libpref/public/Preferences,1.571,0.0,2.15,0,7
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/iSACTest,1.744,405.673,2.15,2,19
mozilla/dom/HTMLMenuElementBinding,1.571,0.0,0.573,0,0
intl/unicharutil/util/nsUnicharUtils,19.651,60623.7,2.15,147,14
skia/SkTypes,1.571,0.0,0.573,0,0
nsIX509Cert2,1.571,0.0,0.573,0,0
nsICommandParams,1.571,0.0,0.573,0,0
nsIWindowsRegKey,1.571,0.0,0.573,0,0
media/webrtc/trunk/tools/gyp/test/mac/infoplist-process/main,1.571,0.0,0.573,0,0
media/webrtc/trunk/webrtc/voice_engine/include/voe_rtp_rtcp,2.475,17.464,2.15,12,3
glib-object,1.571,0.0,0.573,0,0
mach-o/fat,1.571,0.0,0.573,0,0
nsIWebProgressListener,1.571,0.0,0.573,0,0
mozilla/dom/StructuredCloneUtils,1.571,0.0,0.573,0,0
gfx/cairo/libpixman/src/pixman-utils,11.22,24796.219,2.15,18,8
storage/src/variantToSQLiteT_impl,1.67,0.0,2.15,2,5
nsIDOMHTMLLegendElement,1.571,0.0,0.573,0,0
media/webrtc/trunk/tools/gyp/test/mac/libraries/subdir/mylib,1.571,0.0,0.573,0,0
xpcom/reflect/xptcall/src/md/win32/xptcstubs_x86_64,1.571,0.0,2.15,0,6
content/smil/nsSMILCSSProperty,2.08,8712.029,2.15,5,19
netwerk/srtp/src/include/rtp,2.731,3266.393,2.15,1,2
usr/include/X11/keysym,1.571,0.0,0.573,0,0
xpcom/reflect/xptcall/src/md/unix/xptcinvoke_pa32,2.238,6547.0,2.15,1,5
gfx/cairo/cairo/src/cairo-rename,1.571,0.0,0.573,0,0
ipc/chromium/src/base/thread_local,4.65,1821.663,2.15,7,3
webkit/glue/resource_type,1.571,0.0,0.573,0,0
intl/icu/source/common/unicode/ucnv,5.597,10183.357,2.15,30,7
layout/generic/nsIFrame,51.842,859315.1,2.15,336,52
nsIAccessiblePivot,1.571,0.0,0.573,0,0
gfx/skia/src/effects/SkColorFilters,1.635,191.116,2.15,1,21
gfx/skia/src/core/SkAntiRun,1.977,1281.437,2.15,3,5
content/html/content/src/HTMLTableRowElement,1.571,0.0,2.15,0,32
mozilla/_ipdltest/PTestSyncWakeupChild,1.571,0.0,0.573,0,0
media/libjpeg/jdapistd,1.924,9990.669,2.15,3,7
intl/icu/source/tools/genrb/reslist,1.885,77.987,2.15,5,22
security/nss/lib/ckfw/dbm/instance,2.016,4975.749,2.15,1,9
mozilla/dom/CommentBinding,1.571,0.0,0.573,0,0
media/webrtc/trunk/webrtc/video_engine/test/libvietest/include/tb_capture_device,3.077,3767.037,2.15,11,4
usr/include/bits/local_lim,1.571,0.0,0.573,0,0
xpcom/glue/nsInterfaceHashtable,4.646,367.446,2.15,42,6
mozilla/_ipdltest/PTestBlockChildChild,1.571,0.0,0.573,0,0
security/nss/cmd/p7verify/p7verify,1.571,0.0,2.15,0,24
modules/freetype2/src/cid/cidobjs,2.058,1926.173,2.15,3,16
hal/Hal,26.575,223180.076,2.15,37,25
media/libsoundtouch/src/cpu_detect,4.019,0.0,2.15,5,1
netwerk/cache/nsMemoryCacheDevice,1.676,44.916,2.15,2,22
widget/gonk/libui/VirtualKeyMap,1.752,3556.612,2.15,3,15
layout/xul/base/src/nsXULLabelFrame,1.653,0.0,2.15,1,17
content/smil/nsSMILValue,14.75,17959.692,2.15,42,6
dom/plugins/ipc/PluginStreamChild,1.965,0.0,2.15,3,6
ipc/chromium/src/base/waitable_event_watcher_posix,1.922,2078.001,2.15,1,12
mozIStorageVacuumParticipant,1.571,0.0,0.573,0,0
media/webrtc/signaling/src/sipcc/core/gsm/fsmcnf,1.705,31.355,2.15,4,32
storage/src/mozStorageService,2.419,9206.7,2.15,7,27
dom/voicemail/Voicemail,1.626,0.0,2.15,1,25
memory/jemalloc/src/src/mutex,6.507,0.0,2.15,9,0
dom/base/nsDOMClassInfoID,11.279,37588.208,2.15,99,5
ipc/ipdl/test/cxx/IPDLUnitTestUtils,1.571,0.0,0.573,0,0
gfx/thebes/gfxFontFeatures,2.443,0.0,2.15,5,0
content/canvas/src/WebGLExtensionDebugRendererInfo,1.64,2289.8,2.15,1,6
nsprpub/pr/include/prtypes,2533.921,895886.51,2.15,1004,2
content/media/webaudio/AudioBuffer,1.86,1471.102,2.15,6,27
security/nss/lib/base/libc,6.299,2331.609,2.15,18,5
gfx/graphite2/src/Bidi,1.674,0.0,2.15,1,4
ipc/chromium/src/third_party/libevent/sample/dns-example,1.571,0.0,2.15,0,14
modules/libbz2/src/blocksort,1.872,0.0,2.15,1,4
xpcom/reflect/xptcall/src/md/test/stub_test,3.742,0.0,2.15,4,0
memory/mozalloc/throw_msvc,1.571,0.0,0.573,0,0
intl/icu/source/i18n/unicode/ucoleitr,2.25,0.0,2.15,6,0
media/libopus/celt/static_modes_fixed,1.571,0.0,2.15,0,7
gfx/layers/opengl/TexturePoolOGL,1.886,94.38,2.15,2,6
security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_infoaccess,4.066,4820.653,2.15,8,20
media/webrtc/signaling/src/sipcc/core/src-common/configapp,2.779,10950.312,2.15,3,15
intl/icu/source/common/ucase_props_data,1.8,0.0,2.15,1,4
mozilla/dom/HTMLLabelElement,1.571,0.0,0.573,0,0
media/webrtc/trunk/testing/gtest/samples/sample1,15.217,0.0,2.15,3,1
nsIDOMHTMLHtmlElement,1.571,0.0,0.573,0,0
nsIAccessibleDocument,1.571,0.0,0.573,0,0
netwerk/srtp/src/crypto/include/key,2.738,2.867,2.15,4,2
content/canvas/src/WebGLContextGL,1.807,376753.78,2.15,2,39
intl/uconv/ucvlatin/nsISO885914ToUnicode,1.852,0.041,2.15,2,6
accessible/src/atk/nsMaiInterfaceEditableText,1.725,0.0,2.15,1,10
usr/include/unicode/unifunct,1.571,0.0,0.573,0,0
security/nss/lib/ckfw/capi/constants,2.226,5.5,2.15,3,4
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/source/filterbank_tables,2.606,0.0,2.15,2,3
nsICacheService,1.571,0.0,0.573,0,0
media/webrtc/trunk/webrtc/system_wrappers/interface/file_wrapper,4.977,21.816,2.15,18,2
media/webrtc/trunk/webrtc/modules/video_coding/main/source/video_coding_robustness_unittest,1.571,0.0,2.15,0,23
intl/icu/source/common/messagepattern,2.185,20132.212,2.15,5,19
mfbt/HashFunctions,1.571,0.0,2.15,0,1
security/nss/lib/freebl/seed,3.647,940.788,2.15,3,8
gfx/skia/src/gpu/gl/GrGLContextInfo,2.681,9107.098,2.15,9,13
js/xpconnect/src/XPCMaps,2.268,227.154,2.15,12,18
usr/include/sys/cdefs,1.571,0.0,0.573,0,0
gfx/layers/opengl/ImageLayerOGL,1.717,1323.431,2.15,3,31
js/xpconnect/src/XPCCallContext,2.225,306.817,2.15,15,25
dom/plugins/base/nsPluginsDirOS2,1.571,0.0,2.15,0,16
modules/freetype2/include/freetype/fterrors,28.253,13822.896,2.15,33,3
other-licenses/bsdiff/bsdiff,1.571,0.0,2.15,0,7
js/src/ctypes/libffi/testsuite/libffi.call/err_bad_abi,1.571,0.0,2.15,0,3
media/webrtc/trunk/webrtc/modules/video_capture/windows/video_capture_factory_windows,1.571,0.0,2.15,0,6
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/filtered_cb_vecs,1.637,1.0,2.15,1,5
toolkit/crashreporter/google-breakpad/src/common/linux/google_crashdump_uploader,2.588,13.007,2.15,3,4
media/libpng/pngget,1.571,0.0,2.15,0,2
media/libtremor/lib/mdct,1.859,0.0,2.15,2,3
media/libopus/silk/table_LSF_cos,1.993,0.0,2.15,2,3
security/nss/lib/zlib/adler32,2.44,18006.458,2.15,3,4
mozilla/dom/PMemoryReportRequestParent,1.571,0.0,0.573,0,0
ipc/chromium/src/testing/gtest/include/gtest/internal/gtest-internal,60.1,541286.378,2.15,116,13
media/libopus/silk/stereo_encode_pred,1.619,0.524,2.15,1,7
intl/uconv/ucvlatin/nsUnicodeToISO885916,1.852,0.041,2.15,2,6
nsICharsetConverterManager,1.571,0.0,0.573,0,0
memory/build/mozmemory,1.838,12.111,2.15,1,2
usr/include/net/if,1.571,0.0,0.573,0,0
accessible/src/base/Role,9.996,0.0,2.15,42,0
toolkit/xre/test/win/TestDllInterceptor,1.571,0.0,2.15,0,1
content/events/src/EventTarget,1.571,0.0,2.15,0,3
usr/include/X11/StringDefs,1.571,0.0,0.573,0,0
SkRectShape,1.571,0.0,0.573,0,0
FileManager/Resource/PasswordDialog/PasswordDialog,1.571,0.0,0.573,0,0
gfx/skia/src/ports/SkHarfBuzzFont,1.571,0.0,2.15,0,18
gfx/harfbuzz/src/hb-ot-shape-complex-indic-table,1.862,1867.678,2.15,3,5
intl/uconv/ucvja/nsUCVJA2CID,1.59,0.0,2.15,1,0
xpcom/glue/nsTextFormatter,21.8,559479.353,2.15,23,19
media/libcubeb/src/cubeb_winmm,1.571,0.0,2.15,0,4
js/src/vm/SelfHosting,4.439,10909.216,2.15,4,39
mozilla/dom/DOMTokenListBinding,1.571,0.0,0.573,0,0
layout/generic/nsHTMLReflowState,6.92,31930.533,2.15,90,40
content/xslt/src/base/txDouble,3.658,7474.385,2.15,10,10
nsprpub/pr/src/bthreads/btmon,1.571,0.0,2.15,0,6
gfx/angle/src/libGLESv2/resource,1.571,0.0,0.573,0,0
nsIDOMXULDocument,1.571,0.0,0.573,0,0
intl/icu/source/i18n/unicode/coleitr,2.166,1243.976,2.15,7,8
security/manager/boot/src/nsStrictTransportSecurityService,1.845,1773.26,2.15,2,30
content/base/src/nsGkAtoms,68.086,35149.779,2.15,330,3
security/nss/cmd/libpkix/perf/libpkix_buildthreads,1.589,54.062,2.15,1,40
usr/include/unicode/numsys,1.571,0.0,0.573,0,0
accessible/src/windows/msaa/XULTreeGridAccessibleWrap,1.68,0.0,2.15,1,13
media/webrtc/trunk/webrtc/modules/media_file/source/media_file_unittest,1.571,0.0,2.15,0,8
media/libopus/silk/fixed/find_pitch_lags_FIX,1.626,12.458,2.15,1,18
content/media/raw/RawDecoder,2.149,72.142,2.15,2,4
mach-o/loader,1.571,0.0,0.573,0,0
gfx/skia/src/gpu/effects/GrConvolutionEffect,1.664,83666.416,2.15,2,29
build/clang-plugin/tests/TestStackClass,1.571,0.0,0.573,0,0
media/webrtc/signaling/src/sipcc/core/common/logger,5.504,1685345.095,2.15,6,13
nsIContextMenuListener,1.571,0.0,0.573,0,0
hardware_legacy/vibrator,1.571,0.0,0.573,0,0
media/webrtc/trunk/webrtc/modules/video_coding/codecs/test/videoprocessor,1.854,325.026,2.15,4,25
media/webrtc/trunk/testing/gtest/test/gtest-unittest-api_test,1.571,0.0,2.15,0,3
mozilla/_ipdltest/PTestRaceDeferralParent,1.571,0.0,0.573,0,0
js/xpconnect/src/XPCJSID,1.968,3150.729,2.15,7,33
mferror,1.571,0.0,0.573,0,0
modules/freetype2/include/freetype/internal/services/svsfnt,1.571,0.0,0.573,0,0
intl/icu/source/i18n/colldata,2.032,7890.158,2.15,3,31
hildon-1/hildon/hildon,1.571,0.0,0.573,0,0
accessible/src/base/nsEventShell,4.352,22.457,2.15,12,9
editor/libeditor/base/DeleteTextTxn,1.751,15.373,2.15,3,18
gfx/thebes/gfxFontMissingGlyphs,1.867,2685.994,2.15,2,8
xpcom/typelib/xpt/src/xpt_xdr,2.555,4382.37,2.15,5,10
mozilla/BrowserElementParent,1.571,0.0,0.573,0,0
ipc/ipdl/test/cxx/TestSanity,1.994,0.0,2.15,1,4
security/nss/lib/nss/utilwrap,1.69,273875.517,2.15,1,32
mozilla/jsipc/PContextWrapperParent,1.571,0.0,0.573,0,0
media/libvpx/vpx_ports/arm_cpudetect,1.571,0.0,2.15,0,3
other-licenses/7zstub/src/7zip/Archive/7z/7zMethods,2.048,1191.454,2.15,5,12
intl/icu/source/i18n/chnsecal,1.726,20.486,2.15,2,15
gfx/harfbuzz/src/hb-coretext,1.672,0.0,2.15,1,14
gfx/skia/src/core/SkUtilsArm,7.729,3.572,2.15,7,2
mozilla/layers/RenderTrace,1.571,0.0,0.573,0,0
accessible/src/other/ApplicationAccessibleWrap,1.571,0.0,2.15,0,1
usr/include/bits/nan,1.571,0.0,0.573,0,0
security/nss/lib/freebl/freeblver,1.838,1.0,2.15,1,1
content/base/src/nsDOMParser,1.625,8.609,2.15,2,32
widget/qt/nsNativeThemeQt,1.671,384.289,2.15,2,27
media/webrtc/signaling/src/sipcc/core/includes/util_ios_queue,2.442,0.0,2.15,3,0
ipc/chromium/src/base/test_file_util_posix,1.571,0.0,2.15,0,8
layout/svg/SVGViewFrame,1.588,0.0,2.15,1,12
security/nss/lib/softoken/legacydb/lgattr,1.689,124.981,2.15,2,28
gfx/skia/src/effects/SkLayerRasterizer,1.662,922.794,2.15,1,33
media/webrtc/trunk/tools/gyp/test/configurations/target_platform/left,2.906,0.0,0.573,1,0
nsprpub/lib/libc/src/strdup,6.416,11654.431,2.15,45,6
intl/icu/source/common/unicode/unifunct,3.725,8594.027,2.15,14,3
sys/regset,1.571,0.0,0.573,0,0
mozilla/unused,1.571,0.0,0.573,0,0
intl/icu/source/i18n/rbt_data,3.013,74218.506,2.15,13,16
intl/uconv/ucvlatin/8859-2,1.571,0.0,0.573,0,0
media/webrtc/trunk/webrtc/common_video/interface/i420_video_frame,24.682,74972.983,2.15,81,4
gfx/skia/src/image/SkImagePriv,2.535,26542.8,2.15,9,16
media/webrtc/trunk/webrtc/modules/video_coding/codecs/test_framework/normal_async_test,1.825,2414.026,2.15,3,22
nsIHTMLMenu,1.571,0.0,0.573,0,0
gfx/skia/include/gpu/SkGr,111.611,655786.622,2.15,9,23
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/fix/source/codec,3.701,4.667,2.15,13,2
media/webrtc/trunk/webrtc/modules/video_render/windows/video_render_direct3d9,1.659,0.0,2.15,1,16
nsprpub/pr/tests/stdio,1.571,0.0,2.15,0,8
ipc/glue/SharedMemoryBasic,1.939,0.0,2.15,2,0
media/omx-plugin/include/froyo/utils/Vector,5.173,69329.997,2.15,24,6
gfx/angle/src/compiler/BuiltInFunctionEmulator,2.717,58.033,2.15,6,8
media/webrtc/trunk/webrtc/modules/video_coding/main/source/decoding_state_unittest,1.571,0.0,2.15,0,6
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/nearest_neighbor,1.826,1.278,2.15,1,4
widget/windows/nsWindowDbg,2.369,36.547,2.15,6,4
dom/bluetooth/BluetoothOppManager,1.664,309.927,2.15,2,36
mozilla/dom/EventListenerBinding,1.571,0.0,0.573,0,0
avrfsdk,1.571,0.0,0.573,0,0
content/html/content/src/HTMLButtonElement,1.597,0.0,2.15,1,51
ipc/chromium/src/third_party/libevent/bufferevent,3.691,11350.492,2.15,20,25
js/src/ion/MoveEmitter,1.865,0.0,2.15,5,0
media/libvpx/vpx/vpx_decoder_compat,3.704,11677.998,2.15,3,5
intl/lwbrk/src/nsUniscribeBreaker,1.571,0.0,2.15,0,7
netwerk/dns/DNS,1.571,0.0,2.15,0,9
media/webrtc/trunk/webrtc/voice_engine/voe_volume_control_impl,2.222,139404.101,2.15,8,18
AccessibleEditableText,1.571,0.0,0.573,0,0
content/base/src/nsContentUtils,24.923,2634600.46,2.15,395,165
storage/src/Variant,2.164,2418.061,2.15,8,12
media/webrtc/trunk/testing/gtest/include/gtest/gtest_prod,4.571,0.0,2.15,3,0
media/webrtc/trunk/tools/gyp/test/include_dirs/src/subdir/inc2/include2,2.461,0.0,0.573,2,0
netwerk/protocol/http/nsHttp,6.034,29213.431,2.15,32,20
toolkit/xre/nsAndroidStartup,1.571,0.0,2.15,0,10
media/libopus/silk/fixed/find_LPC_FIX,1.643,9.889,2.15,1,13
modules/libbz2/src/compress,2.127,95.5,2.15,1,6
intl/uconv/ucvlatin/macicela,1.571,0.0,0.573,0,0
build/unix/stdc++compat/stdc++compat,1.571,0.0,0.573,0,0
js/src/ion/shared/Lowering-x86-shared,1.978,23.115,2.15,3,10
netwerk/srtp/src/crypto/include/alloc,20.01,3.558,2.15,10,1
nsIDOMHTMLButtonElement,1.571,0.0,0.573,0,0
gfx/harfbuzz/src/hb-shaper-impl-private,2.194,0.0,2.15,7,5
xpcom/base/AvailableMemoryTracker,1.571,0.0,2.15,0,14
mozilla/jsipc/PContextWrapperChild,1.571,0.0,0.573,0,0
toolkit/crashreporter/google-breakpad/src/common/android/include/sys/user,7.246,0.0,2.15,3,0
gfx/skia/src/gpu/gl/debug/GrTextureObj,2.216,7774.551,2.15,4,9
gfx/skia/src/animator/SkDisplayType,8.412,241670.624,2.15,45,66
media/webrtc/trunk/tools/gyp/test/module/src/lib1,1.571,0.0,0.573,0,0
media/webrtc/trunk/tools/gyp/test/mac/postbuild-copy-bundle/empty,1.571,0.0,0.573,0,0
ipc/chromium/src/base/scoped_comptr_win_unittest,1.571,0.0,2.15,0,3
netwerk/protocol/viewsource/nsViewSourceChannel,1.717,5.974,2.15,2,24
media/libopus/silk/fixed/find_LTP_FIX,1.643,9.833,2.15,1,15
nsICryptoHash,1.571,0.0,0.573,0,0
nsIDOMXPathEvaluator,1.571,0.0,0.573,0,0
modules/freetype2/src/base/ftdbgmem,1.669,1.5,2.15,1,5
js/src/methodjit/Logging,2.918,319.813,2.15,9,6
toolkit/crashreporter/google-breakpad/src/client/mac/testapp/Controller,1.571,0.0,0.573,0,0
xpcom/io/nsAppFileLocationProvider,1.785,48.661,2.15,2,15
webkit/glue/webaccessibility,1.571,0.0,0.573,0,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/test/BWEStandAlone/BWETestBase,2.391,4893.179,2.15,5,13
toolkit/crashreporter/google-breakpad/src/common/dwarf_cfi_to_module,1.906,85168.581,2.15,3,11
media/webrtc/signaling/src/sipcc/cpr/android/cpr_android_socket,1.571,0.0,2.15,0,20
hal/windows/WindowsGamepad,1.571,0.0,2.15,0,15
usr/include/net/route,1.571,0.0,0.573,0,0
content/base/src/nsReferencedElement,1.828,1730.238,2.15,3,28
media/webrtc/trunk/webrtc/common_audio/signal_processing/resample_fractional,2.516,0.2,2.15,5,2
