node,page_rank,betweenness,closeness,indegree,outdegree
unixcharset.properties,2.693,0.0,0.92,0,0
db/mork/build/nsIMdbFactoryFactory,2.869,0.0,3.382,1,3
widget/src/os2/nsPrintOptionsOS2,4.849,2.125,3.382,2,2
content/html/content/src/nsHTMLOutputElement,2.693,0.0,3.383,0,34
base/session,2.693,0.0,0.92,0,0
security/nss/lib/smime/cmslocal,5.719,3536.166,3.383,19,12
content/smil/nsSMILTimeContainer,3.813,1311.101,3.383,7,15
modules/freetype2/src/type1/t1load,3.622,2276.327,3.382,4,17
xpcom/ds/nsStaticAtom,48.734,21559.77,3.383,20,4
Python,2.693,0.0,0.92,0,0
nsIDOMSVGAnimateElement,2.693,0.0,0.92,0,0
ipc/chromium/src/base/histogram,5.553,1627.092,3.383,7,9
media/libogg/include/ogg/os_types,46.62,3.916,3.382,36,1
embedding/browser/activex/src/pluginhostctrl/pluginsdk_include/jni,13.901,4537.854,3.382,14,2
dbm/include/hsearch,2.922,0.0,3.382,1,0
nsIStreamLoader,2.693,0.0,0.92,0,0
ipc/chromium/src/base/hmac,4.61,1395.178,3.382,4,3
content/xslt/src/xslt/txXSLTNumber,3.15,1178.316,3.383,3,22
toolkit/crashreporter/google-breakpad/src/common/mac/macho_reader,5.81,10.143,3.382,4,3
modules/lib7z/LZMASDK/CPP/7zip/UI/Common/UpdatePair,3.485,26.5,3.382,3,13
tools/reorder/elf_symbol_table,9.109,5499.333,3.382,5,4
nsprpub/pr/tests/dll/mysetval,3.837,0.0,3.383,1,1
toolkit/mozapps/installer/wince/nsInstaller,3.8,0.0,3.382,2,5
accessible/src/base/filters,7.245,5.502,3.383,5,4
media/libtremor/lib/tremor_res012,2.693,0.0,3.382,0,18
content/html/content/public/nsHTMLMediaElement,3.947,2660.142,3.383,12,24
intl/locale/src/windows/nsDateTimeFormatWin,2.796,0.0,3.383,1,23
security/nss/lib/ckfw/nssckepv,3.114,1.2,3.381,1,1
nsCDefaultURIFixup,2.693,0.0,0.92,0,0
intl/uconv/src/macroman,2.693,0.0,0.92,0,0
xpcom/string/public/string-template-def-unichar,87.866,18043.618,3.383,30,3
nsIDOMXULCheckboxElement,2.693,0.0,0.92,0,0
nsIBinaryOutputStream,2.693,0.0,0.92,0,0
modules/freetype2/src/pfr/pfrobjs,5.217,5727.102,3.382,6,22
mobile/components/build/nsPhoneSupport,5.039,829.574,3.383,4,6
dom/plugins/PluginBackgroundDestroyer,2.869,0.0,3.382,2,4
xpcom/tests/static-checker/override-virtual,2.693,0.0,0.92,0,0
gfx/cairo/libpixman/src/pixman-accessor,4.387,0.0,3.381,2,1
atlapp,2.693,0.0,0.92,0,0
content/smil/nsSMILMappedAttribute,2.792,0.0,3.383,1,24
js/src/jsapi-tests/testOps,2.693,0.0,3.382,0,8
embedding/browser/activex/src/plugin/XPCDocument,2.693,0.0,3.383,0,26
gfx/qcms/transform-sse2,8.646,0.0,3.382,1,2
gfx/ipc/SharedDIBWin,3.122,59.562,3.383,2,11
gfx/layers/d3d9/ContainerLayerD3D9,2.955,11.936,3.383,2,18
intl/lwbrk/src/nsSemanticUnitScanner,3.124,25.316,3.383,2,8
nsIScriptableUConv,2.693,0.0,0.92,0,0
build/wince/shunt/include/errno,2.693,0.0,0.92,0,0
security/nss/lib/crmf/crmft,8.022,2591.75,3.382,24,5
security/nss/lib/freebl/nsslowhash,2.855,0.0,3.383,1,15
security/nss/lib/softoken/pkcs11c,3.416,5282.0,3.383,5,40
mozilla/ModuleUtils,2.693,0.0,0.92,0,0
ipc/chromium/src/base/debug_util_win,2.693,0.0,3.382,0,7
Archive/Z/ZHandler,2.693,0.0,0.92,0,0
xpcom/string/public/string-template-def-char,26.508,16049.23,3.382,14,4
security/nss/lib/base/tracker,2.693,0.0,3.382,0,1
nsIDOMHTMLAreaElement,2.693,0.0,0.92,0,0
security/manager/ssl/src/nsProtectedAuthThread,2.811,759.141,3.383,2,28
xpcom/proxy/tests/proxytests,2.693,0.0,3.383,0,26
gfx/tests/gfxWordCacheTest,2.693,0.0,3.383,0,25
build/wince/tools/arm-wince-as,2.693,0.0,3.381,0,1
gfx/thebes/GLXLibrary,2.769,0.0,3.383,1,6
xpcom/reflect/xptcall/src/md/unix/xptcstubs_sparc_openbsd,2.693,0.0,3.382,0,1
modules/lib7z/LZMASDK/CPP/7zip/Compress/Lzma2Register,2.693,0.0,3.381,0,5
media/libtremor/lib/tremor_floor1,2.693,0.0,3.382,0,17
build/wince/shunt/include/fcntl,2.693,0.0,0.92,0,0
toolkit/crashreporter/google-breakpad/src/client/mac/tests/testlogging,2.693,0.0,0.92,0,0
nsIStreamTransportService,2.693,0.0,0.92,0,0
security/nss/lib/ssl/sslver,2.747,0.0,3.382,1,0
