node,page_rank,betweenness,closeness,indegree,outdegree
dom/media/fmp4/ffmpeg/libav53/include/libavutil/avutil,14.911,80603.833,1.73,15,2
mozilla/_ipdltest/PTestInterruptShutdownRaceChild,1.306,0.0,0.478,0,0
mozilla/PreallocatedProcessManager,1.306,0.0,0.478,0,0
dom/media/fmp4/ffmpeg/libav53/include/libavutil/cpu,1.486,0.0,1.729,1,0
dom/media/omx/I420ColorConverterHelper,1.721,7.669,1.73,3,4
security/nss/lib/zlib/gzread,3.864,4824.527,1.73,3,12
xpcom/tests/TestTArray,1.306,0.0,1.73,0,13
media/webrtc/trunk/webrtc/video_engine/vie_external_codec_impl,1.686,775218.333,1.73,7,15
security/nss/lib/dev/dev,2.228,14976.505,1.73,11,7
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/source/transform,1.669,18612.176,1.73,3,5
nsIAuthInformation,1.306,0.0,0.478,0,0
ipc/chromium/src/third_party/libevent/include/event2/bufferevent_struct,6.101,11853.254,1.73,30,7
xpcom/glue/HoldDropJSObjects,1.306,0.0,1.73,0,4
toolkit/crashreporter/google-breakpad/src/third_party/glog/src/utilities,4.276,24094.875,1.73,17,15
intl/icu/source/common/ustack,1.555,1.981,1.73,5,6
build/stlport/stlport/stl/config/_evc,1.306,0.0,0.478,0,1
gfx/2d/FilterProcessing,1.734,28178.956,1.73,4,10
gfx/angle/src/compiler/translator/ValidateLimitations,1.448,7023.984,1.73,2,15
media/webrtc/trunk/webrtc/voice_engine/voe_audio_processing_impl,1.814,10040.18,1.73,8,19
widget/gonk/libui/KeyLayoutMap,1.58,16.49,1.73,4,15
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/insert_packet_with_timing,1.306,0.0,1.73,0,20
js/public/HashTable,10.489,511.226,1.73,5,1
nsprpub/pr/tests/yield,1.306,0.0,1.73,0,5
media/webrtc/trunk/webrtc/test/testsupport/perf_test,3.867,6321.14,1.73,10,2
build/stlport/stlport/stl/_ctype,22.825,18086.213,1.73,19,9
ipc/chromium/src/chrome/common/notification_source,1.447,0.5,1.73,1,2
mozilla/gmp/PGMPTimerChild,1.306,0.0,0.478,0,0
nsprpub/pr/tests/threads,1.306,0.0,1.73,0,12
nsIScreenManager,1.306,0.0,0.478,0,0
media/webrtc/signaling/src/sipcc/core/ccapp/sessionHash,3.801,2.736,1.729,11,2
mfbt/MathAlgorithms,1.306,0.0,1.73,0,4
xpcom/ds/nsCRT,44.037,86953.847,1.73,257,12
toolkit/crashreporter/google-breakpad/src/client/linux/crash_generation/client_info,1.494,0.0,1.73,1,1
nsISHistoryInternal,1.306,0.0,0.478,0,0
AudioToolbox/AudioConverter,1.306,0.0,0.478,0,0
security/pkix/lib/pkixutil,2.708,38895.564,1.73,8,5
security/nss/external_tests/ssl_gtest/test_io,2.139,3636.513,1.73,4,18
media/webrtc/trunk/webrtc/system_wrappers/source/trace_impl,9.881,116426.304,1.73,28,20
nsIKeyModule,1.306,0.0,0.478,0,0
gfx/skia/trunk/src/sfnt/SkOTTable_head,1.884,5207.482,1.73,6,6
mozilla/dom/UDPMessageEvent,1.306,0.0,0.478,0,0
media/libyuv/unit_test/rotate_argb_test,1.306,0.0,1.73,0,14
gfx/skia/trunk/src/gpu/GrBitmapTextContext,1.343,13990.082,1.73,2,49
gfx/layers/LayerTreeInvalidation,2.274,7183.252,1.73,5,24
toolkit/crashreporter/google-breakpad/src/third_party/glog/src/mock-log_test,1.306,0.0,1.73,0,14
toolkit/mozapps/update/updater/updater,1.337,273753.666,1.73,1,17
layout/base/nsPresArena,4.572,9110.583,1.73,8,13
layout/forms/nsProgressFrame,1.385,200.653,1.73,3,39
media/libyuv/source/row_posix,3.916,20426.744,1.73,14,4
dwrite,1.306,0.0,0.478,0,0
hal/linux/udev,1.492,493.909,1.73,1,1
js/xpconnect/src/XPCWrappedNativeJSOps,1.815,2789.901,1.73,7,29
dom/media/gmp/gmp-api/gmp-storage,4.463,0.0,1.73,6,1
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/g722/test/testG722,1.306,0.0,1.73,0,5
mozilla/dom/bluetooth/PBluetoothChild,1.306,0.0,0.478,0,0
xpcom/reflect/xptcall/md/unix/xptcinvoke_ppc_netbsd,1.306,0.0,1.73,0,3
js/src/editline/sysunix,1.685,0.0,1.729,1,1
mozilla/dom/SVGPolygonElement,1.306,0.0,0.478,0,0
afx,1.306,0.0,0.478,0,0
widget/PuppetWidget,1.559,91185.31,1.73,5,39
nsISample,1.306,0.0,0.478,0,0
rdf/datasource/nsLocalStore,1.359,605.604,1.73,1,29
security/nss/lib/smime/cmsreclist,2.678,102992.337,1.73,8,19
gfx/thebes/gfxFontEntry,3.259,371800.383,1.73,27,58
media/webrtc/trunk/webrtc/tools/frame_editing/frame_editing_unittest,1.306,0.0,1.73,0,12
netwerk/streamconv/converters/nsFTPDirListingConv,1.352,0.0,1.73,1,25
gfx/angle/src/libGLESv2/renderer/d3d/d3d11/shaders/compiled/buffertotexture11_ps_4f,1.352,0.0,1.729,1,0
mozilla/dom/NodeFilterBinding,1.306,0.0,0.478,0,0
security/sandbox/chromium/sandbox/linux/seccomp-bpf/codegen_unittest,1.306,0.0,1.73,0,8
media/webrtc/signaling/src/sipcc/core/sdp/sdp_attr_access,1.892,5305.811,1.73,7,14
security/nss/lib/ssl/sslcon,1.64,25266.583,1.73,5,50
