node,page_rank,betweenness,closeness,indegree,outdegree
js/src/v8-dtoa/platform,15.979,2688.667,3.251,4,1
ipc/chromium/src/base/run_all_perftests,2.761,0.0,3.25,0,2
accessible/src/atk/nsARIAGridAccessibleWrap,2.761,0.0,3.251,0,1
content/events/src/nsXMLEventsManager,2.895,0.0,3.252,2,28
gdk/gdkx,2.761,0.0,0.854,0,0
content/events/src/nsDOMTextEvent,2.924,10621.546,3.252,2,20
SelectMultipleContentItemsPage,2.761,0.0,0.854,0,0
security/nss/lib/dev/devutil,4.621,6799.456,3.252,10,24
nsIThreadInternal,2.761,0.0,0.854,0,0
js/src/ctypes/libffi/testsuite/libffi.call/return_dbl,2.761,0.0,3.251,0,2
security/nss/lib/certhigh/certhtml,3.184,146.333,3.252,6,14
content/xslt/src/xpath/txExpr,10.082,14583.311,3.252,45,21
security/manager/ssl/src/SSLServerCertVerification,2.898,18314.404,3.252,3,59
media/libvpx/vpx_scale/generic/gen_scalers,3.277,1350.837,3.251,1,2
mozglue/android/APKOpen,5.167,5488.506,3.251,4,13
widget/xremoteclient/mozilla-xremote-client,2.761,0.0,3.252,0,7
other-licenses/7zstub/src/Common/DynamicBuffer,3.094,1.0,3.251,1,3
media/libvpx/vp8/encoder/tokenize,4.219,88.191,3.251,9,10
content/xslt/src/xslt/txKeyFunctionCall,3.158,3263.417,3.252,4,33
usr/include/sqlite3,2.761,0.0,0.854,0,0
js/src/yarr/pcre/pcre_internal,9.51,20027.732,3.251,7,2
widget/cocoa/nsAppShell,2.761,0.0,3.252,0,5
mozilla/_ipdltest/PTestFailedCtorSubsubChild,2.761,0.0,0.854,0,0
nsIPlaintextEditor,2.761,0.0,0.854,0,0
netwerk/cache/nsCacheRequest,2.953,7.237,3.252,2,11
content/events/public/nsIPrivateTextEvent,2.98,2.47,3.251,2,6
js/xpconnect/src/xpcpublic,8.406,22307.364,3.252,49,24
nsIWebSocketChannel,2.761,0.0,0.854,0,0
nsprpub/pr/tests/ipv6,2.761,0.0,3.252,0,25
intl/uconv/ucvcn/nsHZToUnicode,3.025,88.844,3.252,2,11
mozilla/gfx/PathHelpers,2.761,0.0,0.854,0,0
gfx/qcms/transform-sse1,3.141,0.0,3.251,1,3
usr/include/fnmatch,2.761,0.0,0.854,0,0
gfx/skia/src/gpu/GrVertexBuffer,3.832,33.595,3.251,6,2
security/nss/lib/freebl/ecl/ecp_521,2.761,0.0,3.251,0,8
gfx/skia/include/views/SkImageView,2.916,0.801,3.251,2,15
ipc/chromium/src/base/test_file_util_posix,2.761,0.0,3.251,0,7
toolkit/crashreporter/google-breakpad/src/client/linux/crash_generation/crash_generation_client,3.834,3954.5,3.251,2,5
extensions/spellcheck/src/mozSpellI18NManager,3.152,21.118,3.252,2,15
ipc/chromium/src/testing/gtest/include/gtest/internal/gtest-internal,56.341,52344.061,3.251,66,6
VG/openvg,2.761,0.0,0.854,0,0
xpcom/base/nsAtomicRefcnt,74.936,32919.455,3.252,260,5
dom/plugins/ipc/BrowserStreamParent,3.124,157.196,3.252,3,12
intl/uconv/ucvlatin/nsCP874ToUnicode,4.226,3.8,3.252,4,7
gfx/skia/src/effects/SkPorterDuff,2.761,0.0,3.251,0,7
gfx/gl/GLContextProviderNull,3.44,290.678,3.252,5,7
intl/locale/src/nsCharsetAliasImp,2.761,0.0,3.252,0,16
nsIURI,2.761,0.0,0.854,0,0
nsIBidiKeyboard,2.761,0.0,0.854,0,0
nsprpub/pr/src/misc/prdtoa,12.649,28759.284,3.252,23,14
ipc/chromium/src/base/thread_unittest,2.761,0.0,3.251,0,8
gfx/skia/include/core/SkFloatingPoint,32.514,64400.983,3.251,17,5
ipc/chromium/src/third_party/libevent/test/test-time,2.761,0.0,3.251,0,2
libgnomevfs/gnome-vfs-ops,2.761,0.0,0.854,0,0
docshell/base/nsDefaultURIFixup,2.946,29.04,3.252,2,30
media/libvpx/vp8/decoder/arm/armv6/idct_blk_v6,2.761,0.0,3.251,0,3
gfx/skia/src/core/SkClipStack,9.606,828.789,3.251,4,7
third_party/WebKit/WebKit/chromium/public/WebFindOptions,2.761,0.0,0.854,0,0
ipc/chromium/src/chrome/common/bzip2_unittest,2.761,0.0,3.252,0,5
xpcom/tests/static-checker/flow_through_pass,2.761,0.0,0.854,0,0
parser/expat/lib/moz_extensions,2.897,324.463,3.251,1,1
security/nss/cmd/checkcert/checkcert,2.761,0.0,3.252,0,32
nsprpub/pr/tests/udpsrv,2.761,0.0,3.252,0,22
hal/sandbox/SandboxHal,2.965,22195.282,3.251,2,10
nsIDOMXULCheckboxElement,2.761,0.0,0.854,0,0
gfx/gl/GLDefs,14.646,0.0,3.251,36,0
content/xtf/src/nsXMLContentBuilder,2.761,0.0,3.252,0,21
gfx/angle/src/compiler/preprocessor/tokens,4.503,146.327,3.251,3,13
intl/uconv/ucvlatin/nsUnicodeToISO88594,3.177,0.034,3.252,2,7
gfx/cairo/libpixman/src/pixman-region,6.224,9579.651,3.252,3,10
nsIDOMHTMLFormElement,2.761,0.0,0.854,0,0
mozilla/css/NameSpaceRule,2.761,0.0,0.854,0,0
extensions/gnomevfs/nsGnomeVFSProtocolHandler,2.761,0.0,3.252,0,38
xpcom/tests/static-checker/override-virtual,2.761,0.0,0.854,0,0
other-licenses/7zstub/src/7zip/Archive/Common/CoderMixer2MT,3.099,335.036,3.251,2,13
xpcom/ds/nsCRT,59.191,194173.422,3.252,344,19
content/base/src/nsContentSink,4.288,193873.937,3.252,13,75
urlhist,2.761,0.0,0.854,0,0
nsIAutoCompleteResults,2.761,0.0,0.854,0,0
security/nss/cmd/modutil/modutil,3.729,3082.408,3.252,4,26
modules/freetype2/include/freetype/ftbbox,3.412,16.823,3.251,2,3
nsprpub/pr/tests/acceptreademu,2.761,0.0,3.252,0,19
widget/nsIDragSessionGTK,2.984,0.147,3.252,2,3
tools/profiler/sps/thread_helper,6.839,0.0,3.251,2,0
security/nss/cmd/libpkix/pkix/params/test_buildparams,2.761,0.0,3.251,0,9
xpcom/reflect/xptcall/src/md/test/stub_test,5.831,0.0,3.251,3,0
media/libtheora/lib/x86_vc/x86cpu,9.048,1.667,3.251,2,3
parser/htmlparser/public/nsHTMLTokens,3.712,41540.559,3.252,8,12
security/nss/cmd/libpkix/pkix_pl/system/test_oid,2.793,0.741,3.251,1,10
mozilla/plugins/PStreamNotifyChild,2.761,0.0,0.854,0,0
widget/os2/nsWindow,3.214,73814.491,3.252,5,43
gfx/skia/src/core/SkChunkAlloc,10.292,6.833,3.251,10,4
ipc/chromium/src/base/atomicops_internals_x86_macosx,2.761,0.0,3.251,0,3
layout/xul/base/src/nsStackLayout,6.061,3970.675,3.252,9,25
security/nss/lib/softoken/lowkeyti,7.779,3117.425,3.252,20,7
media/libvpx/vpx/vpx_integer,21.587,253497.699,3.251,9,1
media/libvpx/vp8/common/pragmas,5.475,0.0,3.251,8,0
usr/include/asm/ptrace-abi,2.761,0.0,0.854,0,0
image/encoders/bmp/nsBMPEncoder,3.143,67.606,3.252,3,23
nsILivemarkService,2.761,0.0,0.854,0,0
security/nss/cmd/libpkix/pkix/crlsel/test_crlselector,2.793,1.874,3.251,1,11
intl/uconv/ucvlatin/nsUnicodeToUTF7,4.434,1356.921,3.252,3,7
ipc/chromium/src/base/message_loop,33.375,548708.567,3.251,88,23
nsIStreamConverter,2.761,0.0,0.854,0,0
gfx/skia/src/core/SkPathEffect,3.769,202.308,3.251,1,18
js/src/jsapi-tests/testGCOutOfMemory,2.761,0.0,3.251,0,5
nsprpub/pr/tests/obsints,2.761,0.0,3.252,0,2
tools/leaky/elf,2.761,0.0,3.251,0,1
media/libtremor/lib/tremor_mdct,2.907,2.0,3.251,1,8
intl/locale/src/nsLocaleConstructors,2.867,489.013,3.252,1,15
docshell/base/nsAboutRedirector,2.99,11.133,3.252,2,20
xpcom/base/nsMemoryImpl,3.011,163.206,3.252,2,24
xpcom/base/nsAutoPtr,227.154,55047.79,3.252,1046,7
mozilla/LinkedList,2.761,0.0,0.854,0,0
ipc/chromium/src/chrome/common/time_format,3.476,547.859,3.251,2,12
layout/tables/nsITableLayout,3.783,0.682,3.251,8,2
gfx/harfbuzz/src/hb-buffer,9.021,3362.515,3.252,14,10
gfx/skia/src/gpu/GrGLVertexBuffer,3.033,0.622,3.251,2,13
usr/include/endian,2.761,0.0,0.854,0,0
nsprpub/pr/src/io/prmapopt,3.177,7.304,3.252,1,11
content/base/public/nsIContentIterator,4.639,0.545,3.251,20,1
dom/base/nsMimeTypeArray,3.162,8.614,3.252,5,19
nsIWinTaskbar,2.761,0.0,0.854,0,0
layout/generic/nsIAnonymousContentCreator,3.441,8.019,3.251,11,6
widget/xpwidgets/nsAppShellSingleton,3.363,187.963,3.251,6,8
xpcom/ds/StringBuilder,2.761,0.0,3.252,0,3
gfx/graphite2/src/inc/json,12.366,8072.0,3.251,4,2
nsprpub/lib/libc/include/plgetopt,28.004,1577.018,3.252,141,2
nsIDirIndexListener,2.761,0.0,0.854,0,0
nsIDOMNavigatorSms,2.761,0.0,0.854,0,0
nsprpub/config/libc_r,2.761,0.0,0.854,0,0
intl/uconv/ucvlatin/nsISO88598ToUnicode,4.226,3.8,3.252,4,7
usr/include/sys/statfs,2.761,0.0,0.854,0,0
dom/plugins/base/android/ANPLog,2.761,0.0,3.251,0,2
netwerk/protocol/http/nsHttpChannelAuthProvider,2.836,0.0,3.252,1,32
layout/style/nsAnimationManager,3.423,22787.094,3.252,4,39
dom/plugins/base/nsPluginsDirDarwin,2.761,0.0,3.252,0,23
nsIDOMNotifyAudioAvailableEvent,2.761,0.0,0.854,0,0
nsIInterfaceInfo,2.761,0.0,0.854,0,0
gfx/angle/samples/gles2_book/Simple_VertexShader/Simple_VertexShader,2.761,0.0,3.251,0,8
uriloader/exthandler/mac/nsLocalHandlerAppMac,2.761,0.0,3.252,0,4
hkscs,2.761,0.0,0.854,0,0
nsprpub/pr/tests/xnotify,2.761,0.0,3.252,0,23
accessible/src/html/nsHTMLCanvasAccessible,3.212,0.333,3.251,2,8
xpcom/base/nsTraceRefcntImpl,21.478,708681.321,3.252,9,34
nsIStartupCache,2.761,0.0,0.854,0,0
netwerk/protocol/http/nsHttpConnection,3.547,6241.092,3.252,7,42
nsprpub/pr/include/md/_solaris,4.089,4094.694,3.252,3,4
nsIRDFInferDataSource,2.761,0.0,0.854,0,0
other-licenses/7zstub/src/7zip/Common/OutBuffer,5.877,14579.55,3.251,7,8
mach/mach_vm,2.761,0.0,0.854,0,0
