node,page_rank,betweenness,closeness,indegree,outdegree
content/media/webaudio/MediaElementAudioSourceNode,2.165,0.0,1.959,2,3
media/libtheora/lib/arm/armbits,1.508,0.0,1.959,0,2
usr/include/fontconfig/fcfreetype,1.508,0.0,0.522,0,0
layout/base/Units,14.546,15451.698,1.959,75,5
Windows.Applicationmodel.Activation,1.508,0.0,0.522,0,0
gfx/skia/src/sfnt/SkOTTable_OS_2_V2,1.671,16.597,1.959,1,7
usr/include/bits/huge_val,1.508,0.0,0.522,0,0
cairo-gl-gradient-private,1.508,0.0,0.522,0,0
binder/IMemory,1.508,0.0,0.522,0,0
media/webrtc/trunk/tools/gyp/test/win/importlib/has-exports,1.508,0.0,0.522,0,0
nsprpub/pr/tests/env,1.508,0.0,1.959,0,7
content/media/webaudio/blink/ReverbConvolver,1.993,16152.947,1.959,3,13
other-licenses/7zstub/src/7zip/IStream,9.819,7787.328,1.959,31,3
content/media/webspeech/synth/nsSpeechTask,2.067,61288.311,1.96,6,28
media/stagefright/foundation/ALooper,1.508,0.0,0.522,0,0
gfx/skia/src/animator/SkCondensedDebug,1.508,0.0,1.959,0,2
nsprpub/pr/src/md/unix/solaris,1.508,0.0,1.959,0,6
media/webrtc/trunk/webrtc/voice_engine/channel,3.735,1474153.573,1.96,18,65
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/NETEQTEST_RTPpacket,3.504,13372.168,1.96,9,8
intl/uconv/ucvlatin/nsUTF7ToUnicode,3.09,7089.425,1.96,3,6
gfx/graphite2/src/inc/Endian,3.227,0.0,1.959,8,0
media/webrtc/trunk/webrtc/common_audio/signal_processing/division_operations,7.991,22.502,1.96,40,4
media/webrtc/trunk/tools/gyp/test/actions-multiple/src/main,1.508,0.0,0.522,0,0
gfx/src/nsRect,52.025,331720.86,1.96,370,14
media/webrtc/trunk/tools/gyp/test/mac/strip/subdirectory/nested_file,1.508,0.0,0.522,0,0
gfx/skia/src/core/SkBitmapSampler,1.94,1497.329,1.96,2,18
media/webrtc/trunk/webrtc/modules/pacing/paced_sender,2.781,12658.282,1.96,6,12
toolkit/crashreporter/google-breakpad/src/client/mac/testapp/Controller,1.508,0.0,0.522,0,0
gfx/skia/src/core/SkChunkAlloc,5.508,5.319,1.959,13,4
js/src/ctypes/libffi/testsuite/libffi.call/cls_7byte,1.508,0.0,1.959,0,4
media/webrtc/signaling/src/sipcc/core/includes/rtp_defs,2.362,0.444,1.959,10,1
gfx/angle/src/libGLESv2/resource,1.508,0.0,0.522,0,0
nsIJSON,1.508,0.0,0.522,0,0
ipc/chromium/src/third_party/libevent/poll,1.904,1010.732,1.959,1,19
security/nss/cmd/libpkix/pkix/params/test_buildparams,1.508,0.0,1.959,0,9
toolkit/crashreporter/google-breakpad/src/processor/contained_range_map,3.359,8516.886,1.959,8,1
media/webrtc/trunk/tools/gyp/test/mac/xcode-gcc/warn_about_invalid_offsetof_macro,1.508,0.0,0.522,0,0
windows.data.xml.dom,1.508,0.0,0.522,0,0
dom/system/gonk/GonkGPSGeolocationProvider,1.579,0.0,1.96,1,19
netwerk/sctp/src/netinet/sctp_var,3.211,0.083,1.959,13,2
security/sandbox/win/src/interception_unittest,1.508,0.0,1.959,0,7
security/nss/lib/libpkix/pkix/checker/pkix_revocationmethod,3.097,0.0,1.959,5,6
media/libvorbis/lib/vorbis_lookup,1.508,0.0,1.959,0,4
usr/include/pulse/sample,1.508,0.0,0.522,0,0
ws2ipdef,1.508,0.0,0.522,0,0
accessible/src/atk/nsMaiInterfaceText,2.001,91.734,1.96,1,20
dom/plugins/ipc/BrowserStreamChild,2.001,5359.11,1.96,3,12
content/media/omx/mediaresourcemanager/MediaResourceManagerClient,2.197,70.892,1.959,4,6
CoreFoundation/CoreFoundation,1.508,0.0,0.522,0,0
gfx/angle/src/libGLESv2/Fence,2.051,155.846,1.959,3,6
nsIDOMXULButtonElement,1.508,0.0,0.522,0,0
modules/freetype2/src/sfnt/sfntpic,2.336,1.343,1.959,4,4
image/src/Decoder,2.102,6988.207,1.96,8,20
gfx/harfbuzz/src/hb-ot-shape-complex-hebrew,1.786,2.49,1.959,1,4
media/webrtc/trunk/webrtc/video_engine/vie_render_manager,1.942,30438.593,1.96,4,20
xpcom/io/nsLocalFileWin,1.508,0.0,1.96,0,51
security/sandbox/chromium/base/threading/thread_id_name_manager,2.001,34989.093,1.959,2,11
mozilla/dom/HTMLObjectElementBinding,1.508,0.0,0.522,0,0
xpcom/io/nsStringStream,4.456,134909.341,1.96,39,25
gfx/layers/client/ClientTiledThebesLayer,1.689,4.551,1.959,3,16
media/webrtc/signaling/src/sipcc/core/sipstack/h/ccsip_credentials,2.037,7632.471,1.959,7,2
intl/icu/source/i18n/udat,1.508,0.0,1.959,0,25
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/pcm16b/include/pcm16b,3.049,0.548,1.959,13,1
gfx/skia/include/views/SkTouchGesture,1.615,0.0,1.959,1,5
media/webrtc/trunk/webrtc/test/channel_transport/udp_socket_manager_unittest,1.508,0.0,1.96,0,7
media/libopus/silk/fixed/find_LTP_FIX,1.574,9.167,1.959,1,15
media/webrtc/trunk/tools/gyp/test/mac/installname/file,1.508,0.0,0.522,0,0
nsIDOMRange,1.508,0.0,0.522,0,0
uuids,1.508,0.0,0.522,0,0
tools/jprof/coff,1.508,0.0,1.959,0,1
media/webrtc/trunk/tools/gyp/test/win/compiler-flags/runtime-checks,1.508,0.0,0.522,0,0
content/svg/content/src/SVGAnimatedPreserveAspectRatio,2.453,2435.128,1.96,11,28
media/webrtc/signaling/src/sipcc/cpr/linux/cpr_linux_private,1.508,0.0,0.522,0,0
security/nss/lib/ckfw/session,4.692,2389.582,1.959,11,20
OAIdl,1.508,0.0,0.522,0,0
mp4_demuxer/video_util,1.508,0.0,0.522,0,0
nsIClipboardCommands,1.508,0.0,0.522,0,0
layout/xul/nsBoxFrame,3.331,27065.215,1.96,35,54
js/src/jit/Ion,9.445,480125.025,1.96,32,76
intl/locale/src/nsLanguageAtomService,1.823,713.59,1.96,3,14
js/src/jit/IonFrames-inl,2.511,0.0,1.959,9,0
gfx/skia/include/effects/SkDashPathEffect,1.841,296.175,1.959,5,14
js/src/ctypes/libffi/src/cris/ffi,1.508,0.0,1.959,0,2
extensions/spellcheck/hunspell/src/replist,2.055,0.0,1.959,3,5
media/omx-plugin/include/ics/binder/IInterface,2.035,9694.555,1.959,2,4
gfx/angle/src/libGLESv2/Program,2.589,1563.446,1.959,8,13
gfx/skia/include/effects/SkPaintFlagsDrawFilter,1.765,425.749,1.959,1,6
mozIStorageService,1.508,0.0,0.522,0,0
mozilla/dom/JSSlots,1.508,0.0,0.522,0,0
mozilla/ipc/InputStreamParams,1.508,0.0,0.522,0,0
js/xpconnect/wrappers/WrapperFactory,2.95,52311.848,1.959,21,29
widget/gtk/nsLookAndFeel,1.639,84.781,1.959,2,16
gfx/skia/include/views/SkViewInflate,1.594,5.81,1.959,1,7
nsISMimeCert,1.508,0.0,0.522,0,0
js/src/builtin/Eval,3.54,8404.133,1.959,8,24
extensions/spellcheck/src/mozEnglishWordUtils,1.672,101.036,1.96,2,24
security/sandbox/chromium/base/command_line,3.031,665171.375,1.959,3,14
js/src/vm/Id,1.829,0.0,1.959,1,0
mozilla/_ipdltest/PTestDescSubParent,1.508,0.0,0.522,0,0
gfx/skia/src/animator/SkDisplayXMLParser,1.925,456.927,1.96,4,21
intl/icu/source/common/unicode/parsepos,7.041,7002.621,1.959,47,3
js/public/Class,34.63,319.589,1.959,125,2
media/webrtc/trunk/webrtc/modules/audio_device/android/audio_device_jni_android,2.928,7003.0,1.96,2,18
content/base/src/nsAtomListUtils,5.762,1.0,1.959,3,3
gfx/cairo/libpixman/src/pixman-conical-gradient,1.63,15.795,1.96,1,9
security/nss/lib/pki/pki,2.335,24.329,1.959,9,6
ipc/chromium/src/base/timer,2.865,4308.396,1.959,6,9
testing/gtest/gtest/include/gtest/gtest-printers,19.116,11469.397,1.959,6,5
media/webrtc/signaling/src/sipcc/core/ccapp/ccapi_call_info,1.508,0.0,1.959,0,18
netwerk/wifi/wlanapi,1.636,0.0,1.959,1,0
security/certverifier/CertVerifier,4.964,299929.158,1.959,11,26
media/webrtc/trunk/webrtc/modules/video_coding/codecs/test_framework/packet_loss_test,1.606,0.0,1.96,1,14
media/webrtc/signaling/src/sipcc/core/includes/intelpentiumtypes,2.425,0.0,1.959,1,0
media/webrtc/trunk/webrtc/modules/video_processing/main/test/unit_test/video_processing_unittest,2.108,278.376,1.96,6,19
gfx/cairo/cairo/src/cairo-font-face-twin,1.611,12963.125,1.96,1,15
sys/limits,1.508,0.0,0.522,0,0
gfx/skia/src/views/unix/SkOSWindow_Unix,1.508,0.0,1.96,0,24
build/stlport/stlport/stl/_ctraits_fns,4.776,5697.968,1.959,2,2
mozilla/net/DashboardTypes,1.508,0.0,0.522,0,0
security/sandbox/win/src/sandbox_policy,6.814,760.873,1.959,21,3
ipc/chromium/src/base/pickle,3.806,25627.199,1.96,10,13
extensions/universalchardet/src/base/nsUTF8Prober,1.973,1.0,1.959,2,5
media/webrtc/signaling/src/sipcc/include/ccapi_conf_roster,1.591,1.5,1.959,1,8
mozilla/arm,1.508,0.0,0.522,0,0
nsIDOMMutationEvent,1.508,0.0,0.522,0,0
netwerk/srtp/src/crypto/hash/null_auth,1.605,12962.136,1.959,1,8
ipc/ipdl/test/cxx/TestSyncHang,1.648,0.0,1.959,1,10
mozilla/dom/HTMLTrackElementBinding,1.508,0.0,0.522,0,0
_STLP_NATIVE_C_HEADER(locale,1.508,0.0,0.522,0,0
nsprpub/pr/tests/prpoll,1.508,0.0,1.959,0,20
nsprpub/pr/tests/logfile,1.508,0.0,1.959,0,5
other-licenses/7zstub/src/7zip/Common/FileStreams,2.039,9430.279,1.959,4,6
media/webrtc/signaling/src/media/CSFToneDefinitions,1.508,0.0,0.522,0,0
build/stlport/stlport/stl/debug/_string,113.852,42902.122,1.959,28,10
usr/include/boost/type_traits/add_const,1.508,0.0,0.522,0,0
gfx/angle/src/libGLESv2/renderer/RenderTarget9,1.964,25.922,1.959,5,10
profile/dirserviceprovider/src/nsProfileStringTypes,1.816,12952.5,1.959,2,2
dom/smil/nsSMILCompositor,1.639,1187.381,1.96,2,19
dom/xslt/xpath/txNamedAttributeStep,1.581,184.195,1.96,1,16
gfx/skia/include/utils/mac/SkCGUtils,3.352,4244.432,1.959,4,6
netwerk/streamconv/converters/nsIndexedToHTML,1.573,10289.918,1.96,2,35
tools/profiler/TableTicker,2.575,425924.46,1.96,9,36
js/src/jit/IonOptimizationLevels,2.413,13110.944,1.959,6,10
mozilla/dom/FragmentOrElement,1.508,0.0,0.522,0,0
gfx/skia/src/core/SkTemplatesPriv,8.967,565.299,1.959,13,3
layout/generic/nsFlexContainerFrame,1.72,189262.246,1.96,3,41
gfx/2d/image_operations,1.687,0.0,1.96,1,8
media/omx-plugin/include/gb/media/stagefright/openmax/OMX_Index,2.45,0.0,1.959,3,1
intl/icu/source/common/bytestrieiterator,1.508,0.0,1.96,0,9
usr/include/regex,1.508,0.0,0.522,0,0
gfx/2d/unittest/TestBugs,2.261,7070.581,1.959,3,8
nsIDOMDeviceOrientationEvent,1.508,0.0,0.522,0,0
media/webrtc/signaling/src/sipcc/core/includes/misc_util,1.559,0.0,1.959,2,0
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_task,2.307,163632.317,1.959,16,85
media/libvpx/vp9/common/vp9_mvref_common,1.995,23.754,1.959,6,9
dom/fmradio/ipc/FMRadioRequestChild,1.717,0.0,1.959,1,7
nsprpub/pr/tests/strod,1.508,0.0,1.959,0,12
nsIDOMHTMLObjectElement,1.508,0.0,0.522,0,0
mach/mach_init,1.508,0.0,0.522,0,0
ipc/chromium/src/chrome/common/child_process_info,2.681,6006.985,1.959,6,7
sys/pda,1.508,0.0,0.522,0,0
security/sandbox/win/src/handle_interception,2.129,9.071,1.959,3,10
widget/gtk/compat/glib/gmem,1.508,0.0,0.522,0,0
widget/LookAndFeel,1.84,38515.851,1.96,3,7
mozilla/dom/Date,1.508,0.0,0.522,0,0
gfx/skia/src/effects/SkArithmeticMode,1.508,0.0,1.959,0,13
js/src/jit/SnapshotReader,1.893,231.426,1.96,3,7
netwerk/sctp/src/netinet/sctp_input,2.102,19512.085,1.96,6,27
media/webrtc/trunk/tools/gyp/test/same-gyp-name/src/subdir2/main2,1.508,0.0,0.522,0,0
mfbt/Endian,1.508,0.0,1.96,0,6
parser/expat/lib/utf8tab,1.956,0.0,1.959,1,0
xpcom/glue/nsCategoryCache,2.83,19173.046,1.96,9,18
security/sandbox/chromium/base/tracking_info,1.668,151.491,1.959,1,4
media/libvpx/vp8/common/mv,12.283,857.522,1.959,41,2
intl/icu/source/tools/ctestfw/unicode/testtype,3.226,0.0,1.959,7,0
build/unix/elfhack/test,5.354,0.0,0.522,3,0
js/src/frontend/TokenStream,4.889,32266.685,1.96,17,26
media/webrtc/trunk/webrtc/video_engine/test/libvietest/testbed/tb_external_transport,1.931,39446.541,1.96,6,13
netwerk/srtp/src/crypto/rng/rand_source,1.508,0.0,1.959,0,4
media/webrtc/trunk/webrtc/modules/rtp_rtcp/test/testFec/test_packet_masks_metrics,1.508,0.0,1.96,0,11
dos/exall,1.508,0.0,0.522,0,0
xpcom/io/FileUtilsWin,1.927,1020.943,1.96,2,8
build/stlport/stlport/stl/config/_fujitsu,1.508,0.0,0.522,0,0
security/nss/lib/pk11wrap/dev3hack,2.468,4059.792,1.959,12,26
media/webrtc/trunk/webrtc/common_audio/resampler/sinc_resampler_sse,1.885,0.5,1.959,2,2
media/webrtc/trunk/tools/gyp/test/builddir/src/prog1,1.508,0.0,0.522,0,1
gfx/skia/src/effects/SkMatrixConvolutionImageFilter,1.586,172.412,1.96,1,47
gfx/skia/include/utils/SkCamera,2.089,113.665,1.959,3,7
editor/libeditor/base/DeleteTextTxn,1.67,3.535,1.96,3,19
toolkit/crashreporter/google-breakpad/src/third_party/libdisasm/ia32_invariant,2.26,4314.667,1.959,2,5
media/webrtc/trunk/webrtc/modules/video_render/include/video_render,6.494,14031.199,1.959,13,3
user_include/atomic_ops,1.508,0.0,0.522,0,0
media/webrtc/trunk/webrtc/tools/simple_command_line_parser,4.1,17905.724,1.959,7,7
ipc/chromium/src/third_party/libevent/compat/sys/queue,1.508,0.0,0.522,0,0
content/base/src/nsStubDocumentObserver,1.927,24.027,1.959,10,11
nsIFindService,1.508,0.0,0.522,0,0
usr/include/unicode/rbbi,1.508,0.0,0.522,0,0
js/xpconnect/src/XPCJSContextStack,2.441,36189.487,1.96,7,22
layout/generic/FrameChildList,2.859,176.258,1.96,10,7
gfx/skia/src/animator/SkDisplayMovie,2.165,410.879,1.959,6,23
security/nss/lib/freebl/mpi/mpi_amd64,1.508,0.0,1.959,0,2
d2d1,1.508,0.0,0.522,0,0
gfx/skia/src/animator/SkDisplayMath,1.714,1238.904,1.96,2,15
nsIStreamBufferAccess,1.508,0.0,0.522,0,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_packet_history_unittest,1.508,0.0,1.96,0,9
widget/gtk/WidgetTraceEvent,1.508,0.0,1.959,0,1
media/libvpx/vp8/encoder/arm/dct_arm,1.508,0.0,1.959,0,3
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/augmented_cb_corr,1.898,0.0,1.959,2,5
gfx/cairo/cairo/src/cairo-boxes-private,4.318,0.0,1.959,10,3
gfx/cairo/cairo/src/cairo-surface-clipper-private,2.674,2.726,1.959,14,4
media/webrtc/trunk/third_party/libyuv/source/row_posix,5.51,20310.179,1.96,14,7
mozilla/_ipdltest/PTestBridgeMainSubParent,1.508,0.0,0.522,0,0
toolkit/crashreporter/google-breakpad/src/client/ios/BreakpadController,1.508,0.0,0.522,0,0
intl/icu/source/common/unicode/utf32,1.508,0.0,0.522,0,0
media/webrtc/trunk/webrtc/video_engine/internal/call,1.787,3977.401,1.96,6,24
js/src/vm/Probes,4.744,1078.063,1.959,6,5
security/nss/lib/dbm/tests/lots,1.508,0.0,1.959,0,5
media/omx-plugin/include/ics/cutils/log,3.51,20555.788,1.959,2,3
intl/icu/source/common/unicode/utf8,3.079,0.0,1.959,12,0
mozilla/net/HttpBaseChannel,1.508,0.0,0.522,0,0
ipc/chromium/src/third_party/libevent/evutil,10.246,188771.241,1.96,39,23
build/win32/vmwarerecordinghelper/vmwarerecordinghelper,1.508,0.0,0.522,0,0
gfx/thebes/gfxLanguageTagList,1.736,6.86,1.96,1,2
mfbt/Alignment,12.588,7170.7,1.96,2,4
gfx/skia/include/core/SkMetaData,3.786,846.703,1.96,10,8
nsIMarkupDocumentViewer,1.508,0.0,0.522,0,0
js/src/ds/SplayTree,1.588,0.0,1.959,1,1
extensions/universalchardet/src/base/nsCodingStateMachine,4.757,6.0,1.959,10,2
accessible/src/windows/msaa/Platform,1.508,0.0,1.959,0,5
js/jsd/resource,2.572,0.0,1.959,2,0
toolkit/xre/nsSigHandlers,10.054,0.0,0.522,1,1
mozilla/WindowsVersion,1.508,0.0,0.522,0,0
layout/forms/nsComboboxControlFrame,1.643,1178.135,1.96,4,86
nsIX509Cert2,1.508,0.0,0.522,0,0
media/webrtc/trunk/tools/gyp/test/msvs/list_excluded/hello_mac,1.508,0.0,0.522,0,0
js/xpconnect/public/nsTArrayHelpers,2.96,20082.234,1.96,9,11
security/nss/cmd/ppcertdata/ppcertdata,1.508,0.0,1.959,0,4
gfx/angle/src/libGLESv2/renderer/Renderer9,3.082,9328.14,1.959,11,51
content/svg/content/src/SVGAnimatedEnumeration,1.563,2.889,1.959,1,6
ipc/chromium/src/base/message_pump_mac,1.508,0.0,1.959,0,2
js/ipc/JavaScriptParent,1.856,94655.492,1.96,8,19
gfx/skia/src/opts/SkBitmapProcState_matrix_repeat_neon,1.628,27.898,1.96,1,15
security/nss/cmd/libpkix/pkix_pl/system/test_monitorlock,1.526,1.399,1.959,1,9
js/src/yarr/Yarr,2.631,167.463,1.959,5,3
mfbt/MemoryReporting,1.508,0.0,1.959,0,1
nsISAXLocator,1.508,0.0,0.522,0,0
media/mtransport/rlogringbuffer,2.216,1479.825,1.96,6,6
nsIDOMClipboardEvent,1.508,0.0,0.522,0,0
modules/freetype2/include/freetype/ftgzip,1.654,944.43,1.959,2,5
media/webrtc/trunk/webrtc/modules/audio_device/linux/audio_device_pulse_linux,1.678,37.233,1.96,2,21
content/media/webrtc/MediaEngineTabVideoSource,1.566,1977.467,1.96,2,39
embedding/components/printingui/src/unixshared/nsPrintProgressParams,1.858,1.7,1.959,2,6
media/libtheora/lib/x86/sse2trans,1.935,0.0,1.959,1,1
intl/icu/source/i18n/vtzone,1.75,1436.354,1.96,2,24
widget/qt/nsBidiKeyboard,10.36,0.0,1.959,2,1
parser/htmlparser/public/nsIContentSink,3.628,16609.876,1.959,29,7
mach/task,1.508,0.0,0.522,0,0
widget/gonk/libui/KeyLayoutMap,1.798,211.477,1.96,4,17
security/nss/lib/ckfw/builtins/ckbiver,1.714,1.0,1.959,1,1
mozilla/FFTBlock,1.508,0.0,0.522,0,0
nsITransactionManager,1.508,0.0,0.522,0,0
other-licenses/atk-1.0/atk/atkhyperlinkimpl,2.661,435.169,1.959,3,3
nsIBlocklistService,1.508,0.0,0.522,0,0
dom/indexedDB/IndexedDatabaseInlines,1.652,0.0,1.959,4,2
widget/cocoa/nsNativeThemeCocoa,1.722,2683.294,1.959,1,5
nsIDOMHTMLMetaElement,1.508,0.0,0.522,0,0
dom/base/nsStructuredCloneContainer,1.609,43.498,1.96,3,22
gfx/cairo/cairo/src/cairo-mutex-type-private,14.484,392.996,1.959,21,3
intl/uconv/ucvlatin/nsMacGreekToUnicode,1.736,0.227,1.959,2,7
nsICookiePermission,1.508,0.0,0.522,0,0
gfx/harfbuzz/src/hb-ot-shape-fallback,1.564,324.903,1.959,1,11
nsprpub/pr/src/pthreads/ptsynch,1.508,0.0,0.522,0,0
toolkit/xre/nsNativeAppSupportWin,1.571,1056.81,1.96,2,35
content/base/src/nsSandboxFlags,2.032,0.0,1.959,13,0
nsICMSSecureMessage,1.508,0.0,0.522,0,0
security/nss/lib/freebl/ecl/tests/ec2_test,1.508,0.0,1.959,0,15
netwerk/protocol/http/SpdyStream31,1.649,387.004,1.96,3,32
security/nss/lib/freebl/mpi/tests/mptest-4,1.508,0.0,1.959,0,2
nsprpub/pr/include/prwin16,18.952,0.0,1.959,89,0
xpcom/build/nsXPCOMPrivate,12.071,37351.486,1.96,18,8
toolkit/crashreporter/google-breakpad/src/common/mac/arch_utilities,10.909,0.0,1.959,2,1
security/nss/lib/ckfw/nssckg,1.745,1.2,1.959,1,1
mozilla/dom/file/FileHandle,1.508,0.0,0.522,0,0
netwerk/srtp/src/srtp/srtp,2.219,418516.726,1.96,3,24
media/libvpx/vp8/common/blockd,34.925,135493.21,1.96,100,9
gfx/layers/ipc/ShadowLayerUtilsD3D10,1.508,0.0,1.96,0,6
gfx/skia/src/ports/SkFontHost_FreeType_common,1.807,16938.056,1.96,7,31
js/src/ctypes/libffi/testsuite/libffi.call/stret_large,1.508,0.0,1.959,0,3
media/webrtc/trunk/testing/gtest/test/production,3.605,1.0,1.959,3,2
media/libvpx/vpx/src/vpx_image,1.908,1955.141,1.959,2,4
toolkit/components/places/SQLFunctions,1.608,586.375,1.96,2,26
third_party/tcmalloc/chromium/src/gperftools/profiler,1.508,0.0,0.522,0,0
mozilla/layers/ImageHost,1.508,0.0,0.522,0,0
media/omx-plugin/include/gb/utils/Timers,4.461,5.396,1.959,15,1
media/libvpx/vp9_rtcd_generic-gnu,1.508,0.0,1.959,0,3
memory/mozalloc/throw_gcc,1.508,0.0,1.959,0,2
accessible/src/windows/ia2/ia2AccessibleEditableText,1.744,5.291,1.96,2,11
nsIHttpAuthenticator,1.508,0.0,0.522,0,0
dem,1.508,0.0,0.522,0,0
gfx/angle/src/libEGL/resource,1.508,0.0,0.522,0,0
ipc/glue/MessageLink,1.67,14224.638,1.96,2,12
nsICollation,1.508,0.0,0.522,0,0
content/base/src/FragmentOrElement,16.399,1455394.981,1.96,124,114
build/stlport/stlport/using/h/iostream,1.508,0.0,0.522,0,0
gfx/skia/include/effects/SkAvoidXfermode,1.648,10.36,1.96,2,12
