node,page_rank,betweenness,closeness,indegree,outdegree
js/src/ctypes/libffi/testsuite/libffi.call/cls_align_sint16,2.456,0.0,3.214,0,4
editor/libeditor/base/DeleteRangeTxn,2.621,6.405,3.214,2,22
gfx/harfbuzz/src/hb-ot-shape-complex-indic-machine,2.676,0.0,3.213,1,6
content/html/content/public/nsHTMLAudioElement,2.661,182.257,3.214,3,16
nsIDOMSVGTransformList,2.456,0.0,0.846,0,0
nsprpub/pr/include/private/pprthred,27.025,12876.155,3.214,18,7
usr/include/X11/Intrinsic,2.456,0.0,0.846,0,0
gfx/2d/HelpersD2D,3.683,7.243,3.213,4,8
parser/htmlparser/public/nsIParserNode,4.142,107.317,3.214,8,4
widget/cocoa/nsNativeThemeColors,2.456,0.0,3.213,0,1
rdf/base/src/nsInMemoryDataSource,2.456,0.0,3.214,0,30
security/nss/lib/freebl/drbg,2.497,47.003,3.214,1,25
toolkit/components/telemetry/TelemetryHistograms,2.566,0.167,3.214,1,2
nsIDOMHTMLLegendElement,2.456,0.0,0.846,0,0
content/base/src/nsAttrValue,18.717,232334.779,3.214,107,44
gfx/skia/src/core/SkMallocPixelRef,3.191,126.809,3.213,3,11
security/nss/lib/pk11wrap/pk11obj,6.308,6505.674,3.214,30,29
widget/cocoa/nsMenuBarX,2.71,702.938,3.214,1,10
libgnomevfs/gnome-vfs-standard-callbacks,2.456,0.0,0.846,0,0
other-licenses/skia-npapi/ANPPath,2.456,0.0,3.213,0,5
nsprpub/pr/src/cplus/rcthread,3.945,1156.185,3.214,6,12
ipc/chromium/src/base/pe_image_unittest,2.456,0.0,3.213,0,4
nsIAuthPrompt2,2.456,0.0,0.846,0,0
media/libvorbis/lib/vorbis_res0,2.456,0.0,3.214,0,16
js/src/ctypes/libffi/testsuite/libffi.call/strlen_win32,2.456,0.0,3.214,0,2
nsIMenuBoxObject,2.456,0.0,0.846,0,0
xpcom/string/public/nsTDependentString,35.516,1652.073,3.214,272,4
other-licenses/bsdiff/bsdiff,2.456,0.0,3.214,0,5
nsprpub/pr/tests/parsetm,2.456,0.0,3.214,0,5
usr/include/QtGui/qfontinfo,2.456,0.0,0.846,0,0
gfx/skia/src/animator/SkDrawTransparentShader,3.137,8923.135,3.213,3,6
editor/composer/src/nsComposerController,3.323,8.498,3.214,2,4
toolkit/components/maintenanceservice/resource,2.456,0.0,0.846,0,0
intl/uconv/ucvja/nsUCVJADll,3.218,3.325,3.214,4,2
media/libjpeg/jinclude,33.325,24482.419,3.214,54,2
security/coreconf/mkdepend/main,7.598,4676.419,3.214,11,9
ipc/chromium/src/base/file_path_unittest,5.122,127441.887,3.214,1,7
content/canvas/src/WebGLContextNotSupported,2.456,0.0,3.213,0,1
mozilla/dom/indexedDB/IDBFactory,2.456,0.0,0.846,0,0
modules/freetype2/include/freetype/internal/services/svpfr,2.456,0.0,0.846,0,0
storage/test/test_file_perms,2.456,0.0,3.214,0,4
gfx/skia/include/core/SkTime,8.788,2981.56,3.213,28,4
toolkit/crashreporter/google-breakpad/src/processor/minidump_stackwalk,2.456,0.0,3.213,0,23
gfx/skia/include/effects/Sk1DPathEffect,2.65,40.737,3.213,2,8
nsprpub/pr/tests/dtoa,2.456,0.0,3.214,0,4
chrome/test/automation/browser_proxy,2.456,0.0,0.846,0,0
gfx/skia/src/utils/SDL/SkOSWindow_SDL,2.694,81520.742,3.214,1,21
js/TemplateLib,2.456,0.0,0.846,0,0
media/libtremor/lib/window_lookup,3.01,1.0,3.213,1,3
editor/libeditor/html/nsWSRunObject,2.674,5.098,3.214,4,23
ipc/chromium/src/chrome/common/chrome_plugin_api,3.989,3472.351,3.214,5,2
mozilla/_ipdltest/PTestDescSubChild,2.456,0.0,0.846,0,0
content/xslt/src/xpath/txUnaryExpr,2.456,0.0,3.214,0,12
mozilla/ipc/XPCShellEnvironment,2.456,0.0,0.846,0,0
mfbt/RefPtr,2.456,0.0,0.846,0,0
gfx/skia/src/animator/SkAnimateField,2.738,84.617,3.214,2,18
other-licenses/android/res_private,3.845,148.927,3.213,3,2
gfx/skia/src/core/SkGraphics,3.849,31625.861,3.214,3,26
mozIStorageStatementCallback,2.456,0.0,0.846,0,0
gfx/skia/include/core/SkTDArray,42.109,245022.686,3.214,121,7
mozilla/gfx/BaseMargin,2.456,0.0,0.846,0,0
js/src/ctypes/libffi/src/dlmalloc,15.69,381.704,3.214,3,2
xpcom/string/src/nsTStringObsolete,2.557,0.333,3.214,1,8
usr/include/unicode/utf8,2.456,0.0,0.846,0,0
gfx/thebes/gfxImageSurface,15.802,135713.924,3.214,81,19
mozilla/dom/indexedDB/IDBCursor,2.456,0.0,0.846,0,0
nsIFilePicker,2.456,0.0,0.846,0,0
jsautooplen,2.456,0.0,0.846,0,0
nsprpub/pr/include/md/_solaris,4.766,164712.669,3.214,6,5
gfx/cairo/cairo/src/cairo-path-fixed,12.565,30841.347,3.214,30,20
gfx/skia/src/animator/SkDrawDiscrete,2.918,17070.07,3.213,3,11
gfx/thebes/gfxFT2Fonts,3.55,23723.213,3.214,5,35
widget/xpwidgets/nsClipboardHelper,2.928,19.882,3.214,5,15
toolkit/crashreporter/google-breakpad/src/processor/testdata/test_app,2.456,0.0,3.213,0,3
ipc/chromium/src/base/hmac_unittest,2.456,0.0,3.214,0,6
nsIDirectoryEnumerator,2.456,0.0,0.846,0,0
js/jsd/jsd_atom,2.962,53.696,3.214,2,3
gfx/2d/Matrix,13.205,16675.965,3.214,19,7
nsIControllerContext,2.456,0.0,0.846,0,0
mozIStorageValueArray,2.456,0.0,0.846,0,0
js/src/vm/NumberObject,13.957,0.0,3.213,6,4
modules/freetype2/src/smooth/ftgrays,3.54,1603.507,3.214,3,13
content/events/src/nsDOMMouseEvent,3.182,407.761,3.214,7,20
layout/generic/nsFrameUtil,2.456,0.0,3.214,0,6
ipc/chromium/src/base/gfx/native_theme,3.373,3741.805,3.214,2,13
security/nss/lib/libpkix/include/pkix_crlsel,3.86,0.0,3.213,5,1
nsIDOMStorage,2.456,0.0,0.846,0,0
charsetalias.properties,2.456,0.0,0.846,0,0
ipc/chromium/src/base/string_util_posix,7.6,169.017,3.214,1,3
dom/indexedDB/AsyncConnectionHelper,3.05,6253.983,3.214,10,37
security/nss/lib/freebl/secrng,4.275,4402.824,3.214,6,2
netwerk/test/TestStreamTransport,2.456,0.0,3.214,0,26
ipc/chromium/src/base/mac_util,2.978,0.0,3.212,1,0
gfx/skia/src/gpu/GrTLList,2.456,0.0,3.213,0,3
ETWProvider,2.456,0.0,0.846,0,0
build/unix/elfhack/elfhack,2.456,0.0,3.214,0,3
nsIContentViewerFile,2.456,0.0,0.846,0,0
gfx/cairo/cairo/src/cairo-win32-font,2.931,4557.887,3.214,5,26
CoreFoundation/CoreFoundation,2.456,0.0,0.846,0,0
nsIEncodedChannel,2.456,0.0,0.846,0,0
xpcom/io/nsBinaryStream,2.685,687.43,3.214,2,23
nsIZipWriter,2.456,0.0,0.846,0,0
netwerk/protocol/http/HttpBaseChannel,2.633,1288.754,3.214,3,42
accessible/src/msaa/nsHTMLWin32ObjectAccessible,2.586,0.0,3.214,1,17
intl/uconv/ucvlatin/nsMacRomanianToUnicode,2.827,0.034,3.214,2,7
mozilla/dom/network/Utils,2.456,0.0,0.846,0,0
toolkit/xre/nsUpdateDriver,3.228,1472.471,3.214,2,22
sys/audio,2.456,0.0,0.846,0,0
xpcom/glue/standalone/nsGlueLinkingOS2,2.456,0.0,3.214,0,10
gfx/qcms/qcmsint,54.561,69183.766,3.214,8,5
gfx/skia/include/utils/win/SkHRESULT,2.456,0.0,3.213,0,3
ipc/chromium/src/chrome/common/render_messages_internal,4.298,1848.49,3.213,1,8
content/base/src/nsCopySupport,2.79,2034.158,3.214,6,37
security/coreconf/mkdepend/include,5.249,136.908,3.214,6,5
gfx/skia/src/gpu/GrGLDefaultInterface_none,2.456,0.0,3.213,0,1
xpcom/build/XPCOM,2.456,0.0,3.214,0,47
content/base/src/nsCSPService,2.648,5288.663,3.214,3,24
xpcom/glue/nsMemory,168.939,285061.557,3.214,314,13
gfx/graphite2/src/inc/GlyphFace,8.647,16224.572,3.213,8,5
nsIFrameRequestCallback,2.456,0.0,0.846,0,0
widget/nsINativeMenuService,2.687,0.333,3.214,1,2
security/nss/lib/softoken/sftkmod,2.538,2769.562,3.214,1,19
security/nss/cmd/modutil/lex.Pk11Install_yy,4.336,19337.51,3.214,5,8
embedding/components/printingui/src/mac/nsPrintingPromptService,2.801,0.0,3.214,3,6
toolkit/components/build/nsToolkitCompsCID,6.432,0.0,3.214,25,0
wincodec,2.456,0.0,0.846,0,0
mach/i386/thread_status,2.456,0.0,0.846,0,0
js/src/assembler/assembler/MacroAssembler,3.907,12078.427,3.213,4,8
content/events/public/nsEventStates,15.734,243.216,3.214,66,2
extensions/universalchardet/src/base/nsPkgInt,7.942,10564.239,3.214,3,2
gfx/skia/include/svg/SkSVGTypes,4.202,0.0,3.213,2,0
intl/uconv/ucvlatin/nsUnicodeToISO88595,2.827,0.034,3.214,2,7
js/src/vm/StringObject,14.531,4.582,3.213,7,7
other-licenses/7zstub/src/7zip/FileManager/Resource/ProgressDialog/ProgressDialog,2.928,137.292,3.213,3,10
ipc/chromium/src/base/object_watcher,4.342,2562.491,3.214,5,7
layout/generic/nsBRFrame,2.5,1.925,3.214,1,27
mozilla/_ipdltest/PTestSyncErrorChild,2.456,0.0,0.846,0,0
gfx/skia/src/core/SkBlitter_RGB16,277.076,1132104.682,3.214,14,29
mfbt/GuardObjects,2.456,0.0,0.846,0,0
tools/reorder/elf_symbol_table,6.425,746.084,3.214,5,4
other-licenses/atk-1.0/atk/atkplug,2.742,0.0,3.213,1,2
security/nss/lib/cryptohi/keyt,7.041,1.167,3.214,12,1
nsIPluginHost,2.456,0.0,0.846,0,0
netwerk/protocol/http/nsHttpConnectionInfo,3.366,542.245,3.214,9,16
gfx/skia/src/svg/SkSVGImage,2.794,0.0,3.214,2,10
nsprpub/pr/src/io/prio,34.495,50975.445,3.214,122,15
ipc/chromium/src/base/directory_watcher_stub,2.456,0.0,3.213,0,3
content/xul/templates/src/nsXULTreeBuilder,2.456,0.0,3.214,0,40
other-licenses/atk-1.0/atk/atkrelationtype,25.794,0.0,3.213,4,0
gfx/skia/include/core/SkPostConfig,324.912,337582.359,3.213,126,4
accessible/src/atk/nsXULListboxAccessibleWrap,2.456,0.0,3.213,0,1
toolkit/components/find/nsFindService,2.943,12.605,3.214,2,8
content/xslt/src/xpath/txExprParser,2.844,99133.514,3.214,6,30
gfx/skia/src/core/SkDrawing,2.456,0.0,3.213,0,6
docshell/base/nsDocShellEnumerator,2.65,0.0,3.214,2,13
uriloader/exthandler/nsContentHandlerApp,2.615,0.0,3.214,1,14
webkit/glue/resource_type,2.456,0.0,0.846,0,0
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/glog/logging,4.251,7932.0,3.214,1,5
gfx/cairo/cairo/src/cairo-type3-glyph-surface-private,2.545,4.982,3.213,2,2
js/src/ctypes/libffi/testsuite/libffi.call/cls_7byte,2.978,0.0,3.214,1,3
media/libvorbis/lib/lpc,3.276,0.667,3.213,5,1
gfx/skia/src/core/SkString,33.26,133792.464,3.214,88,17
nsIObserver,2.456,0.0,0.846,0,0
modules/libpref/src/prefread,2.916,521.421,3.214,3,8
security/nss/lib/freebl/ecl/ecl_curve,4.456,11168.367,3.214,3,6
content/svg/content/src/SVGAnimatedTransformList,3.467,11353.729,3.214,11,23
gfx/skia/include/core/SkUnitMapper,3.743,6.683,3.213,5,3
media/libvpx/vp8/common/x86/recon_x86,2.804,0.25,3.213,1,1
gfx/cairo/cairo/src/cairo-deflate-stream,2.542,1063.286,3.214,2,10
nsprpub/pr/tests/short_thread,2.456,0.0,3.214,0,7
content/html/content/src/nsHTMLPreElement,2.456,0.0,3.214,0,22
nsIAtom,2.456,0.0,0.846,0,0
xpcom/io/nsWildCard,2.978,7.858,3.214,4,8
nsIUrlClassifierStreamUpdater,2.456,0.0,0.846,0,0
tools/profiler/JSObjectBuilder,2.595,33.962,3.214,1,7
modules/freetype2/src/cff/cfftoken,2.941,0.0,3.213,2,2
nsIDOMGlobalPropertyInitializer,2.456,0.0,0.846,0,0
nsPISocketTransportService,2.456,0.0,0.846,0,0
ipc/chromium/src/base/simple_thread_unittest,2.456,0.0,3.213,0,6
js/src/v8-dtoa/cached-powers,5.727,12079.45,3.213,2,5
build/win32/crashinject,2.456,0.0,0.846,0,0
chrome/browser/renderer_host/resource_handler,2.456,0.0,0.846,0,0
ipc/chromium/src/base/worker_pool_linux_unittest,2.456,0.0,3.214,0,14
gfx/angle/src/compiler/TranslatorHLSL,3.39,228.248,3.213,2,7
ipc/chromium/src/base/singleton,18.079,23014.348,3.214,19,3
widget/os2/nsOS2Uni,3.648,2369.537,3.214,9,14
uconv,2.456,0.0,0.846,0,0
layout/tables/nsTablePainter,7.131,10.156,3.214,7,27
nsIIFrameBoxObject,2.456,0.0,0.846,0,0
gfx/graphite2/src/inc/Rule,9.863,20209.503,3.213,11,5
modules/freetype2/src/pfr/pfrsbit,3.542,8333.829,3.214,4,15
nsIHttpHeaderVisitor,2.456,0.0,0.846,0,0
gfx/angle/src/compiler/Intermediate,4.926,209255.693,3.214,5,11
accessible/src/other/nsDocAccessibleWrap,2.456,0.0,3.213,0,1
AccessibleHyperlink,2.456,0.0,0.846,0,0
ipc/chromium/src/base/process,25.874,13638.498,3.214,54,2
nsICachingChannel,2.456,0.0,0.846,0,0
mozilla/_ipdltest/PTestSyncErrorParent,2.456,0.0,0.846,0,0
mozilla/gfx/UserData,2.456,0.0,0.846,0,0
toolkit/mozapps/update/updater/progressui_null,2.456,0.0,3.213,0,1
gfx/skia/include/gpu/GrGLInterface,19.345,12726.118,3.213,24,5
netwerk/protocol/http/HttpChannelParent,2.625,63.082,3.214,2,33
xpcom/tests/TestObserverArray,2.456,0.0,3.213,0,2
intl/uconv/ucvlatin/tis620,2.456,0.0,0.846,0,0
Windows/System,2.456,0.0,0.846,0,0
js/src/ctypes/libffi/testsuite/libffi.call/nested_struct8,2.456,0.0,3.214,0,4
sys/cfgodm,2.456,0.0,0.846,0,0
intl/uconv/ucvlatin/nsVISCIIToUnicode,2.827,0.034,3.214,2,7
content/base/public/nsIDocumentObserver,7.337,713.706,3.214,41,9
security/nss/lib/freebl/sha_fast,5.326,1032.051,3.214,6,13
gfx/skia/include/core/SkData,9.952,393.059,3.213,13,3
media/libjpeg/jdmerge,3.309,15251.242,3.213,3,8
mozilla/dom/TabMessageUtils,2.456,0.0,0.846,0,0
tools/reorder/grope,3.4,0.0,3.213,2,3
valgrind/valgrind,2.456,0.0,0.846,0,0
js/src/jsdbgapi,26.571,23309.588,3.214,43,40
gfx/skia/src/svg/SkSVG,2.456,0.0,3.213,0,1
nsIURIClassifier,2.456,0.0,0.846,0,0
mozilla/throw_gcc,2.456,0.0,0.846,0,0
gfx/cairo/cairo/src/cairo-tee-surface,2.737,1964.513,3.214,1,19
xpcom/reflect/xptcall/src/md/unix/xptcstubs_sparcv9_solaris,2.456,0.0,3.213,0,2
usr/include/QtCore/qtimer,2.456,0.0,0.846,0,0
atomic_ops,2.456,0.0,0.846,0,0
mozilla/_ipdltest/PTestRPCShutdownRaceChild,2.456,0.0,0.846,0,0
security/nss/lib/cryptohi/keythi,23.321,9542.477,3.214,91,9
tools/reorder/rseed,2.456,0.0,0.846,0,0
gfx/cairo/cairo/src/cairo-rectangle,14.258,6186.975,3.213,29,8
nsIDOMEventListener,2.456,0.0,0.846,0,0
content/svg/content/src/nsDOMSVGEvent,2.7,0.803,3.214,2,11
gfx/angle/src/compiler/preprocessor/new/Preprocessor,3.119,0.0,3.212,1,4
gfx/skia/include/core/SkReader32,15.615,7637.455,3.214,46,8
toolkit/components/maintenanceservice/registrycertificates,3.015,2.5,3.213,2,7
gfx/skia/include/core/SkWriter32,15.95,17921.272,3.214,47,10
gfx/thebes/gfxFontConstants,11.119,0.0,3.214,16,0
nsIDOMSVGTransform,2.456,0.0,0.846,0,0
third_party/zlib/contrib/minizip/unzip,2.456,0.0,0.846,0,0
mozilla/ipc/Ril,2.456,0.0,0.846,0,0
gfx/skia/src/gpu/GrAAHairLinePathRenderer,2.946,1871.056,3.214,2,35
widget/gtk2/mozcontainer,4.906,2174.359,3.214,5,2
extensions/spellcheck/hunspell/src/suggestmgr,2.779,217.416,3.214,2,14
js/src/ctypes/libffi/testsuite/libffi.call/return_dbl2,2.456,0.0,3.214,0,2
ipc/chromium/src/chrome/common/win_util_unittest,2.456,0.0,3.214,0,4
ipc/chromium/src/chrome/common/notification_type,4.481,0.0,3.213,9,0
uriloader/exthandler/nsExternalProtocolHandler,2.63,27.977,3.214,2,27
media/libjpeg/jdmainct,2.587,8109.0,3.214,1,7
config/msvc-stl-wrapper.template,2.456,0.0,0.846,0,0
gfx/skia/src/core/SkPathEffect,3.327,883.433,3.213,1,18
security/nss/lib/crmf/cmmfrec,2.492,0.606,3.214,1,24
nsIAppShellService,2.456,0.0,0.846,0,0
nsIDOMNavigatorSms,2.456,0.0,0.846,0,0
modules/libmar/src/mar_read,4.258,10081.741,3.214,5,6
