file,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
netwerk/srtp/src/crypto/include/integers.h,155,0,0,0,8.00
dom/bluetooth/ipc/BluetoothParent.h,213,0,0,0,0.12
xpcom/base/nsAutoPtr.h,1452,1,139,1,0.24
xpcom/glue/nsTArray.h,1830,1,149,3,0.55
xpcom/glue/nsThreadUtils.h,570,1,33,2,0.75
dom/bluetooth/BluetoothCommon.h,144,0,0,0,1.08
dom/bluetooth/bluez/BluetoothHfpManager.h,236,1,1,0,0.41
build/stlport/stlport/stl/config/features.h,1079,0,0,0,29.40
media/webrtc/trunk/webrtc/modules/video_coding/codecs/vp8/default_temporal_layers_unittest.cc,217,5,8,3,0.05
media/webrtc/trunk/testing/gtest/include/gtest/gtest.h,2350,1,102,1,1.60
media/webrtc/trunk/webrtc/modules/video_coding/codecs/interface/video_codec_interface.h,257,1,10,0,1.72
media/webrtc/trunk/webrtc/modules/video_coding/codecs/vp8/default_temporal_layers.h,88,1,2,0,0.77
media/libvpx/vpx/vpx_encoder.h,936,0,0,0,5.54
media/libvpx/vpx/vp8cx.h,354,1,27,0,1.91
mozglue/linker/Utils.h,597,1,74,1,0.38
build/stlport/stlport/stddef.h,44,0,0,0,0.00
xpcom/io/nsBinaryStream.h,90,1,4,0,0.81
xpcom/string/public/nsAString.h,65,1,2,0,0.88
dom/speakermanager/SpeakerManagerService.cpp,198,4,14,3,0.08
dom/speakermanager/SpeakerManagerService.h,72,1,2,0,0.49
dom/speakermanager/SpeakerManagerServiceChild.h,37,0,0,0,0.59
xpcom/glue/nsServiceManagerUtils.h,101,1,8,1,0.08
dom/audiochannel/AudioChannelService.h,229,1,1,0,0.67
xpcom/glue/nsTraceRefcnt.h,95,1,6,0,0.32
toolkit/crashreporter/google-breakpad/src/processor/stackwalker_ppc.cc,146,3,3,1,1.09
toolkit/crashreporter/google-breakpad/src/processor/stackwalker_ppc.h,79,0,0,0,2.81
toolkit/crashreporter/google-breakpad/src/google_breakpad/processor/memory_region.h,76,1,1,0,3.92
toolkit/crashreporter/google-breakpad/src/google_breakpad/processor/stack_frame_cpu.h,249,1,6,0,0.90
toolkit/crashreporter/google-breakpad/src/common/logging.h,182,1,3,0,2.64
toolkit/crashreporter/google-breakpad/src/google_breakpad/common/minidump_cpu_ppc.h,163,0,0,0,4.23
content/svg/content/src/SVGFEFloodElement.cpp,83,1,3,0,0.23
gfx/thebes/gfxContext.h,991,2,31,3,1.16
gfx/thebes/gfxColor.h,227,2,9,2,0.72
layout/generic/nsIFrame.h,3558,1,158,3,1.72
gfx/src/nsColor.h,86,0,0,0,3.91
other-licenses/7zstub/src/Windows/COM.cpp,37,1,4,0,0.09
other-licenses/7zstub/src/7zip/Common/StdAfx.h,9,0,0,0,0.00
other-licenses/7zstub/src/Windows/COM.h,57,1,8,1,0.17
other-licenses/7zstub/src/Common/StringConvert.h,71,1,17,0,0.03
other-licenses/7zstub/src/Common/MyWindows.h,200,0,0,0,0.03
security/sandbox/win/src/sidestep/preamble_patcher.h,111,1,1,0,2.16
tools/reorder/rseed.c,33,3,1,1,0.47
gfx/thebes/gfxScriptItemizer.cpp,246,3,8,4,0.68
gfx/thebes/gfxScriptItemizer.h,100,1,1,0,1.45
intl/unicharutil/util/nsUnicodeProperties.h,168,1,14,0,0.21
xpcom/string/public/nsCharTraits.h,611,2,45,2,0.19
security/sandbox/chromium/base/strings/stringprintf.cc,186,2,12,3,0.27
security/sandbox/chromium/base/strings/stringprintf.h,62,0,0,0,0.65
security/sandbox/chromium/base/scoped_clear_errno.h,34,2,2,1,0.47
security/sandbox/chromium/base/strings/string_util.h,575,2,17,2,0.66
security/sandbox/chromium/base/strings/utf_string_conversions.h,72,0,0,0,0.66
security/sandbox/build/build_config.h,154,0,0,0,0.00
gfx/graphite2/src/inc/Main.h,127,2,4,0,1.00
gfx/graphite2/include/graphite2/Types.h,69,0,0,0,2.80
media/webrtc/trunk/tools/gyp/test/rules-variables/src/input_path/subdir/test.c,9,1,1,0,1.00
gfx/cairo/libpixman/src/pixman-sse2.c,6483,14,156,6,0.02
gfx/skia/src/utils/cityhash/config.h,17,0,0,0,0.00
gfx/cairo/libpixman/src/pixman-private.h,1187,2,12,2,0.16
gfx/cairo/libpixman/src/pixman-combine32.h,272,0,0,0,0.00
gfx/cairo/libpixman/src/pixman-inlines.h,1421,4,5,2,1.30
gfx/cairo/libpixman/src/pixman-compiler.h,247,0,0,0,0.00
gfx/cairo/libpixman/src/pixman.h,1116,0,0,0,0.24
media/webrtc/trunk/webrtc/modules/rtp_rtcp/interface/rtp_payload_registry.h,170,1,8,0,0.19
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_receiver_strategy.h,109,1,1,0,0.80
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_utility.h,215,0,0,0,0.31
media/webrtc/trunk/webrtc/system_wrappers/interface/scoped_ptr.h,257,1,30,1,0.21
media/webrtc/trunk/webrtc/common_types.h,607,1,13,0,0.43
security/nss/lib/dev/devutil.c,1006,5,34,5,0.10
security/nss/lib/dev/devm.h,205,0,0,0,0.08
security/nss/lib/dev/ckhelper.h,157,0,0,0,0.55
security/nss/lib/base/nssbaset.h,119,0,0,0,4.73
security/nss/lib/util/pkcs11t.h,1793,0,0,0,1.07
security/nss/lib/base/base.h,1394,0,0,0,2.05
security/nss/lib/util/nssilckt.h,191,0,0,0,4.77
security/nss/lib/util/nssilock.h,288,0,0,0,50.50
nsprpub/pr/include/prtypes.h,565,0,0,0,13.94
security/nss/lib/util/pkcs11n.h,466,0,0,0,4.95
security/nss/lib/dev/devtm.h,25,0,0,0,5.50
gfx/angle/src/libGLESv2/renderer/RenderStateCache.h,101,0,0,0,0.20
gfx/angle/src/libGLESv2/angletypes.h,129,0,0,0,0.07
gfx/angle/src/common/angleutils.h,56,2,3,1,0.41
netwerk/base/public/nsAsyncRedirectVerifyHelper.h,124,1,4,1,0.74
xpcom/glue/nsCycleCollectionParticipant.h,1150,1,19,1,0.66
media/webrtc/trunk/webrtc/modules/desktop_capture/differ.cc,210,4,6,6,0.31
media/webrtc/trunk/webrtc/modules/desktop_capture/differ.h,91,1,4,0,1.16
media/webrtc/trunk/webrtc/modules/desktop_capture/differ_block.h,31,0,0,0,3.20
media/webrtc/trunk/webrtc/system_wrappers/interface/logging.h,168,1,1,0,4.53
layout/mathml/nsMathMLsemanticsFrame.cpp,120,3,5,3,0.61
layout/mathml/nsMathMLsemanticsFrame.h,31,1,1,0,0.73
layout/generic/nsFrame.h,869,2,4,2,0.77
gfx/skia/include/utils/win/SkTScopedComPtr.h,64,2,9,3,0.32
gfx/skia/include/core/SkTypes.h,611,1,4,0,2.74
gfx/skia/include/core/SkTemplates.h,358,2,48,3,0.41
gfx/skia/src/effects/SkMagnifierImageFilter.cpp,356,2,23,3,0.05
gfx/skia/include/core/SkBitmap.h,806,3,47,3,1.59
gfx/skia/include/effects/SkMagnifierImageFilter.h,36,1,2,0,0.40
gfx/skia/include/core/SkColorPriv.h,863,5,62,3,0.38
gfx/skia/include/core/SkFlattenableBuffers.h,175,1,15,0,0.18
gfx/skia/include/core/SkPostConfig.h,363,0,0,0,0.00
gfx/skia/src/gpu/effects/GrSingleTextureEffect.h,73,1,4,1,0.65
gfx/skia/src/gpu/gl/GrGLEffect.h,99,1,1,0,2.00
gfx/skia/src/gpu/gl/GrGLEffectMatrix.h,121,4,1,3,0.96
gfx/skia/src/gpu/gl/GrGLSL.h,165,4,3,3,1.21
gfx/skia/src/gpu/gl/GrGLTexture.h,110,2,17,4,0.22
gfx/skia/include/gpu/GrTBackendEffectFactory.h,78,4,5,3,0.59
gfx/skia/include/gpu/GrEffectUnitTest.h,101,1,2,0,0.74
gfx/skia/include/gpu/GrConfig.h,393,4,2,3,33.75
gfx/skia/include/core/SkScalar.h,379,3,20,3,1.90
modules/freetype2/src/base/ftadvanc.c,162,7,3,2,0.33
modules/freetype2/include/freetype/ftadvanc.h,182,0,0,0,10.62
modules/freetype2/include/freetype/config/ftheader.h,832,0,0,0,0.00
modules/freetype2/src/base/ftpic.c,55,0,0,0,0.00
modules/freetype2/include/freetype/freetype.h,4012,0,0,0,9.49
modules/freetype2/include/freetype/config/ftconfig.h,598,1,1,0,6.62
modules/freetype2/include/freetype/fttypes.h,598,0,0,0,7.46
toolkit/crashreporter/google-breakpad/src/client/mac/crash_generation/crash_generation_server.h,150,0,0,0,1.25
toolkit/crashreporter/google-breakpad/src/common/mac/MachIPC.h,301,1,15,0,1.37
ipc/glue/InputStreamUtils.cpp,174,5,4,3,0.10
ipc/glue/InputStreamUtils.h,32,0,0,0,0.43
ipc/glue/nsIIPCSerializableInputStream.h,57,1,1,0,0.25
xpcom/glue/nsComponentManagerUtils.h,304,2,21,1,0.08
netwerk/base/src/nsMIMEInputStream.h,29,0,0,0,3.33
xpcom/io/nsMultiplexInputStream.h,29,0,0,0,3.33
netwerk/build/nsNetCID.h,1013,0,0,0,0.00
xpcom/io/nsStringStream.h,74,0,0,0,4.50
xpcom/build/nsXULAppAPI.h,470,0,0,0,2.33
toolkit/crashreporter/google-breakpad/src/processor/call_stack.cc,53,2,2,1,2.83
toolkit/crashreporter/google-breakpad/src/google_breakpad/processor/stack_frame.h,141,2,4,1,1.58
gfx/gl/SharedSurfaceEGL.h,118,1,5,0,0.20
gfx/gl/SharedSurfaceGL.h,273,1,23,0,0.09
gfx/gl/SurfaceFactory.h,55,1,3,0,0.31
gfx/gl/GLLibraryEGL.h,540,1,44,0,0.04
gfx/gl/SurfaceTypes.h,117,1,3,0,0.14
content/canvas/src/WebGLExtensionStandardDerivatives.cpp,21,1,3,0,0.44
content/canvas/src/WebGLContext.h,1298,1,76,1,0.12
content/canvas/src/WebGLExtensions.h,234,1,8,0,0.07
nsprpub/pr/tests/forktest.c,311,1,1,0,3.25
nsprpub/lib/libc/include/plgetopt.h,125,0,0,0,2.83
nsprpub/pr/include/nspr.h,43,0,0,0,0.00
nsprpub/pr/include/obsolete/protypes.h,199,0,0,0,4.13
nsprpub/pr/include/prinet.h,99,0,0,0,0.00
nsprpub/pr/include/prinrval.h,146,0,0,0,10.09
tools/trace-malloc/stoptions.h,302,0,0,0,0.61
tools/trace-malloc/spacetrace.h,694,0,0,0,2.75
media/webrtc/trunk/webrtc/modules/video_capture/linux/device_info_linux.cc,358,6,9,5,0.12
media/webrtc/trunk/webrtc/modules/video_capture/linux/device_info_linux.h,53,1,1,0,0.62
build/stlport/stlport/stl/config/_gcc.h,198,0,0,0,0.00
build/stlport/stlport/stl/config/host.h,342,0,0,0,0.00
media/webrtc/trunk/webrtc/system_wrappers/interface/ref_count.h,82,1,8,1,1.17
media/webrtc/trunk/webrtc/system_wrappers/interface/trace.h,91,1,2,0,2.09
dom/bluetooth/ipc/BluetoothChild.cpp,169,1,14,1,0.14
ipc/chromium/src/base/basictypes.h,255,1,1,0,5.16
dom/bluetooth/ipc/BluetoothChild.h,105,0,0,0,0.28
dom/bluetooth/BluetoothReplyRunnable.h,71,1,2,0,0.22
dom/bluetooth/BluetoothService.h,404,1,3,0,0.74
dom/bluetooth/ipc/BluetoothServiceChildProcess.h,217,1,1,0,0.08
media/webrtc/signaling/src/sipcc/core/includes/dialplanint.h,93,0,0,0,0.25
media/webrtc/signaling/src/sipcc/core/includes/phone_types.h,32,0,0,0,0.19
media/webrtc/signaling/src/sipcc/core/includes/dialplan.h,111,0,0,0,0.20
build/stlport/stlport/stl/config/_freebsd.h,3,0,0,0,0.00
mfbt/HashFunctions.cpp,38,3,1,1,0.53
dom/plugins/ipc/PluginProcessChild.h,45,1,3,0,0.41
modules/libpref/src/nsPrefBranch.h,267,1,15,1,0.17
xpcom/build/nsXPCOM.h,418,0,0,0,3.14
xpcom/glue/nsVoidArray.h,261,2,19,1,0.42
xpcom/glue/nsWeakReference.h,64,1,4,0,0.39
xpcom/glue/nsClassHashtable.h,117,2,5,2,0.65
media/webrtc/trunk/testing/gtest/samples/sample4_unittest.cc,45,4,2,2,5.50
media/webrtc/trunk/testing/gtest/samples/sample4.h,53,1,1,0,4.50
accessible/src/windows/msaa/ARIAGridAccessibleWrap.h,61,1,2,0,0.83
accessible/src/generic/ARIAGridAccessible.h,150,2,2,0,0.73
accessible/src/windows/ia2/ia2AccessibleTable.h,176,1,1,0,0.94
accessible/src/windows/ia2/ia2AccessibleTableCell.h,69,1,1,0,0.89
media/libvpx/vp9/common/vp9_scale.c,149,2,10,2,0.24
media/libvpx/vp9_rtcd.h,40,0,0,0,0.00
media/libvpx/vp9/common/vp9_filter.h,51,0,0,0,0.76
media/libvpx/vp9/common/vp9_scale.h,57,1,2,0,0.45
media/libvpx/vpx_config_generic-gnu.h,93,0,0,0,0.00
media/libvpx/vp9/common/vp9_mv.h,39,1,1,0,0.65
media/libvpx/vp9_rtcd_x86-linux-gcc.h,1120,0,0,0,0.01
content/media/encoder/ContainerWriter.h,77,1,3,0,1.07
content/media/encoder/EncodedFrameContainer.h,97,1,14,1,0.38
content/media/encoder/TrackMetadataBase.h,32,1,3,1,0.47
uriloader/exthandler/nsMIMEInfoImpl.h,195,1,8,1,1.17
content/html/content/src/HTMLMenuElement.cpp,268,3,16,3,0.04
content/base/src/nsAttrValueInlines.h,220,2,19,1,0.11
dom/events/nsEventDispatcher.h,263,0,0,0,0.00
content/xul/content/src/nsXULContextMenuBuilder.h,50,1,4,0,0.19
media/libvpx/vp9/common/vp9_convolve.h,22,0,0,0,2.00
widget/gonk/GonkMemoryPressureMonitoring.h,14,0,0,0,2.00
gfx/gl/VBOArena.cpp,37,2,3,1,0.17
gfx/gl/VBOArena.h,35,0,0,0,0.50
gfx/gl/GLContext.h,2919,3,284,4,0.12
dom/bluetooth/bluez/BluetoothA2dpManager.cpp,460,3,32,3,0.18
dom/bluetooth/bluez/BluetoothA2dpManager.h,90,1,1,0,0.15
dom/bluetooth/bluez/BluetoothSocket.h,52,1,2,0,0.16
dom/bluetooth/bluez/BluetoothUtils.h,51,0,0,0,0.18
xpcom/glue/MainThreadUtils.h,50,0,0,0,4.50
dom/bluetooth/BluetoothProfileManagerBase.h,89,0,0,0,1.63
xpcom/glue/nsTArrayForwardDeclare.h,39,0,0,0,2.00
js/src/jit/SnapshotWriter.h,78,1,3,0,0.24
js/src/jit/Bailouts.h,181,1,4,1,1.60
js/src/jit/CompactBuffer.h,160,1,19,2,0.16
js/src/jit/Ion.h,196,0,0,0,0.00
js/src/jit/IonCode.h,771,1,109,2,0.17
js/src/jit/Registers.h,143,1,23,0,0.09
js/src/jit/IonTypes.h,308,5,9,1,0.19
js/src/jit/IonMacroAssembler.h,1426,0,0,0,0.00
js/src/jit/RegisterSets.h,873,1,147,1,0.06
media/webrtc/trunk/webrtc/video_engine/test/auto_test/source/vie_autotest_main.cc,197,4,8,2,0.16
media/webrtc/trunk/webrtc/video_engine/test/auto_test/interface/vie_autotest_main.h,49,0,0,0,1.47
toolkit/crashreporter/google-breakpad/src/third_party/linux/include/gflags/gflags.h,533,0,0,0,3.29
media/webrtc/trunk/webrtc/test/testsupport/fileutils.h,152,0,0,0,10.25
media/webrtc/trunk/webrtc/video_engine/test/auto_test/interface/vie_autotest.h,132,0,0,0,0.57
media/webrtc/trunk/webrtc/video_engine/test/auto_test/interface/vie_autotest_window_manager_interface.h,33,1,1,0,1.08
media/webrtc/trunk/webrtc/video_engine/test/auto_test/interface/vie_window_creator.h,32,0,0,0,1.40
nsprpub/pr/src/threads/combined/prustack.c,174,4,4,3,0.50
nsprpub/pr/include/private/primpl.h,2123,0,0,0,0.79
nsprpub/pr/include/prclist.h,108,0,0,0,8.20
nsprpub/pr/include/prmem.h,126,0,0,0,15.00
nsprpub/pr/include/prlog.h,221,0,0,0,5.67
ipc/chromium/src/third_party/libevent/include/event2/bufferevent.h,821,0,0,0,5.38
ipc/chromium/src/third_party/libevent/mac/event2/event-config.h,454,0,0,0,0.00
ipc/chromium/src/third_party/libevent/include/event2/util.h,697,0,0,0,8.07
widget/gonk/libui/PowerManager.h,33,0,0,0,2.25
modules/libpref/src/nsPrefsFactory.cpp,54,1,1,0,0.14
modules/libpref/src/prefapi.h,191,0,0,0,2.12
intl/icu/source/common/ucnv_ext.cpp,1137,8,16,8,0.47
intl/icu/source/common/unicode/utypes.h,723,1,2,0,2.51
intl/icu/source/common/unicode/uset.h,1124,1,3,0,5.66
intl/icu/source/common/ucnv_bld.h,286,0,0,0,1.59
intl/icu/source/common/ucnv_cnv.h,321,0,0,0,1.35
intl/icu/source/common/ucnv_ext.h,479,0,0,0,5.17
intl/icu/source/common/cmemory.h,599,2,37,4,1.16
intl/icu/source/common/uassert.h,32,0,0,0,0.00
intl/icu/source/common/unicode/ucnv.h,2034,1,4,0,5.76
caps/include/nsScriptSecurityManager.h,209,1,2,0,0.38
xpcom/glue/nsInterfaceHashtable.h,144,2,7,2,0.40
xpcom/ds/nsHashtable.h,368,1,28,2,0.22
xpcom/glue/pldhash.h,582,1,3,0,2.46
nsprpub/lib/libc/include/plstr.h,437,0,0,0,4.50
dom/base/nsIScriptExternalNameSet.h,39,1,1,0,1.67
widget/TouchEvents.h,215,1,17,0,0.28
netwerk/test/TestPerf.cpp,253,3,15,3,0.06
netwerk/test/TestCommon.h,50,2,7,2,0.22
gfx/harfbuzz/src/hb-cache-private.hh,74,2,3,1,0.88
gfx/harfbuzz/src/hb-private.hh,918,2,59,4,0.17
build/stlport/stlport/stl/_move_construct_fwk.h,159,1,4,0,0.65
build/stlport/stlport/stl/_pair.h,186,1,6,0,0.36
build/stlport/stlport/stl/type_traits.h,626,1,92,0,0.37
build/stlport/stlport/stl/config/_system.h,174,0,0,0,0.00
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/random_vector.h,50,1,3,0,0.70
media/webrtc/trunk/webrtc/system_wrappers/interface/constructor_magic.h,50,0,0,0,0.00
media/webrtc/trunk/webrtc/typedefs.h,156,0,0,0,0.00
accessible/src/generic/ARIAGridAccessible.cpp,657,4,38,7,0.09
accessible/src/generic/ARIAGridAccessible-inl.h,59,5,2,4,0.22
accessible/src/generic/Accessible-inl.h,59,2,5,1,0.19
accessible/src/base/AccIterator.h,320,1,12,0,0.51
accessible/src/base/nsAccUtils.h,248,1,6,1,1.53
accessible/src/base/Role.h,796,0,0,0,3.74
accessible/src/base/States.h,285,0,0,0,3.28
netwerk/srtp/src/crypto/include/err.h,174,0,0,0,2.39
content/canvas/src/WebGLExtensionDebugRendererInfo.cpp,21,1,3,0,0.44
dom/smil/nsSMILInstanceTime.cpp,208,3,13,2,0.11
dom/smil/nsSMILInstanceTime.h,163,1,13,1,1.14
dom/smil/nsSMILInterval.h,85,2,3,1,0.57
dom/smil/nsSMILTimeValueSpec.h,126,1,6,0,0.28
intl/uconv/util/nsUCConstructors.h,80,0,0,0,0.09
intl/uconv/public/uconvutil.h,98,0,0,0,0.14
widget/gtk/compat/gdk/gdkkeysyms.h,266,0,0,0,0.00
content/html/content/src/HTMLLinkElement.h,148,1,12,0,0.28
content/base/src/nsStyleLinkElement.h,127,1,3,0,0.61
xpcom/glue/nsVersionComparator.h,149,1,9,0,0.64
xpcom/glue/nsStringGlue.h,22,0,0,0,0.00
intl/icu/source/i18n/transreg.h,462,0,0,0,1.93
intl/icu/source/i18n/unicode/translit.h,1329,1,4,0,6.00
intl/icu/source/common/hash.h,208,1,20,1,0.39
intl/icu/source/common/uvector.h,413,1,14,0,1.35
content/base/src/nsPlainTextSerializer.cpp,1962,8,39,5,0.29
content/base/src/nsPlainTextSerializer.h,227,1,5,0,0.67
intl/lwbrk/public/nsLWBrkCIID.h,22,0,0,0,0.00
content/base/src/nsTextFragment.h,201,2,10,1,1.02
xpcom/string/public/nsReadableUtils.h,407,1,5,0,1.93
intl/unicharutil/util/nsUnicharUtils.h,147,1,2,0,1.24
intl/lwbrk/public/nsILineBreaker.h,74,1,3,0,0.71
other-licenses/atk-1.0/atk/atk.h,55,0,0,0,0.00
other-licenses/atk-1.0/atk/atkobject.h,650,1,1,0,1.51
other-licenses/atk-1.0/atk/atkaction.h,112,0,0,0,1.16
other-licenses/atk-1.0/atk/atkcomponent.h,171,0,0,0,0.30
other-licenses/atk-1.0/atk/atkdocument.h,80,0,0,0,0.84
other-licenses/atk-1.0/atk/atkeditabletext.h,105,0,0,0,0.47
other-licenses/atk-1.0/atk/atkgobjectaccessible.h,67,0,0,0,1.47
other-licenses/atk-1.0/atk/atkhyperlink.h,106,0,0,0,0.85
other-licenses/atk-1.0/atk/atkhyperlinkimpl.h,76,0,0,0,3.08
other-licenses/atk-1.0/atk/atkhypertext.h,80,0,0,0,1.17
other-licenses/atk-1.0/atk/atkimage.h,86,0,0,0,0.81
other-licenses/atk-1.0/atk/atknoopobject.h,51,0,0,0,1.36
other-licenses/atk-1.0/atk/atknoopobjectfactory.h,58,0,0,0,1.50
other-licenses/atk-1.0/atk/atkobjectfactory.h,68,1,1,0,1.00
other-licenses/atk-1.0/atk/atkplug.h,61,0,0,0,1.31
other-licenses/atk-1.0/atk/atkregistry.h,69,1,1,0,0.91
other-licenses/atk-1.0/atk/atkrelation.h,88,0,0,0,1.44
other-licenses/atk-1.0/atk/atkrelationset.h,79,0,0,0,0.70
other-licenses/atk-1.0/atk/atkrelationtype.h,83,1,1,0,2.04
other-licenses/atk-1.0/atk/atkselection.h,96,0,0,0,0.82
other-licenses/atk-1.0/atk/atksocket.h,65,0,0,0,1.22
other-licenses/atk-1.0/atk/atkstate.h,132,0,0,0,1.39
other-licenses/atk-1.0/atk/atkstateset.h,81,1,1,0,0.64
other-licenses/atk-1.0/atk/atkstreamablecontent.h,107,0,0,0,2.00
other-licenses/atk-1.0/atk/atktable.h,218,0,0,0,0.17
other-licenses/atk-1.0/atk/atktext.h,367,0,0,0,0.50
other-licenses/atk-1.0/atk/atkutil.h,242,0,0,0,2.41
other-licenses/atk-1.0/atk/atkvalue.h,95,0,0,0,1.10
gfx/skia/include/effects/SkBlendImageFilter.h,50,1,5,0,0.21
gfx/skia/include/core/SkImageFilter.h,171,3,10,3,1.86
gfx/skia/include/core/SkPreConfig.h,271,0,0,0,0.00
gfx/skia/include/core/SkFlattenable.h,86,2,10,3,0.77
content/canvas/src/WebGLExtensionTextureFloatLinear.cpp,20,1,3,0,0.33
layout/generic/nsIScrollableFrame.h,289,0,0,0,3.83
gfx/src/nsCoord.h,372,1,31,3,0.51
layout/base/ScrollbarStyles.h,31,1,4,0,0.40
layout/generic/nsIScrollbarOwner.h,35,0,0,0,1.67
layout/base/Units.h,282,1,27,0,0.19
layout/generic/nsQueryFrame.h,96,2,2,1,0.52
gfx/skia/src/gpu/GrTemplates.h,70,2,5,1,0.70
gfx/skia/include/gpu/GrNoncopyable.h,30,1,1,0,1.57
js/src/ctypes/libffi/testsuite/libffi.call/negint.c,53,2,2,0,0.27
js/src/ctypes/libffi/testsuite/libffi.call/ffitest.h,129,0,0,0,0.00
xpcom/tests/TestSynchronization.cpp,387,3,16,1,0.12
xpcom/tests/TestHarness.h,284,3,14,4,0.18
modules/freetype2/src/truetype/ttpic.c,101,0,0,0,0.00
modules/freetype2/src/truetype/ttpic.h,81,0,0,0,10.00
modules/freetype2/src/truetype/tterrors.h,41,0,0,0,0.00
modules/freetype2/include/freetype/config/ftoption.h,833,0,0,0,336.00
gfx/cairo/cairo/src/cairo-surface-snapshot-private.h,48,0,0,0,7.00
gfx/cairo/cairo/src/cairo-surface-private.h,103,0,0,0,1.89
extensions/spellcheck/hunspell/src/mozHunspellDirProvider.cpp,140,4,3,2,0.48
extensions/spellcheck/hunspell/src/mozHunspellDirProvider.h,73,0,0,0,1.75
xpcom/build/nsXPCOMCID.h,177,0,0,0,0.00
xpcom/string/public/nsLiteralString.h,41,0,0,0,0.00
editor/libeditor/base/ChangeAttributeTxn.cpp,111,3,11,3,0.16
editor/libeditor/base/ChangeAttributeTxn.h,77,1,2,0,0.79
editor/libeditor/base/nsEditor.h,874,1,23,0,0.48
toolkit/crashreporter/google-breakpad/src/client/windows/tests/crash_generation_app/crash_generation_app.h,35,0,0,0,0.00
toolkit/crashreporter/google-breakpad/src/client/windows/tests/crash_generation_app/resource.h,73,0,0,0,0.00
modules/freetype2/include/freetype/ftmm.h,378,0,0,0,4.66
