node,page_rank,betweenness,closeness,indegree,outdegree
nsIServiceWorkerManager,1.339,0.0,0.495,0,0
build/stlport/stlport/rlocks,1.339,0.0,0.495,0,0
extensions/universalchardet/src/base/nsEUCJPProber,1.642,399.604,1.797,2,8
gfx/cairo/libpixman/src/pixman-glyph,2.663,856.186,1.797,1,12
dom/xbl/nsXBLProtoImplProperty,1.449,385.028,1.797,3,29
media/webrtc/trunk/testing/platform_test,20.411,12252.204,1.796,6,2
ipc/chromium/src/base/tuple,5.955,0.0,1.796,5,0
media/omx-plugin/include/ics/cutils/atomic,2.146,0.0,1.796,2,0
intl/icu/source/common/utrie2_builder,1.79,13338.195,1.797,6,10
build/stlport/stlport/stl/_streambuf,31.914,4627.128,1.796,14,8
media/webrtc/trunk/webrtc/modules/audio_coding/main/acm2/acm_g7291,1.613,0.0,1.797,1,5
security/nss/lib/ckfw/capi/staticobj,1.449,0.5,1.796,1,4
media/webrtc/trunk/webrtc/test/vcm_capturer,1.682,65.353,1.796,2,12
media/mtransport/third_party/nrappkit/src/port/win32/include/csi_platform,8.747,6.567,1.796,38,1
intl/icu/source/i18n/region_impl,1.397,0.0,1.796,1,5
security/sandbox/win/src/policy_engine_params,4.784,7512.94,1.796,18,4
intl/icu/source/tools/genrb/errmsg,2.076,778.236,1.797,7,6
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/chebyshev,1.539,0.0,1.796,1,3
security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_rwlock,3.173,8231.629,1.796,4,11
media/webrtc/signaling/src/sipcc/include/ccapi_types,13.929,382605.673,1.796,49,3
ascii_a,1.339,0.0,0.495,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/RTPchange,1.339,0.0,1.797,0,7
stagefright/TimeSource,1.339,0.0,0.495,0,0
content/media/MediaInfo,2.652,193.204,1.797,19,4
netwerk/cache/nsCacheDevice,1.676,60.64,1.796,7,3
content/media/fmp4/ffmpeg/include/libavutil/audioconvert,1.569,0.0,1.796,1,0
media/libvpx/vpx_rtcd_x86-linux-gcc,2.477,7265.0,1.796,1,1
layout/forms/nsGfxCheckboxControlFrame,1.431,64.73,1.796,2,16
media/webrtc/trunk/webrtc/modules/audio_device/audio_device_utility,6.462,141.687,1.796,17,2
gfx/skia/trunk/src/gpu/gl/win/SkNativeGLContext_win,2.074,27.287,1.796,5,6
security/nss/cmd/libpkix/pkix/top/test_ocsp,1.355,141.008,1.796,1,24
gfx/skia/trunk/src/views/animated/SkBorderView,1.386,16.5,1.796,1,22
mach/mach_host,1.339,0.0,0.495,0,0
content/html/content/src/HTMLTimeElement,1.524,0.0,1.796,1,7
security/sandbox/win/src/filesystem_dispatcher,1.438,88.513,1.796,2,19
nsprpub/pr/include/md/_win95,13.879,93041.797,1.796,21,5
media/webrtc/signaling/src/sipcc/core/includes/kpml_common_util,1.452,0.0,1.796,2,1
media/webrtc/signaling/src/sipcc/core/sipstack/h/pmhdefs,4.045,0.0,1.796,5,0
editor/libeditor/base/nsStyleSheetTxns,1.452,1595.326,1.796,3,20
sys/byteorder,1.339,0.0,0.495,0,0
nsIDOMXULMenuListElement,1.339,0.0,0.495,0,0
media/mtransport/test/buffered_stun_socket_unittest,1.339,0.0,1.797,0,25
media/webrtc/trunk/webrtc/voice_engine/include/voe_dtmf,1.842,0.317,1.796,7,2
content/base/src/nsContentAreaDragDrop,1.498,7166.888,1.797,5,38
nsIWindowMediatorListener,1.339,0.0,0.495,0,0
gfx/angle/src/compiler/preprocessor/DirectiveHandlerBase,12.38,0.0,1.796,4,1
js/src/ctypes/libffi/testsuite/libffi.call/cls_longdouble_va,1.339,0.0,1.796,0,3
dom/media/bridge/MediaModule,1.339,0.0,1.796,0,2
layout/tables/nsTableColGroupFrame,1.59,179.088,1.797,6,31
toolkit/components/places/tests/cpp/mock_Link,1.402,1263.86,1.796,1,14
gfx/skia/trunk/include/core/SkPath,32.881,53260.646,1.797,155,17
memory/jemalloc/src/src/hash,1.339,0.0,0.495,0,0
layout/generic/nsHTMLParts,2.445,30687.992,1.796,28,26
nsprpub/pr/tests/acceptreademu,1.339,0.0,1.796,0,18
media/libopus/silk/fixed/find_LPC_FIX,1.398,29.556,1.796,1,14
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/bitrate,1.838,40.162,1.797,6,11
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/util/utility,5.12,7298.0,1.796,5,2
browser/components/translation/cld2/internal/cld2_generated_quadchrome0122_16,1.339,0.0,1.796,0,2
js/src/jsapi,88.436,2368538.822,1.797,433,102
mfbt/IntegerPrintfMacros,1.339,0.0,0.495,0,0
rasdlg,1.339,0.0,0.495,0,0
gfx/skia/trunk/src/core/SkTypeface,3.427,45536.96,1.797,23,17
nsprpub/pr/include/md/_freebsd,1.339,0.0,1.796,0,2
layout/base/nsDisplayItemTypes,3.433,20743.0,1.797,3,3
dom/events/FocusEvent,1.339,0.0,1.796,0,10
build/stlport/stlport/using/h/iomanip,1.339,0.0,0.495,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq/buffer_stats,2.097,6.321,1.797,6,3
widget/xpwidgets/nsTransferable,1.626,629.019,1.797,6,29
mozilla/gmp/PGMPVideoEncoderParent,1.339,0.0,0.495,0,0
toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/directory_reader_unittest,1.339,0.0,1.796,0,8
nsIDataSignatureVerifier,1.339,0.0,0.495,0,0
nsIDOMHTMLMenuElement,1.339,0.0,0.495,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/cng/webrtc_cng,2.696,114759.036,1.797,10,17
usr/include/sys/syslog,1.339,0.0,0.495,0,0
ISimpleDOMText,1.339,0.0,0.495,0,0
build/stlport/stlport/stl/_string_sum_methods,1.339,0.0,0.495,0,1
media/webrtc/signaling/src/sipcc/core/common/sip_socket_api,1.459,2.45,1.796,3,4
netwerk/base/src/nsAuthInformationHolder,1.634,0.0,1.797,3,6
intl/icu/source/common/ulist,1.645,21.365,1.796,4,8
nsIGSettingsService,1.339,0.0,0.495,0,0
gfx/angle/src/libGLESv2/renderer/FenceImpl,1.96,0.0,1.796,5,2
uriloader/prefetch/OfflineCacheUpdateGlue,1.433,65.375,1.797,2,19
mozilla/dom/XULCommandEventBinding,1.339,0.0,0.495,0,0
intl/icu/source/i18n/zonemeta,1.609,74.141,1.797,6,25
nsINativeAppSupport,1.339,0.0,0.495,0,0
nsIPromptFactory,1.339,0.0,0.495,0,0
gfx/skia/trunk/src/lazy/SkCachingPixelRef,1.419,0.0,1.796,1,15
intl/icu/source/i18n/unicode/ugender,1.804,1629.76,1.796,2,2
dom/xbl/nsXBLContentSink,1.426,17734.441,1.797,3,39
media/webrtc/signaling/src/sipcc/cpr/darwin/cpr_darwin_tst,1.339,0.0,0.495,0,0
toolkit/crashreporter/client/crashreporter_unix_common,1.554,4.5,1.796,1,5
dom/plugins/test/testplugin/javaplugin/nptest_name,1.339,0.0,0.495,0,0
content/html/document/src/HTMLAllCollection,1.386,0.0,1.797,1,25
unix_dns,1.339,0.0,0.495,0,0
dom/base/PerformanceEntry,1.559,6.581,1.796,3,15
media/mtransport/third_party/nICEr/src/stun/stun_msg,3.232,508.408,1.796,18,12
