node,page_rank,betweenness,closeness,indegree,outdegree
jpeg/jdsample,3.277,7320.481,3.42,2,10
nsIDOMHTMLUListElement,2.81,0.0,0.946,0,0
toolkit/crashreporter/google-breakpad/src/client/mac/crash_generation/crash_generation_client,4.722,10.5,3.42,3,3
security/nss/lib/softoken/legacydb/lowkeyti,5.127,222.349,3.421,11,9
SystemConfiguration/SCNetworkReachability,2.81,0.0,0.946,0,0
nsITreeContentView,2.81,0.0,0.946,0,0
editor/composer/src/nsComposeTxtSrvFilter,3.173,258.871,3.421,2,14
mozilla/dom/AudioChild,2.81,0.0,0.946,0,0
ipc/chromium/src/chrome/common/property_bag,5.031,2307.201,3.42,2,3
nsIContentPolicy,2.81,0.0,0.946,0,0
widget/src/gtk2/gtk2compat,2.81,0.0,0.946,0,0
nsIClipboardDragDropHookList,2.81,0.0,0.946,0,0
net/url_request/url_request_test_job,2.81,0.0,0.946,0,0
nsprpub/pr/include/obsolete/pralarm,3.432,1.0,3.421,3,3
content/events/src/nsEventStateManager,7.068,136542.151,3.421,37,89
content/html/content/src/nsHTMLObjectElement,2.81,0.0,3.421,0,44
nsIByteArrayInputStream,2.81,0.0,0.946,0,0
gfx/cairo/cairo/src/cairo-bentley-ottmann-rectangular,4.62,3108.994,3.421,9,15
security/nss/lib/softoken/legacydb/cdbhdl,4.097,278.168,3.421,8,8
nsprpub/pr/src/pthreads/ptsynch,2.81,0.0,0.946,0,0
security/nss/lib/pk11wrap/pk11akey,5.274,8321.625,3.421,27,46
mozilla/_ipdltest/PTestNestedLoopsParent,2.81,0.0,0.946,0,0
nsIFrameMessageManager,2.81,0.0,0.946,0,0
mozilla/CondVar,2.81,0.0,0.946,0,0
js/jsd/jsd_val,3.343,51.375,3.42,3,17
modules/libjar/zipstruct,3.095,0.0,3.42,3,0
sqlite3rtree,2.81,0.0,0.946,0,0
HandlerLoader,2.81,0.0,0.946,0,0
security/nss/lib/util/oidstring,3.316,6.423,3.421,5,9
nsICrashReporter,2.81,0.0,0.946,0,0
js/src/assembler/moco/MocoStubs,3.385,0.0,3.419,2,0
_stubs/netscape_jsdebug_JSSourceTextProvider,2.81,0.0,0.946,0,0
nsprpub/pr/src/io/prpolevt,19.248,3910.372,3.421,9,15
commdlg,2.81,0.0,0.946,0,0
nsprpub/pr/src/md/windows/w95sock,3.241,14.73,3.421,1,19
netwerk/system/win32/nsNotifyAddrListener,2.928,0.0,3.421,1,21
ipc/chromium/src/third_party/libevent/test/test-eof,2.81,0.0,3.42,0,2
iptypes,2.81,0.0,0.946,0,0
sys/auxv,2.81,0.0,0.946,0,0
netwerk/base/src/nsBufferedStreams,2.96,36.142,3.421,2,22
netwerk/cache/nsCacheRequest,3.004,7.482,3.421,2,11
usr/include/GL/gl,2.81,0.0,0.946,0,0
nsIDOMXULCommandEvent,2.81,0.0,0.946,0,0
toolkit/crashreporter/google-breakpad/src/common/linux/linux_syscall_support,12.411,0.0,3.42,12,0
modules/libreg/include/NSReg,6.404,164.111,3.421,7,2
js/src/ctypes/libffi/testsuite/libffi.call/cls_sshort,2.81,0.0,3.42,0,3
extensions/auth/nsAuthSambaNTLM,3.064,398.884,3.421,2,31
nsprpub/pr/src/md/os2/os2thred,9.72,1663.858,3.421,1,11
mozilla/net/PNeckoChild,2.81,0.0,0.946,0,0
extensions/widgetutils/src/nsWidgetUtils,2.81,0.0,3.421,0,27
ipc/chromium/src/base/condition_variable,6.879,103.546,3.42,9,3
widget/src/xpwidgets/nsClipboardHelper,3.349,115.497,3.421,5,15
mozilla/dom/PAudioChild,2.81,0.0,0.946,0,0
nsprpub/pr/src/io/prprf,190.393,401719.556,3.421,173,10
usr/include/sys/unistd,2.81,0.0,0.946,0,0
intl/uconv/ucvlatin/8859-5,2.81,0.0,0.946,0,0
ipc/chromium/src/third_party/libevent/sample/time-test,2.81,0.0,3.42,0,3
js/jsd/resource,2.81,0.0,0.946,0,0
modules/freetype2/src/autofit/afdummy,3.69,1.112,3.42,3,7
AccessibleHyperlink,2.81,0.0,0.946,0,0
intl/locale/src/windows/nsWin32Locale,3.139,85.743,3.421,3,14
js/src/nanojit/VMPI,7.398,13977.186,3.421,2,4
nsprpub/pr/src/cplus/rcascii,2.81,0.0,0.946,0,0
security/coreconf/nsinstall/sunos4,2.81,0.0,0.946,0,0
security/nss/lib/softoken/legacydb/lgdb,4.111,771.774,3.421,10,14
nsISAXContentHandler,2.81,0.0,0.946,0,0
content/canvas/src/WebGLTexelConversions,7.869,37428.086,3.421,10,2
netwerk/base/src/nsDownloader,2.996,19.201,3.421,2,17
nsIIOService,2.81,0.0,0.946,0,0
nsIGeolocationProvider,2.81,0.0,0.946,0,0
media/libtremor/lib/tremor_floor1,2.81,0.0,3.421,0,16
dom/base/StructuredCloneTags,2.81,0.0,3.42,0,1
content/svg/content/src/DOMSVGPathSeg,3.124,222.67,3.421,3,24
content/base/src/nsPropertyTable,9.459,2842.464,3.421,14,11
media/libtheora/lib/internal,30.874,37691.152,3.42,20,9
config/makedep,2.81,0.0,3.421,0,2
chrome/browser/chrome_plugin_host,2.81,0.0,0.946,0,0
modules/freetype2/include/freetype/ftbdf,3.434,0.0,3.42,4,3
js/src/xpconnect/tests/components/native/xpctest_params,2.81,0.0,3.421,0,17
nsprpub/pr/src/md/unix/uxrng,2.81,0.0,3.421,0,9
gfx/cairo/cairo/src/cairo-beos,3.009,0.0,3.42,1,1
js/src/yarr/PageBlock,17.707,2324.895,3.42,6,6
media/libvpx/vp8/common/coefupdateprobs,4.761,0.0,3.42,2,2
nsIDOMStyleSheet,2.81,0.0,0.946,0,0
intl/chardet/src/nsCyrillicProb,2.987,0.0,3.421,1,1
layout/inspector/src/inSearchLoop,3.385,0.0,3.421,1,5
nsIRecentBadCertsService,2.81,0.0,0.946,0,0
intl/hyphenation/src/hnjstdio,6.945,5344.973,3.421,2,8
nsprpub/pr/tests/pipepong,2.81,0.0,3.421,0,2
widget/src/cocoa/nsToolkit,5.198,0.0,0.946,1,0
xpcom/glue/nsThreadIDs,2.81,0.0,0.946,0,0
js/src/ctypes/libffi/testsuite/libffi.call/cls_20byte1,3.407,0.0,3.42,1,3
gfx/cairo/cairo/src/cairo-user-font,7.61,24616.917,3.421,3,23
AccessibleHyperlink_i,2.81,0.0,0.946,0,0
xpcom/tests/static-checker/o3,2.81,0.0,3.421,0,1
editor/libeditor/base/SetDocTitleTxn,3.121,18.249,3.421,2,10
parser/expat/lib/xmltok_ns,4.092,0.0,3.42,2,2
layout/xul/base/src/nsScrollBoxFrame,2.81,0.0,3.421,0,19
toolkit/crashreporter/client/crashreporter_unix_common,2.81,0.0,3.42,0,6
nsIHttpAuthenticableChannel,2.81,0.0,0.946,0,0
view/public/nsViewsCID,2.932,0.0,3.42,4,0
other-licenses/android/APKOpen,38.683,203051.433,3.421,3,17
nsprpub/pr/src/io/prfile,24.358,32287.316,3.421,108,20
toolkit/crashreporter/google-breakpad/src/client/mac/handler/testcases/breakpad_nlist_test,3.568,0.0,3.421,1,4
toolkit/crashreporter/google-breakpad/src/client/windows/crash_generation/crash_generation_server,4.267,83.797,3.421,5,9
js/src/perf/pm_linux,2.81,0.0,3.421,0,3
parser/expat/lib/nametab,3.691,0.0,3.419,1,0
modules/freetype2/src/gxvalid/gxvmort4,3.896,1.3,3.42,3,5
modules/freetype2/include/freetype/internal/services/svgxval,2.81,0.0,0.946,0,0
toolkit/components/find/nsFindService,3.432,19.858,3.421,2,9
mozilla/chrome/RegistryMessageUtils,2.81,0.0,0.946,0,0
nsIDOMPopStateEvent,2.81,0.0,0.946,0,0
security/nss/lib/util/secalgid,2.81,0.0,3.421,0,12
extensions/spellcheck/hunspell/src/baseaffix,3.433,0.0,3.42,2,2
mozIStorageValueArray,2.81,0.0,0.946,0,0
xpcom/tests/static-checker/o13,4.004,0.0,3.421,1,1
intl/uconv/ucvlatin/nsUnicodeToISO88595,3.234,0.033,3.421,2,7
nsprpub/lib/libc/src/base64,5.847,1070.113,3.421,23,6
nsIDOMNavigator,2.81,0.0,0.946,0,0
mozilla/jsipc/ObjectWrapperParent,2.81,0.0,0.946,0,0
security/nss/lib/nss/nssinit,10.489,38704.466,3.421,53,50
usr/include/sys/un,2.81,0.0,0.946,0,0
security/manager/pki/src/nsPKIParamBlock,3.585,555.908,3.421,3,12
startupcache/StartupCacheUtils,3.207,20.915,3.421,2,11
