node,page_rank,betweenness,closeness,indegree,outdegree
security/nss/lib/ckfw/dbm/instance,3.56,461.978,3.359,1,9
xpcom/threads/nsThreadManager,3.223,504.151,3.36,5,23
security/nss/cmd/signtool/javascript,2.874,52.778,3.36,1,24
nsprpub/pr/tests/dbmalloc1,2.774,0.0,3.36,0,6
xpcom/io/nsBinaryStream,2.984,60.301,3.36,3,25
rdf/base/src/nsRDFXMLParser,2.998,313.864,3.36,2,21
gfx/thebes/gfxPath,5.798,1174.19,3.36,6,9
nsprpub/pr/src/md/beos/bproc,2.774,0.0,3.36,0,12
mozilla/plugins/NPEventAndroid,2.774,0.0,0.938,0,0
js/src/xpconnect/sample/xpcsample1,2.774,0.0,3.36,0,14
editor/txmgr/src/nsTransactionManager,3.613,1581.697,3.36,3,21
security/nss/lib/pki/pkistore,4.221,4572.608,3.36,8,26
layout/generic/nsBidiFrames,2.804,0.0,3.359,1,0
accessible/src/base/nsARIAMap,6.16,1791.24,3.36,8,8
accessible/src/atk/nsHyperTextAccessibleWrap,4.347,0.0,3.359,10,1
js/src/xpconnect/tests/idispatch/COM/nsXPCDispTestScriptOff,5.28,0.0,0.939,2,2
ipc/chromium/src/chrome/common/ipc_message,29.532,61170.895,3.36,67,11
mozilla/dom/indexedDB/IDBDatabase,2.774,0.0,0.938,0,0
winbase,2.774,0.0,0.938,0,0
storage/src/mozStorageAsyncStatement,3.256,2024.324,3.36,5,35
layout/tables/nsCellMap,3.27,324.355,3.36,6,26
gfx/cairo/cairo/src/cairo-xlib,3.646,0.0,3.359,4,1
extensions/cookie/nsCookieModule,2.774,0.0,3.36,0,7
mozilla/_ipdltest/PTestRPCErrorCleanupParent,2.774,0.0,0.938,0,0
modules/freetype2/src/autofit/afpic,4.986,74.192,3.359,4,3
netwerk/socket/nsSOCKSIOLayer,3.038,1072.095,3.36,2,27
layout/tables/nsTableOuterFrame,2.989,16.379,3.36,4,39
nsIUUIDGenerator,2.774,0.0,0.938,0,0
nsICacheInfoChannel,2.774,0.0,0.938,0,0
content/html/content/src/nsHTMLBodyElement,2.916,69.696,3.36,2,36
content/xslt/src/xslt/txTextOutput,3.212,0.0,3.36,2,8
content/html/content/public/nsHTMLMediaElement,4.177,17268.158,3.36,12,26
security/nss/lib/zlib/example,2.774,0.0,3.36,0,12
parser/html/nsHtml5Tokenizer,4.22,11526.871,3.36,14,32
nsIDOMLSProgressEvent,2.774,0.0,0.938,0,0
usr/include/bits/resource,2.774,0.0,0.938,0,0
usr/include/X11/Xlib,2.774,0.0,0.938,0,0
xpcom/string/src/nsDependentString,2.774,0.0,3.359,0,6
security/nss/lib/freebl/mpi/primes,7.248,0.0,3.359,3,1
qfiledialog,2.774,0.0,0.938,0,0
security/nss/lib/libpkix/pkix/params/pkix_resourcelimits,8.155,697.043,3.359,8,8
ipc/chromium/src/base/json_reader_unittest,2.774,0.0,3.359,0,6
xpcom/string/public/nsXPCOMStrings,30.869,10463.316,3.36,18,6
Common/CoderMixer2ST,2.774,0.0,0.938,0,0
security/nss/lib/freebl/alghmac,6.922,1081.314,3.36,12,9
js/src/jsscriptinlines,20.407,168.212,3.36,19,12
nsIDOMHTMLHeadingElement,2.774,0.0,0.938,0,0
xpcom/reflect/xptcall/src/md/win32/xptcinvoke_x86_64,2.774,0.0,3.36,0,6
nsISAXLexicalHandler,2.774,0.0,0.938,0,0
content/svg/content/src/nsSVGPathGeometryElement,4.335,43.567,3.36,13,9
js/src/xpconnect/tests/idispatch/COM/nsXPCDispSimple,6.705,0.0,0.939,3,2
toolkit/crashreporter/google-breakpad/src/common/dwarf_cfi_to_module_unittest,2.774,0.0,3.359,0,8
nsIPopupWindowManager,2.774,0.0,0.938,0,0
usr/include/fontconfig/fontconfig,2.774,0.0,0.938,0,0
nsprpub/pr/tests/op_nofil,2.774,0.0,3.359,0,10
dom/plugins/test/testplugin/nptest_droid,2.774,0.0,3.359,0,4
mozilla/jetpack/PJetpack,2.774,0.0,0.938,0,0
intl/uconv/ucvtw2/nsEUCTWToUnicode,3.097,0.033,3.36,2,9
modules/freetype2/src/cff/cffobjs,3.853,2055.175,3.359,5,23
dbghelp,2.774,0.0,0.938,0,0
js/src/jsobjinlines,140.644,34331.994,3.36,53,38
mozilla/layers/PLayersChild,2.774,0.0,0.938,0,0
nsIMacUtils,2.774,0.0,0.938,0,0
security/nss/cmd/libpkix/sample_apps/validate_chain,2.807,17.641,3.36,1,39
js/src/editline/editline,4.953,46.781,3.36,2,6
widget/src/cocoa/ComplexTextInputPanel,2.774,0.0,0.938,0,0
nsIPopupBoxObject,2.774,0.0,0.938,0,0
toolkit/crashreporter/client/crashreporter_gtk_common,5.054,19533.576,3.36,3,10
content/base/src/nsContentPolicy,2.916,2321.411,3.36,2,20
intl/unicharutil/src/nsCategoryImp,3.274,8.43,3.36,2,7
xpcom/string/public/nsEmbedString,5.528,159.666,3.36,8,1
nsprpub/pr/include/md/_nextstep,2.774,0.0,3.36,0,3
startupcache/StartupCacheModule,2.774,0.0,3.36,0,9
nsprpub/lib/ds/plvrsion,2.774,0.0,3.36,0,4
xpfe/appshell/src/nsAppShellWindowEnumerator,3.03,0.143,3.36,2,18
security/nss/lib/pkcs7/p7create,3.517,466.414,3.36,10,25
intl/uconv/ucvlatin/macgurmukhi,2.774,0.0,0.938,0,0
gfx/cairo/cairo/src/cairo-ft-private,3.863,5639.72,3.359,2,2
dbm/src/h_page,3.714,138.563,3.36,3,11
js/src/jsregexp,23.375,36770.995,3.36,18,32
nsprpub/lib/libc/src/strpbrk,4.77,10.148,3.36,8,2
xpcom/reflect/xptcall/src/md/unix/xptc_gcc_x86_unix,3.638,0.0,3.359,3,0
nsprpub/pr/tests/logger,2.774,0.0,3.36,0,12
xpcom/reflect/xptcall/src/md/unix/xptcstubs_x86_64_solaris,2.774,0.0,3.36,0,9
toolkit/components/parentalcontrols/nsParentalControlsServiceWin,2.897,0.0,3.36,1,20
content/xml/document/src/nsXMLPrettyPrinter,2.897,13.628,3.36,2,28
ipc/chromium/src/base/scoped_vector,2.774,0.0,3.36,0,4
security/nss/cmd/libpkix/pkix/top/test_basicchecker,2.807,1.708,3.359,1,10
content/svg/content/src/nsSVGAnimateElement,2.774,0.0,3.36,0,16
layout/generic/nsHTMLParts,10.386,26914.52,3.36,58,16
docshell/shistory/src/nsSHTransaction,3.117,1.315,3.36,2,11
other-licenses/android/rt,10.612,0.0,3.359,1,0
dom/plugins/test/testplugin/nptest_utils,4.082,0.0,3.36,2,5
accessible/src/mac/nsRootAccessibleWrap,2.989,1.419,3.359,2,1
widget/public/nsEvent,20.351,0.0,3.359,19,0
ipc/chromium/src/base/scoped_comptr_win,4.289,1146.126,3.36,2,4
security/nss/lib/base/arena,35.28,47997.436,3.36,56,12
