node,page_rank,betweenness,closeness,indegree,outdegree
js/src/yarr/PageBlock,3.209,4831.028,2.059,3,7
media/webrtc/trunk/webrtc/modules/audio_coding/main/source/acm_dtmf_playout,1.895,1364.525,2.06,2,10
media/webrtc/signaling/src/sipcc/core/ccapp/cc_blf,1.622,0.0,2.059,0,4
build/stlport/stlport/stl/_algobase,29.757,59406.661,2.06,17,21
mozilla/dom/ExternalHelperAppParent,1.622,0.0,0.549,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/source/bandwidth_estimator,2.519,15157.561,2.06,5,8
nsprpub/lib/ds/plarenas,5.176,1.927,2.059,2,2
media/libvpx/vpx_scale/vpxscale,4.279,7.75,2.059,12,2
net/if_types,1.622,0.0,0.549,0,0
gfx/layers/d3d11/CompositorD3D11Shaders,1.74,0.0,2.059,2,0
intl/icu/source/common/ucnv_u7,1.762,0.305,2.06,1,8
dom/plugins/base/android/ANPOpenGL,1.622,0.0,2.059,0,7
nit_encode,1.622,0.0,0.549,0,0
build/stlport/stlport/time,1.622,0.0,2.059,0,3
gfx/thebes/gfxDrawable,2.345,77.074,2.06,9,17
intl/uconv/ucvlatin/nsUnicodeToCP1255,1.867,0.041,2.06,2,7
media/webrtc/trunk/webrtc/system_wrappers/source/atomic32_mac,3.345,12.986,2.06,6,3
xpcom/reflect/xptcall/src/md/unix/xptcstubs_pa32,1.622,0.0,2.06,0,9
share,1.622,0.0,0.549,0,0
mozilla/dom/NodeListBinding,1.622,0.0,0.549,0,0
nsIScriptableDateFormat,1.622,0.0,0.549,0,0
gfx/angle/src/compiler/BaseTypes,5.699,0.0,2.059,9,0
accessible/src/xul/XULTreeGridAccessible,6.058,20693.868,2.06,5,49
mozilla/dom/HTMLTableColElement,1.622,0.0,0.549,0,0
nsIListBoxObject,1.622,0.0,0.549,0,0
media/libvpx/vp8/decoder/threading,1.714,15376.754,2.06,2,22
intl/uconv/ucvcn/nsGBKConvUtil,3.846,284.776,2.06,7,8
media/webrtc/trunk/webrtc/common_audio/signal_processing/filter_ar_fast_q12,1.622,0.0,2.06,0,2
sndio,1.622,0.0,0.549,0,0
other-licenses/7zstub/src/7zip/FileManager/Resource/ProgressDialog/ProgressDialog,1.937,137.492,2.059,3,10
