attach_id,hour,mozilla_reviewer,reviewer_exp,month,weekday,monthday,review_period,crash_inducing
691288,14,False,436,12,3,12,0.0,False
691301,13,False,122,12,3,12,0.0,False
8424552,14,True,653,05,2,20,1.5,False
8424553,14,True,654,05,2,20,1.5,False
8424554,15,True,655,05,2,20,1.5,False
8656743,21,False,898,09,4,3,0.1,False
8424556,15,True,656,05,2,20,1.5,False
508434,22,False,376,01,1,31,0.2,False
8547519,2,True,288,01,2,13,0.6,False
691330,17,False,234,12,3,12,0.1,False
8424580,4,False,635,05,1,19,0.0,False
560262,23,False,661,09,3,14,0.0,True
560267,19,False,617,09,1,19,4.6,False
822424,17,False,4395,10,5,25,0.0,False
8555674,5,True,1154,01,3,28,0.0,False
530287,13,True,171,05,4,5,0.0,True
560284,0,False,662,09,4,15,0.0,True
691357,19,True,98,12,3,12,0.1,False
560286,22,False,539,09,2,20,5.9,False
691368,16,True,68,12,3,12,0.0,False
691371,22,False,580,12,3,12,0.2,False
8686767,16,True,243,11,5,13,0.8,False
8686771,1,True,433,11,5,13,0.2,False
8686772,2,False,592,11,1,16,3.2,False
822457,19,True,735,10,5,25,0.0,False
508447,18,True,309,01,1,31,0.0,False
560329,10,False,113,10,4,6,20.7,False
429258,23,False,15,02,5,26,0.0,False
464764,1,True,314,08,5,13,1.6,False
691440,20,False,170,12,3,12,0.1,False
8555769,14,False,401,01,3,28,0.2,False
8424704,9,False,5067,05,1,19,0.0,False
560388,10,False,114,10,4,6,20.7,False
691461,22,False,1128,12,3,12,0.1,False
560394,16,True,68,09,5,16,0.9,False
8686870,20,True,1579,11,3,18,5.9,False
8613081,22,False,560,05,5,29,0.1,False
8555800,13,True,1387,01,4,29,1.1,False
8555832,16,True,1174,01,3,28,0.1,False
8555844,16,False,4067,01,3,28,0.1,False
560472,18,False,1901,09,5,16,0.8,False
8656784,7,False,1101,09,4,10,6.5,False
429411,15,False,46,02,0,28,0.0,False
822629,21,False,166,11,3,13,16.1,False
8424807,21,False,4625,05,1,19,0.3,False
691560,4,False,174,12,4,13,0.2,False
8555886,20,False,5498,01,3,28,0.2,False
8424818,13,True,1208,05,1,19,0.0,False
8424820,13,True,1209,05,1,19,0.0,False
560506,20,False,540,09,1,26,3.3,False
560518,19,False,618,09,1,19,3.5,False
822665,1,False,582,10,6,26,0.0,False
822666,1,False,583,10,6,26,0.0,False
8555916,19,False,1186,01,4,29,1.1,False
560527,8,False,4,09,5,16,0.0,False
822675,16,True,1122,10,2,29,3.6,False
691606,2,False,2497,12,4,13,0.1,False
8555929,19,True,915,01,3,28,0.1,False
8555932,17,False,626,01,3,28,0.0,False
429469,18,False,39,03,2,9,8.5,False
8555936,17,False,627,01,3,28,0.0,False
560553,21,False,51,09,5,16,0.2,False
8367993,17,False,611,01,4,30,0.0,False
691633,4,False,213,12,4,13,0.1,False
822706,7,False,629,10,6,26,0.0,False
822709,7,False,632,10,6,26,0.0,False
8555962,15,False,1096,02,2,3,1.1,False
8424897,16,False,776,05,1,19,0.0,False
560578,23,True,360,09,2,20,4.3,False
8613112,19,False,1207,05,6,30,0.9,False
560596,18,False,137,10,1,17,31.0,False
691673,21,True,133,12,4,13,0.7,False
691675,21,True,135,12,4,13,0.7,False
822751,13,False,582,10,6,26,0.0,False
691683,12,True,189,12,4,13,0.3,False
822758,13,False,586,10,6,26,0.0,False
691692,6,False,175,12,4,13,0.1,False
560631,21,False,601,09,5,16,0.0,False
8556029,18,False,1187,01,4,29,1.0,False
8503893,21,False,1613,10,1,13,0.7,False
560642,2,False,1903,09,6,17,0.2,False
691715,7,True,202,12,4,13,0.0,False
8424975,0,False,618,05,2,20,0.3,False
822803,18,False,588,10,6,26,0.0,False
691740,23,True,26,12,1,17,4.5,True
8424990,21,False,5069,05,1,19,0.1,False
429607,0,True,34,03,6,13,11.1,False
429614,23,True,16,03,1,1,0.0,False
429621,6,True,12,03,3,3,1.3,False
8556087,20,False,1940,02,2,3,6.0,False
822842,18,False,112,11,1,4,8.8,False
8556092,22,False,5499,01,3,28,0.0,False
8482058,17,True,1018,09,1,1,0.6,False
822851,12,True,402,10,0,27,0.4,False
8425033,1,False,873,05,2,20,0.2,False
530359,17,False,896,05,4,5,0.0,False
691798,14,False,1359,12,5,14,1.0,False
691807,14,False,198,12,4,13,0.0,False
691813,9,True,959,12,6,15,1.7,False
822886,14,True,1841,10,1,28,1.1,False
822889,14,True,1844,10,1,28,1.1,False
691819,17,True,69,12,4,13,0.1,False
691821,18,True,70,12,4,13,0.1,False
8556143,0,False,1251,01,4,29,0.0,False
8556144,0,False,1252,01,4,29,0.0,False
8556145,0,False,1253,01,4,29,0.0,False
8556149,0,False,1254,01,4,29,0.0,False
8556150,0,False,1255,01,4,29,0.0,False
8556151,0,False,1256,01,4,29,0.0,False
8556152,0,False,1257,01,4,29,0.0,False
530367,18,False,579,05,4,5,0.0,False
8687230,19,False,1802,11,2,17,4.2,False
8350997,19,False,4124,01,1,6,15.3,False
8425088,22,False,5071,05,1,19,0.0,False
822914,17,True,351,10,0,27,0.1,False
822916,0,True,314,10,2,29,1.4,False
822918,1,False,1106,11,2,5,8.4,False
822919,0,True,315,10,2,29,1.4,False
560776,7,False,605,09,2,20,1.8,False
560777,19,False,621,09,1,19,1.3,False
822922,21,True,316,11,1,11,15.2,False
617751,3,True,129,04,2,24,0.0,False
822924,1,True,317,10,2,29,1.4,False
429711,20,False,83,03,1,8,6.3,False
560784,0,False,809,09,1,19,0.5,False
8687249,16,True,2045,11,5,13,0.0,False
8687255,3,False,5852,11,5,20,6.5,False
8687257,22,False,5853,11,5,20,7.2,False
691866,17,False,578,12,4,13,0.0,False
8687259,4,False,584,11,5,20,6.5,False
530373,18,False,45,05,4,5,0.0,False
560800,4,False,128,09,2,27,8.4,False
560803,18,True,681,10,1,10,22.0,False
691886,11,False,3407,02,5,22,70.7,False
8556211,2,False,1259,01,4,29,0.1,False
8425154,0,True,5,05,3,21,1.0,False
8425168,1,True,6,05,2,20,0.0,False
560851,14,False,138,10,1,10,21.4,False
464846,5,False,220,08,6,21,9.5,False
560857,6,False,96,09,1,19,0.0,False
560864,2,False,33,09,4,29,9.7,False
560867,21,False,622,09,1,19,0.5,False
560869,5,False,611,09,2,20,0.8,False
8394705,10,False,20,03,5,21,0.0,False
434074,21,False,18,03,5,26,3.9,False
823026,23,True,144,10,1,28,1.1,False
560887,19,True,143,10,4,6,17.3,False
429853,22,False,85,03,2,2,0.0,False
691998,16,False,423,12,2,25,11.8,False
560927,8,False,623,10,1,10,20.7,False
560932,10,False,612,10,0,9,19.8,False
8556327,7,False,68,01,4,29,0.0,False
692010,23,True,933,01,5,11,29.1,True
8425265,7,False,1429,05,2,20,0.0,False
8556344,10,False,1261,01,4,29,0.1,False
8425273,0,True,353,05,4,22,1.7,False
692027,22,False,194,12,4,13,0.0,False
692030,22,False,123,12,4,13,0.0,False
560960,14,False,178,09,2,20,0.9,True
8687433,23,True,1252,11,5,13,0.0,False
439312,22,False,82,04,1,26,11.1,False
8556365,19,False,243,02,1,2,4.4,False
692049,15,True,907,12,5,14,0.7,False
692052,20,True,908,12,5,14,0.9,False
692055,23,True,139,12,4,13,0.0,False
692056,23,True,140,12,4,13,0.0,False
823145,14,False,3910,11,4,21,24.4,False
823146,14,False,3911,11,4,21,24.4,False
823147,14,False,3912,11,5,22,25.4,False
823148,18,False,3913,11,4,21,24.6,False
823149,19,False,3914,11,4,21,24.7,False
823152,9,False,285,10,1,28,0.2,False
429938,6,True,13,03,3,3,0.0,False
692087,23,False,826,12,5,14,0.9,False
692090,22,True,1186,12,5,14,0.9,False
561021,20,False,325,09,2,20,1.0,False
561024,2,False,327,09,2,20,0.2,False
561026,2,False,328,09,2,20,0.2,False
561028,2,False,329,09,2,20,0.2,False
561029,2,False,330,09,2,20,0.2,False
561034,3,False,332,09,2,20,0.2,False
561035,3,False,333,09,2,20,0.2,False
561036,3,False,334,09,2,20,0.2,False
692111,2,False,280,12,5,14,0.0,False
692113,4,True,621,12,6,22,8.1,False
692118,2,True,16,12,5,14,0.0,False
561053,23,False,1908,09,1,19,0.0,True
561058,18,False,2,09,4,22,2.8,False
692132,16,False,223,01,5,4,21.6,False
692133,0,False,224,01,6,26,42.9,True
8556461,14,True,157,01,4,29,0.0,False
430005,17,True,32,03,3,3,0.2,False
692151,23,False,437,12,5,14,0.8,False
8556472,17,False,334,02,5,6,8.1,False
8556474,14,False,335,02,1,9,11.0,False
823237,17,False,8,10,1,28,0.3,False
561101,2,False,99,09,2,20,0.0,False
692176,5,False,1078,01,4,3,20.0,False
692180,7,False,141,12,5,14,0.1,False
823257,18,True,663,11,1,4,4.0,False
561114,21,False,107,09,0,25,5.7,False
823273,14,False,875,10,1,28,0.1,False
8556523,18,True,95,02,2,3,5.1,False
561141,19,False,164,10,2,11,21.5,False
561149,20,False,336,09,2,20,0.4,False
561150,20,False,337,09,2,20,0.4,False
561152,20,False,338,09,2,20,0.4,False
8556546,17,True,289,01,4,29,0.0,False
8569515,15,False,2716,04,1,20,53.7,False
8556548,16,False,336,02,1,9,10.9,False
8425482,15,True,1583,05,2,20,0.0,False
8425484,15,True,1584,05,2,20,0.0,False
8425486,14,False,946,05,2,20,0.0,False
823320,13,False,571,10,1,28,0.0,False
823324,13,True,149,10,1,28,0.0,False
561182,19,False,1910,09,2,20,0.2,False
692259,7,False,301,12,1,17,2.8,False
823335,14,False,572,10,1,28,0.0,False
561192,15,True,510,09,2,20,0.0,False
8556586,19,True,988,01,4,29,0.0,False
561195,16,False,191,09,3,21,1.0,False
8556590,1,False,1529,01,6,31,1.3,False
561200,15,False,30,09,2,20,0.0,False
8556593,1,False,1530,01,6,31,1.3,False
8547679,22,False,5782,01,1,12,0.2,False
8425536,15,False,949,05,2,20,0.0,False
8425539,18,True,988,05,2,20,0.1,False
692295,20,True,73,12,5,14,0.2,False
823369,18,True,618,10,1,28,0.1,False
8425548,21,False,192,05,2,20,0.2,False
823376,15,False,222,10,1,28,0.0,False
692306,20,True,792,12,5,14,0.2,False
8372921,4,False,1062,02,2,11,2.2,False
8687704,3,False,1316,11,1,16,0.3,False
561247,18,False,1282,09,2,20,0.0,False
692321,23,False,827,12,5,14,0.3,False
552294,3,True,98,08,4,11,0.0,False
692327,17,False,2511,12,5,14,0.0,False
692332,5,False,1082,01,4,3,19.5,False
692333,19,False,3412,12,5,14,0.1,False
430193,5,False,14,03,4,4,0.2,False
8425587,13,True,658,05,3,21,0.9,False
692349,3,False,643,12,2,18,3.4,False
552300,22,True,309,08,4,11,0.8,False
692363,15,False,12,12,5,21,6.9,False
692375,22,False,644,12,5,14,0.0,False
823449,13,False,573,11,5,1,3.8,False
692378,19,False,173,12,5,14,0.0,False
692379,19,False,174,12,5,14,0.0,False
692382,20,False,2512,12,5,14,0.0,False
692383,20,False,2513,12,5,14,0.0,False
692386,20,False,2514,12,5,14,0.0,False
692387,20,False,2515,12,5,14,0.0,False
8425636,17,False,8,05,2,20,0.0,False
692389,20,False,2516,12,5,14,0.0,False
692390,20,False,2517,12,5,14,0.0,False
692393,20,False,2518,12,5,14,0.0,False
692395,20,False,2519,12,5,14,0.0,False
692397,20,False,2520,12,5,14,0.0,False
8569545,0,True,932,02,4,26,0.0,False
561346,2,False,281,09,2,27,6.1,False
8556747,5,False,1176,01,5,30,0.3,False
8556758,13,False,457,02,5,6,7.6,False
823511,22,False,21,10,1,28,0.1,False
561371,20,False,140,09,4,22,1.7,False
823526,19,False,1388,10,1,28,0.0,False
692464,9,True,190,12,1,17,2.4,False
561394,2,False,1204,09,4,22,0.4,False
8556794,14,False,1941,01,5,30,0.5,False
430336,19,True,17,03,4,4,0.1,False
8425729,22,False,542,05,2,20,0.1,False
561419,17,False,6,09,3,21,0.3,False
421250,23,True,2,01,5,15,3.3,False
561426,21,False,614,10,1,10,19.4,False
823575,4,True,321,11,5,1,3.3,False
8425755,2,False,53,05,5,23,2.2,False
561438,13,False,179,09,3,21,0.1,False
561441,18,False,5,09,3,21,0.3,False
561443,6,False,615,09,4,22,0.8,False
8687911,23,False,422,11,5,20,4.5,False
561460,23,True,511,09,3,21,0.4,False
561466,14,False,17,09,3,21,0.0,False
823611,23,False,1108,11,2,5,8.1,False
823613,11,False,588,11,5,1,3.6,False
430402,23,False,10,03,4,4,0.1,False
692550,19,False,2523,02,3,13,0.9,False
574179,11,False,687,11,3,16,2.6,False
823636,22,True,616,10,1,28,0.0,False
561497,6,False,616,09,4,22,0.6,False
823642,0,False,331,10,2,29,0.0,False
823643,23,True,620,10,1,28,0.0,False
8556892,13,False,4075,01,6,31,1.4,False
823649,23,False,7,10,1,28,0.0,False
8425829,2,False,128,05,3,21,0.2,False
561518,6,False,292,10,4,6,8.5,False
692591,20,False,3414,12,6,15,0.3,False
823669,23,True,36,10,1,28,0.0,False
823670,13,False,576,11,5,1,3.6,False
692602,17,False,225,12,4,20,5.0,False
561535,20,False,464,09,4,22,1.1,False
464960,21,True,33,08,3,11,0.0,False
561547,6,False,617,09,4,22,0.5,False
561548,16,False,230,09,4,22,0.9,False
8425871,2,True,121,05,3,21,0.1,False
823696,1,False,4399,10,2,29,0.0,False
823701,21,True,1123,11,1,4,6.9,False
561561,21,True,338,09,3,21,0.0,False
8688026,0,False,856,11,2,17,0.2,False
430494,20,True,11,03,6,6,1.7,False
692639,20,False,413,12,2,18,3.0,False
430497,7,True,6,03,5,5,0.2,False
430500,4,False,61,03,5,5,0.0,False
561578,1,False,610,09,4,22,0.1,False
692657,23,False,1083,12,6,15,0.0,False
561598,20,False,165,09,1,26,4.9,False
430529,19,False,67,03,5,5,0.5,False
692674,17,False,2526,12,1,17,1.6,False
692687,21,False,762,12,1,17,1.8,False
8425945,19,False,492,05,4,22,1.7,False
823775,1,False,4401,10,3,30,0.8,False
430560,15,False,62,03,5,5,0.2,False
823779,1,False,4402,10,3,30,0.8,False
561648,3,False,1916,09,4,22,0.0,False
8425973,14,False,3153,05,3,21,0.5,False
561656,19,True,514,09,5,23,1.6,False
692731,20,False,1073,12,4,20,4.2,False
561662,8,False,235,09,4,22,0.1,False
692736,8,True,191,12,1,17,0.7,False
561665,17,False,389,09,4,22,0.5,False
430598,21,False,103,03,5,5,0.3,False
561671,17,False,395,09,4,22,0.5,False
561672,17,False,396,09,4,22,0.0,False
430601,15,True,11,03,5,5,0.1,False
8426012,4,False,1203,05,3,21,0.0,False
692765,8,False,340,12,2,18,1.5,False
823841,8,False,642,10,2,29,0.0,False
823842,8,False,643,10,2,29,0.0,False
8557096,16,False,1088,01,5,30,0.1,False
8426030,13,True,1248,05,3,21,0.4,False
430639,2,False,46,03,6,6,0.0,False
8426037,1,False,778,05,3,28,6.8,False
8426038,15,False,524,05,3,21,0.4,False
430648,18,False,63,03,5,5,0.0,False
8557113,16,True,1178,01,5,30,0.1,False
8557114,17,False,1177,01,5,30,0.0,False
8426049,8,False,384,05,3,21,0.1,False
823879,9,False,286,10,2,29,0.0,False
561737,4,False,1207,09,6,24,1.6,False
561740,19,False,668,09,1,26,4.2,False
561741,15,True,339,09,4,22,0.0,False
561748,23,False,194,09,4,22,0.3,False
8557146,17,False,1144,01,5,30,0.0,False
823903,22,True,113,10,2,29,0.5,False
692837,14,False,19,12,1,17,0.4,False
692840,7,False,1136,12,1,17,0.1,False
8426089,14,False,3156,05,3,21,0.2,False
8426090,21,True,913,05,3,21,0.6,False
561771,14,True,193,09,2,27,4.9,True
8426092,6,False,139,05,4,22,0.9,False
430702,20,False,5,03,5,5,0.0,False
8426095,21,True,605,05,5,23,2.5,False
561785,23,False,1917,09,4,22,0.3,True
8688252,15,True,1675,11,2,17,0.4,False
8426110,8,False,131,05,3,21,0.0,False
561794,18,True,144,09,4,22,0.0,False
561798,6,True,684,09,5,30,7.5,False
8688264,16,True,67,11,2,17,0.4,False
8688265,15,True,244,11,2,17,0.4,False
561807,14,False,143,10,1,17,24.8,False
8657009,9,True,294,09,1,7,3.0,False
692909,16,True,75,12,1,17,0.2,False
823983,14,False,133,10,4,31,2.0,False
823986,18,True,1058,11,1,11,13.2,False
8482249,1,True,108,09,2,2,0.6,False
8426172,18,True,32,05,3,21,0.3,False
8426179,12,True,124,05,3,21,0.0,False
561861,0,False,755,09,5,23,0.2,False
430790,4,True,42,03,2,16,10.0,False
692938,12,True,192,12,2,18,0.9,False
561869,2,False,283,09,2,27,4.2,False
692943,10,True,193,12,2,18,0.8,False
692945,11,True,194,12,2,18,0.8,False
8426194,14,False,525,05,3,21,0.1,False
8426195,14,True,1587,05,3,21,0.1,False
692952,16,True,76,12,1,17,0.0,False
8426208,15,False,779,05,3,21,0.1,False
8426209,15,False,780,05,3,21,0.1,False
8426210,15,False,781,05,3,21,0.1,False
8426211,15,False,782,05,3,21,0.1,False
692969,17,True,77,12,1,17,0.0,False
8426218,15,False,784,05,3,21,0.1,False
561900,18,False,611,09,1,26,3.0,False
561901,21,True,368,09,5,23,1.0,False
8426227,21,False,4637,05,3,21,0.3,False
824052,11,False,589,10,3,30,0.0,False
824053,11,False,590,10,3,30,0.0,False
8547797,22,False,1768,01,1,12,0.0,False
561921,2,True,322,09,5,23,0.1,False
692995,17,False,72,12,1,17,0.0,False
561927,21,False,669,09,3,28,5.9,False
561930,20,False,133,09,1,26,3.9,False
561933,4,True,332,09,5,23,0.2,False
693009,18,True,76,12,1,17,0.0,False
8557335,18,False,450,02,1,2,2.9,False
8557337,3,True,461,02,2,10,10.2,False
693020,20,True,214,12,1,17,0.1,False
693023,12,True,195,12,2,18,0.7,False
8557347,22,False,196,01,5,30,0.0,False
8426282,20,True,914,05,3,21,0.2,False
8557363,20,True,1394,02,2,3,3.9,False
561974,6,False,614,09,5,23,0.0,False
693054,23,True,196,12,1,17,0.1,True
824127,18,True,48,10,2,29,0.0,False
693061,17,False,2529,12,2,18,0.9,True
8591501,4,True,1135,04,2,14,0.9,False
824153,20,False,134,10,2,29,0.1,False
824154,20,False,135,10,2,29,0.1,False
824156,20,False,136,10,2,29,0.1,False
8426340,6,False,712,05,3,28,6.6,False
8557414,1,False,1179,02,2,3,3.0,False
824168,19,False,2470,10,2,29,0.0,False
824171,17,True,600,10,3,30,0.9,False
824172,17,True,601,10,3,30,0.9,False
8688499,23,False,598,11,3,18,1.3,False
824181,19,True,622,10,2,29,0.0,False
562051,6,False,1919,09,6,24,0.6,False
693135,23,False,590,12,1,17,0.0,False
431000,4,True,7,03,1,8,0.3,False
8657050,22,True,1278,09,4,17,3.6,False
508744,14,True,152,02,2,1,0.0,False
431031,12,False,93,03,1,8,0.3,False
693187,1,False,176,12,2,18,0.0,False
8426438,19,False,3157,05,3,21,0.0,False
693195,16,True,622,12,3,19,1.6,False
693196,16,True,623,12,3,19,1.6,False
562129,17,False,8,09,0,25,1.9,False
693203,23,True,1193,12,4,20,2.5,False
693204,2,False,440,12,2,18,0.0,False
431061,20,True,12,03,1,8,0.4,False
8557527,10,True,1395,02,1,2,1.6,False
824280,21,True,626,10,2,29,0.0,False
8426457,19,False,271,05,4,22,1.0,False
431066,13,False,94,05,2,4,57.0,False
562139,23,False,340,09,5,23,0.2,False
562148,19,False,372,12,5,2,0.0,False
8557542,1,True,978,02,0,1,0.0,False
431090,18,True,23,03,2,9,1.2,False
8688631,4,False,2070,11,3,18,0.3,False
552451,18,False,594,08,1,22,11.0,False
431127,20,False,110,03,1,8,0.1,False
431132,20,False,111,03,1,8,0.1,False
562208,15,False,621,09,5,30,6.5,False
693286,10,True,99,12,2,18,0.0,False
8426537,21,False,4642,05,3,21,0.0,False
8416775,19,True,1193,05,1,5,2.8,False
8557614,18,False,395,02,0,1,0.1,False
693296,6,False,2533,12,4,20,1.8,False
431153,13,True,4,03,3,10,1.8,False
562230,9,True,18,09,6,24,0.0,False
8346034,22,True,647,12,3,11,0.2,False
8557638,0,True,740,02,3,4,2.2,False
693325,22,False,196,12,3,19,1.4,True
8426576,8,True,126,05,4,22,0.4,False
693329,12,False,280,12,2,18,0.0,True
693330,18,True,222,12,1,31,13.3,False
8569699,9,False,323,02,4,26,0.0,False
8557660,19,True,515,02,3,4,2.9,False
824414,10,False,1337,11,1,4,5.3,False
693346,23,False,586,12,2,18,0.4,False
693347,17,False,141,12,3,19,1.2,False
431204,19,False,48,03,2,9,0.9,False
431205,21,True,18,03,3,10,1.9,False
8426599,6,True,38,05,4,22,0.3,False
8426601,22,False,4643,05,3,21,0.0,False
431213,23,False,7,03,1,8,0.0,False
8426608,23,False,4644,05,3,21,0.0,False
8482323,21,False,5405,09,1,1,0.2,False
8688756,16,False,1319,11,3,18,0.6,False
8557690,1,False,43,02,1,2,0.0,False
824445,4,False,879,10,3,30,0.0,False
562302,12,False,402,09,1,26,0.9,False
562306,12,False,404,09,1,26,0.8,False
562308,12,False,405,09,1,26,0.8,False
562309,12,False,406,09,1,26,0.8,False
8688777,3,False,2205,11,3,18,0.0,False
562315,10,False,1923,10,0,2,6.6,False
693390,17,True,199,12,2,18,0.1,False
8426640,23,True,787,05,3,21,0.0,False
8557724,21,False,5511,02,1,2,0.7,False
431263,6,False,1,03,3,10,1.2,True
431265,0,True,46,03,3,10,0.9,False
431266,11,False,98,03,2,9,0.4,False
8426659,11,False,54,05,0,25,3.5,False
8557743,23,False,1533,02,2,3,1.7,False
8557744,22,False,176,02,1,2,0.7,False
431281,17,True,8,03,2,9,0.6,False
431286,13,True,25,03,2,9,0.4,False
8426685,16,False,412,05,1,26,4.7,False
8351264,13,True,343,12,5,27,3.6,False
824517,20,False,2174,11,3,20,21.5,False
693446,19,False,1017,12,2,18,0.1,False
693447,23,True,1194,12,4,20,2.3,False
693448,19,False,2536,12,2,18,0.1,False
693449,17,False,302,12,2,18,0.0,False
693450,17,False,303,12,2,18,0.0,False
431307,19,False,29,03,2,9,0.4,False
431308,8,False,4,03,2,9,0.0,False
693453,18,False,172,12,2,18,0.1,False
824526,8,False,3,10,3,30,0.0,False
669040,9,False,3163,10,1,8,0.1,False
693458,19,False,2537,12,2,18,0.1,False
562388,13,True,102,09,2,27,1.2,True
824545,17,True,602,10,3,30,0.3,False
8426722,22,False,68,07,5,18,0.0,False
431336,12,False,5,03,2,9,0.0,False
431338,15,True,41,03,2,9,0.1,False
530643,22,False,1482,05,1,9,3.3,False
8557831,9,True,21,02,1,2,0.0,False
824584,15,True,424,11,5,1,2.2,False
8688905,9,False,571,11,4,19,1.0,False
562452,22,False,864,09,1,26,0.3,False
8557853,9,True,462,02,2,10,0.1,False
693539,23,False,38,12,2,18,0.1,False
824614,12,False,647,10,3,30,0.0,False
562472,5,False,9,09,2,27,0.5,False
727260,22,False,414,03,3,20,0.2,False
562481,18,True,336,09,1,26,0.0,False
8426806,16,True,661,05,2,27,5.5,False
8426815,19,True,662,05,2,27,5.6,False
824645,14,False,691,10,3,30,0.0,False
824646,19,False,432,10,3,30,0.2,False
562505,20,False,672,09,3,28,2.1,False
8426829,18,False,3158,06,2,3,11.0,False
562510,21,True,334,09,1,26,0.1,False
693583,16,False,408,12,5,21,2.8,False
8557905,20,True,1397,02,2,3,1.3,False
562515,21,False,1924,09,1,26,0.1,False
8557910,19,False,1189,02,1,2,0.2,False
824666,16,False,2472,10,3,30,0.1,False
562525,21,False,374,09,1,26,0.0,False
824670,15,True,519,10,3,30,0.0,False
8557921,18,True,1398,02,1,2,0.1,False
824675,17,False,115,10,3,30,0.1,False
8557932,22,False,197,02,1,2,0.3,False
749117,21,False,634,05,3,15,1.7,False
749118,21,False,635,05,3,15,1.7,False
465129,1,False,232,08,6,14,1.8,False
693633,22,False,177,12,2,18,0.0,False
693634,0,True,5,12,4,20,1.1,False
562573,23,False,102,10,1,10,14.0,False
8557969,13,False,337,02,2,3,0.9,False
431507,0,False,20,03,3,10,0.0,False
8557972,8,False,321,02,2,3,0.7,False
562584,15,False,212,10,5,28,31.7,False
562588,0,False,103,09,2,27,0.0,False
651589,8,True,113,08,2,14,0.3,False
8426932,16,False,60,05,4,22,0.2,True
8426933,13,True,1588,05,4,22,0.1,False
824763,19,True,603,10,3,30,0.1,False
824764,22,True,604,10,3,30,0.2,False
824766,22,True,605,10,3,30,0.2,False
824767,22,True,606,10,3,30,0.2,False
562626,3,True,294,10,1,3,6.1,False
562631,2,False,104,09,2,27,0.0,False
824784,21,False,3925,10,3,30,0.1,False
431570,7,False,22,03,3,10,0.0,False
693718,19,False,307,12,3,19,0.7,False
693723,2,False,195,01,2,8,20.0,False
8426975,8,True,993,05,2,27,4.8,False
693738,0,False,1021,12,4,20,0.0,False
824817,16,True,27,10,4,31,0.8,False
8558069,20,True,1401,02,1,2,0.0,False
824824,20,False,695,10,4,31,1.1,False
562683,8,True,147,09,2,27,0.0,False
693762,17,True,386,12,3,19,0.5,False
8558089,20,False,176,02,1,2,0.0,False
693782,23,True,1195,12,4,20,1.6,False
431654,18,False,23,03,3,10,0.0,False
8558135,23,False,1534,02,2,3,1.1,False
693819,18,True,200,12,3,19,0.3,False
693825,21,False,200,12,5,21,2.4,True
8427079,21,True,61,05,4,22,0.2,False
8427090,19,False,3161,05,4,22,0.2,False
431710,22,False,14,03,3,10,0.0,False
431717,22,True,2,03,3,10,0.0,False
693866,23,True,258,12,0,23,4.3,False
562795,17,True,521,09,2,27,0.0,False
8558199,23,False,1180,02,1,2,0.0,False
8558201,23,False,1274,02,1,2,0.0,False
487018,21,False,900,10,5,29,0.0,False
562815,23,True,372,10,3,5,8.2,False
8482411,21,False,5410,09,1,1,0.0,False
431752,20,False,6,03,4,11,0.3,False
8558218,1,False,5842,02,2,3,0.1,False
8558221,23,True,741,02,3,4,2.0,False
824974,23,False,1251,10,3,30,0.0,False
8558224,0,True,1505,02,2,3,0.0,False
8558228,21,True,1430,02,4,5,2.9,False
8558229,1,True,1431,02,5,20,17.0,False
693914,3,False,1142,12,4,20,0.4,False
8558244,23,False,177,02,2,3,0.9,False
693926,18,True,201,12,3,19,0.1,False
8558248,23,True,742,02,2,3,0.9,False
8558249,0,True,743,02,3,4,1.0,False
431792,20,True,49,03,1,15,4.7,False
431801,7,False,15,03,4,11,0.1,False
8427197,21,True,1339,05,5,23,1.1,False
825029,1,False,4407,10,4,31,0.0,False
8558290,16,True,400,02,2,3,0.6,False
8427224,19,False,4647,05,4,22,0.0,False
693979,0,False,2543,12,4,20,0.2,False
8558305,10,True,175,02,2,3,0.0,False
8689379,6,False,933,11,4,19,0.0,False
825071,4,False,3928,10,4,31,0.1,False
694011,23,True,1196,12,4,20,1.0,False
8558332,23,False,1536,02,2,3,0.7,False
8427265,20,False,13,05,4,22,0.0,False
431877,3,False,2,03,5,12,0.5,True
825105,20,False,1395,11,2,5,5.6,False
8558367,8,True,1,02,2,3,0.0,False
8558368,8,True,2,02,2,3,0.0,False
825121,20,False,42,10,4,31,0.6,False
825122,20,False,43,10,4,31,0.6,False
694057,8,False,97,12,4,20,0.4,False
431914,3,False,44,03,0,14,2.4,False
694059,1,True,262,12,5,21,1.2,False
8427320,5,False,208,06,3,4,12.3,False
431931,23,True,10,03,4,11,0.2,False
694081,23,False,3433,12,3,19,0.0,False
694095,3,True,13,12,4,20,0.2,False
431956,21,False,124,03,4,11,0.0,False
8558421,9,True,268,02,2,3,0.0,False
8689496,23,True,213,11,5,20,1.5,False
694107,23,False,3434,12,3,19,0.0,False
694108,0,False,1023,12,4,20,0.0,False
694110,23,True,938,12,3,19,0.0,False
563040,14,False,625,09,3,28,0.1,True
694126,19,False,580,01,5,4,15.8,False
563062,14,False,93,09,3,28,0.0,False
825213,16,True,696,11,1,4,4.3,False
825224,17,False,591,10,4,31,0.3,False
694156,4,False,1024,12,4,20,0.1,False
432015,0,False,25,03,5,12,0.0,False
432021,1,False,18,03,5,12,0.0,False
825239,13,True,59,10,4,31,0.1,False
8427438,1,False,882,05,5,23,0.0,False
